player_id,player_name,position,season,GP,WAR,WAR_82,WAR_O,WAR_D,EV_O_GAR,EV_D_GAR,PP_GAR,PK_GAR,PEN_GAR,cap_hit,cap_pct_actual,salary_cap,cost_per_war,market_value,market_pct,surplus_value,surplus_pct,contract_type,sign_status,sign_age,draft_year,draft_round
8478838,Lukas Vejdemo,C,2019,7,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,792500.0,0.9723926380368099,81500000,16092904.36724566,700000.0,0.8588957055214724,-92500.0,-0.11349693251533743,ELC,,22,2015.0,3.0
8478888,Cameron Hughes,C,2019,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,792500.0,0.9723926380368099,81500000,16092904.36724566,700000.0,0.8588957055214724,-92500.0,-0.11349693251533743,ELC,,21,2015.0,6.0
8477448,Marko Dano,LW,2019,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800000.0,0.98159509202454,81500000,16092904.36724566,700000.0,0.8588957055214724,-100000.0,-0.1226993865030675,STD,RFA,23,2013.0,1.0
8477454,Adam Erne,LW,2019,56,0.0,0.0,-0.03,0.03,0.04,-0.01,-0.41,0.01,0.03,800000.0,0.98159509202454,81500000,16092904.36724566,700000.0,0.8588957055214724,-100000.0,-0.1226993865030675,STD,RFA,23,2013.0,2.0
8474568,Luke Schenn,D,2019,25,-0.01,-0.03,0.02,-0.03,-0.02,-0.01,-0.0,-0.28,-0.07,800000.0,0.98159509202454,81500000,16092904.36724566,700000.0,0.8588957055214724,-100000.0,-0.1226993865030675,STD,UFA,28,2008.0,1.0
8480172,Jan Rutta,D,2019,33,0.03,0.07,0.05,-0.02,0.05,-0.03,0.0,-0.33,-0.05,1300000.0,1.5950920245398774,81500000,16092904.36724566,1182787.1310173697,1.4512725533955457,-117212.86898263032,-0.1438194711443317,STD,UFA,28,,
8480031,Max Comtois,LW,2019,29,-0.01,-0.03,-0.02,0.01,0.0,-0.01,-0.24,-0.0,0.0,820000.0,1.0061349693251533,81500000,16092904.36724566,700000.0,0.8588957055214724,-120000.0,-0.147239263803681,ELC,,19,2017.0,2.0
8476983,Paul LaDue,D,2019,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,825000.0,1.012269938650307,81500000,16092904.36724566,700000.0,0.8588957055214724,-125000.0,-0.15337423312883436,STD,RFA,25,2012.0,6.0
8476918,Jimmy Vesey,LW,2019,64,0.09,0.12,0.09,0.0,0.17,-0.14,-0.01,-0.14,0.24,2275000.0,2.791411042944785,81500000,16092904.36724566,2148361.3930521095,2.636026249143693,-126638.60694789048,-0.15538479380109263,STD,RFA,25,2012.0,3.0
8474586,Jordan Eberle,RW,2019,58,0.29,0.41,0.23,0.06,0.4,-0.06,0.51,0.0,0.43,5500000.0,6.748466257668712,81500000,16092904.36724566,5366942.26650124,6.5852052349708465,-133057.73349875957,-0.1632610226978645,STD,UFA,29,2008.0,1.0
8478074,Anthony Angello,RW,2019,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,833750.0,1.0230061349693251,81500000,16092904.36724566,700000.0,0.8588957055214724,-133750.0,-0.16411042944785276,ELC,,22,2014.0,5.0
8481640,Lean Bergmann,C,2019,12,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,836667.0,1.0265852760736196,81500000,16092904.36724566,700000.0,0.8588957055214724,-136667.0,-0.16768957055214725,ELC,,20,,
8475832,Tom Kuhnhackl,C,2019,28,-0.03,-0.09,0.02,-0.05,0.02,0.0,0.0,-0.37,0.04,850000.0,1.0429447852760736,81500000,16092904.36724566,700000.0,0.8588957055214724,-150000.0,-0.18404907975460122,STD,UFA,27,2010.0,4.0
8474579,Luca Sbisa,D,2019,44,0.04,0.07,0.06,-0.02,-0.01,-0.03,-0.0,-0.42,-0.12,1500000.0,1.8404907975460123,81500000,16092904.36724566,1343716.1746898266,1.6487315026869038,-156283.82531017344,-0.1917592948591085,STD,UFA,28,2008.0,1.0
8479465,Drake Caggiula,LW,2019,40,0.04,0.08,0.04,0.0,0.08,-0.05,0.01,-0.03,0.01,1500000.0,1.8404907975460123,81500000,16092904.36724566,1343716.1746898266,1.6487315026869038,-156283.82531017344,-0.1917592948591085,STD,RFA,23,,
8480814,Nicolas Beaudin,D,2019,1,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,863334.0,1.0593055214723928,81500000,16092904.36724566,700000.0,0.8588957055214724,-163334.0,-0.20040981595092025,ELC,,19,2018.0,1.0
8479542,Brandon Hagel,LW,2019,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,880833.0,1.0807766871165645,81500000,16092904.36724566,700000.0,0.8588957055214724,-180833.0,-0.221880981595092,ELC,,20,2016.0,6.0
8476293,Scott Wilson,LW,2019,6,0.01,0.14,0.01,0.0,0.01,-0.01,0.0,0.0,0.01,1050000.0,1.2883435582822087,81500000,16092904.36724566,860929.0436724566,1.0563546548128302,-189070.95632754336,-0.23198890346937837,STD,UFA,26,2011.0,7.0
8480789,Oliver Wahlstrom,RW,2019,9,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.01,0.0,-0.0,894167.0,1.0971374233128834,81500000,16092904.36724566,700000.0,0.8588957055214724,-194167.0,-0.23824171779141104,ELC,,18,2018.0,1.0
8480853,Liam Foudy,C,2019,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,894167.0,1.0971374233128834,81500000,16092904.36724566,700000.0,0.8588957055214724,-194167.0,-0.23824171779141104,ELC,,18,2018.0,1.0
8480871,Adam Boqvist,D,2019,40,-0.02,-0.04,-0.07,0.05,0.01,-0.02,-0.76,-0.0,0.01,894167.0,1.0971374233128834,81500000,16092904.36724566,700000.0,0.8588957055214724,-194167.0,-0.23824171779141104,ELC,,17,2018.0,1.0
8480014,Gabriel Vilardi,C,2019,10,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.05,0.0,0.0,894167.0,1.0971374233128834,81500000,16092904.36724566,700000.0,0.8588957055214724,-194167.0,-0.23824171779141104,ELC,,18,2017.0,1.0
8470601,Braydon Coburn,D,2019,40,0.05,0.1,0.04,0.01,0.07,-0.06,-0.0,-0.01,-0.22,1700000.0,2.085889570552147,81500000,16092904.36724566,1504645.218362283,1.8461904519782615,-195354.78163771704,-0.23969911857388593,STD,UFA,34,2003.0,1.0
8480185,Eetu Luostarinen,C,2019,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,897500.0,1.1012269938650308,81500000,16092904.36724566,700000.0,0.8588957055214724,-197500.0,-0.2423312883435583,ELC,,20,2017.0,2.0
8477455,Jacob De La Rose,C,2019,50,-0.1,-0.16,0.02,-0.12,0.03,-0.03,-0.0,-0.76,-0.08,900000.0,1.1042944785276074,81500000,16092904.36724566,700000.0,0.8588957055214724,-200000.0,-0.245398773006135,STD,RFA,23,2013.0,2.0
8477933,Sam Reinhart,C,2019,69,0.17,0.2,0.09,0.08,0.45,-0.07,-0.57,0.01,0.54,3650000.0,4.478527607361963,81500000,16092904.36724566,3435793.742431762,4.215697843474555,-214206.25756823784,-0.26282976388740836,STD,RFA,22,2014.0,1.0
8481637,Anton Wedin,LW,2019,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,925000.0,1.1349693251533743,81500000,16092904.36724566,700000.0,0.8588957055214724,-225000.0,-0.27607361963190186,ELC,,26,,
8481630,Alexander Yelesin,D,2019,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,925000.0,1.1349693251533743,81500000,16092904.36724566,700000.0,0.8588957055214724,-225000.0,-0.27607361963190186,ELC,,23,,
8481105,Otto Leskinen,D,2019,5,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,925000.0,1.1349693251533743,81500000,16092904.36724566,700000.0,0.8588957055214724,-225000.0,-0.27607361963190186,ELC,,22,,
8479510,Egor Korshkov,RW,2019,1,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,925000.0,1.1349693251533743,81500000,16092904.36724566,700000.0,0.8588957055214724,-225000.0,-0.27607361963190186,ELC,,22,2016.0,2.0
8481477,Nico Sturm,C,2019,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,925000.0,1.1349693251533743,81500000,16092904.36724566,700000.0,0.8588957055214724,-225000.0,-0.27607361963190186,ELC,,23,,
8480797,Joel Farabee,LW,2019,52,-0.01,-0.02,-0.03,0.02,0.03,-0.02,-0.43,0.02,-0.02,925000.0,1.1349693251533743,81500000,16092904.36724566,700000.0,0.8588957055214724,-225000.0,-0.27607361963190186,ELC,,19,2018.0,1.0
8479587,Rhett Gardner,C,2019,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,925000.0,1.1349693251533743,81500000,16092904.36724566,700000.0,0.8588957055214724,-225000.0,-0.27607361963190186,ELC,,23,2016.0,4.0
8480314,Max Veronneau,RW,2019,4,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,925000.0,1.1349693251533743,81500000,16092904.36724566,700000.0,0.8588957055214724,-225000.0,-0.27607361963190186,ELC,,23,,
8481433,Taro Hirose,LW,2019,26,0.0,0.0,-0.01,0.01,0.01,-0.01,-0.18,0.0,-0.0,925000.0,1.1349693251533743,81500000,16092904.36724566,700000.0,0.8588957055214724,-225000.0,-0.27607361963190186,ELC,,22,,
8477952,Robby Fabbri,C,2019,61,-0.15,-0.2,-0.18,0.03,0.11,-0.13,-1.56,0.0,0.21,925000.0,1.1349693251533743,81500000,16092904.36724566,700000.0,0.8588957055214724,-225000.0,-0.27607361963190186,STD,RFA,22,2014.0,1.0
8480326,Sheldon Dries,C,2019,5,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,925000.0,1.1349693251533743,81500000,16092904.36724566,700000.0,0.8588957055214724,-225000.0,-0.27607361963190186,ELC,,24,,
8480913,Jordan Gross,D,2019,2,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,925000.0,1.1349693251533743,81500000,16092904.36724566,700000.0,0.8588957055214724,-225000.0,-0.27607361963190186,ELC,,22,,
8478133,Jake Evans,C,2019,13,0.0,0.0,0.0,0.0,0.0,0.0,-0.02,-0.02,0.0,925000.0,1.1349693251533743,81500000,16092904.36724566,700000.0,0.8588957055214724,-225000.0,-0.27607361963190186,ELC,,21,2014.0,7.0
8479365,Trent Frederic,C,2019,2,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,925000.0,1.1349693251533743,81500000,16092904.36724566,700000.0,0.8588957055214724,-225000.0,-0.27607361963190186,ELC,,20,2016.0,1.0
8479982,Conor Timmins,D,2019,2,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,925000.0,1.1349693251533743,81500000,16092904.36724566,700000.0,0.8588957055214724,-225000.0,-0.27607361963190186,ELC,,19,2017.0,2.0
8477931,Tomas Nosek,LW,2019,67,-0.08,-0.1,0.05,-0.13,0.09,-0.04,-0.01,-0.9,-0.02,962500.0,1.1809815950920244,81500000,16092904.36724566,700000.0,0.8588957055214724,-262500.0,-0.3220858895705522,STD,RFA,25,,
8470775,Nate Thompson,C,2019,70,0.0,0.0,0.04,-0.04,0.06,0.01,-0.03,-0.36,-0.11,1000000.0,1.2269938650306749,81500000,16092904.36724566,700000.0,0.8588957055214724,-300000.0,-0.36809815950920244,STD,UFA,34,2003.0,6.0
8477474,Madison Bowey,D,2019,53,-0.08,-0.12,0.03,-0.11,0.02,-0.09,-0.14,-0.85,-0.31,1000000.0,1.2269938650306749,81500000,16092904.36724566,700000.0,0.8588957055214724,-300000.0,-0.36809815950920244,STD,RFA,23,2013.0,2.0
8479345,Jakob Chychrun,D,2019,63,0.22,0.29,0.02,0.2,0.1,0.07,-0.58,0.58,-0.22,4600000.0,5.644171779141105,81500000,16092904.36724566,4240438.960794045,5.202992589931343,-359561.03920595534,-0.4411791892097612,STD,RFA,20,2016.0,1.0
8477955,Jared McCann,C,2019,66,0.01,0.01,-0.08,0.09,0.18,-0.04,-1.09,0.24,0.28,1250000.0,1.5337423312883436,81500000,16092904.36724566,860929.0436724566,1.0563546548128302,-389070.95632754336,-0.47738767647551333,STD,RFA,22,2014.0,1.0
8478906,Markus Nutivaara,D,2019,37,0.1,0.22,0.06,0.04,0.04,-0.04,-0.03,-0.0,0.05,2700000.0,3.3128834355828225,81500000,16092904.36724566,2309290.436724566,2.83348519843505,-390709.5632754341,-0.47939823714777186,STD,RFA,23,2015.0,7.0
8476285,Matthew Peca,C,2019,14,0.01,0.06,0.01,0.0,-0.0,-0.0,-0.0,-0.01,0.03,1300000.0,1.5950920245398774,81500000,16092904.36724566,860929.0436724566,1.0563546548128302,-439070.95632754336,-0.538737369727047,STD,RFA,25,2011.0,7.0
8475722,Jason Zucker,LW,2019,60,0.27,0.37,0.19,0.08,0.27,-0.01,0.36,0.06,0.52,5500000.0,6.748466257668712,81500000,16092904.36724566,5045084.179156329,6.190287336388133,-454915.82084367145,-0.5581789212805784,STD,RFA,26,2010.0,2.0
8476422,Mike Reilly,D,2019,44,0.02,0.04,-0.02,0.04,0.1,-0.07,-0.55,0.02,-0.12,1500000.0,1.8404907975460123,81500000,16092904.36724566,1021858.0873449133,1.253813604104188,-478141.9126550867,-0.5866771934418242,STD,RFA,25,2011.0,4.0
8479318,Auston Matthews,C,2019,70,0.65,0.76,0.56,0.09,0.52,0.03,2.18,0.0,0.48,11639000.0,14.280981595092024,81500000,16092904.36724566,11160387.838709679,13.693727409459727,-478612.1612903215,-0.5872541856322964,STD,RFA,21,2016.0,1.0
8474037,James van Riemsdyk,LW,2019,66,0.36,0.45,0.35,0.01,0.25,-0.13,1.58,-0.0,0.02,7000000.0,8.588957055214724,81500000,16092904.36724566,6493445.572208437,7.967417880010352,-506554.42779156286,-0.6215391752043716,STD,UFA,29,2007.0,1.0
8471709,Marc Edouard Vlasic,D,2019,70,0.36,0.42,0.08,0.28,-0.06,0.24,-0.25,0.69,0.14,7000000.0,8.588957055214724,81500000,16092904.36724566,6493445.572208437,7.967417880010352,-506554.42779156286,-0.6215391752043716,STD,UFA,30,2005.0,2.0
8475246,Kevin Connauton,D,2019,4,0.01,0.2,0.01,0.0,-0.0,-0.01,-0.0,-0.01,-0.0,1375000.0,1.687116564417178,81500000,16092904.36724566,860929.0436724566,1.0563546548128302,-514070.95632754336,-0.6307619096043476,STD,UFA,28,2009.0,3.0
8478512,Austin Czarnik,C,2019,8,0.0,0.0,0.0,0.0,0.0,0.0,-0.03,0.0,0.02,1250000.0,1.5337423312883436,81500000,16092904.36724566,700000.0,0.8588957055214724,-550000.0,-0.6748466257668712,STD,UFA,25,,
8476913,Devin Shore,C,2019,46,0.06,0.11,0.03,0.03,0.06,0.03,-0.06,-0.03,0.12,2300000.0,2.8220858895705523,81500000,16092904.36724566,1665574.2620347394,2.0436494012696187,-634425.7379652606,-0.7784364883009333,STD,RFA,23,2012.0,2.0
8475750,Jon Merrill,D,2019,49,-0.01,-0.02,0.04,-0.05,0.08,0.05,-0.04,-0.5,-0.48,1375000.0,1.687116564417178,81500000,16092904.36724566,700000.0,0.8588957055214724,-675000.0,-0.8282208588957056,STD,RFA,25,2010.0,2.0
8477463,Steven Santini,D,2019,2,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,1416667.0,1.7382417177914111,81500000,16092904.36724566,700000.0,0.8588957055214724,-716667.0,-0.8793460122699387,STD,RFA,23,2013.0,2.0
8477953,Kasperi Kapanen,C,2019,69,0.11,0.13,-0.04,0.15,0.1,-0.12,-0.72,0.72,0.17,3200000.0,3.92638036809816,81500000,16092904.36724566,2470219.4803970223,3.030944147726408,-729780.5196029777,-0.8954362203717517,STD,RFA,22,2014.0,1.0
8476429,Scott Mayfield,D,2019,67,-0.03,-0.04,0.08,-0.11,-0.04,0.05,-0.01,-1.23,-0.26,1450000.0,1.7791411042944787,81500000,16092904.36724566,700000.0,0.8588957055214724,-750000.0,-0.9202453987730062,STD,RFA,25,2011.0,2.0
8474062,Riley Nash,C,2019,64,0.08,0.1,0.07,0.01,0.13,0.09,0.01,-0.24,0.12,2750000.0,3.374233128834356,81500000,16092904.36724566,1987432.3493796529,2.438567299852335,-762567.6506203471,-0.935665828982021,STD,UFA,29,2007.0,1.0
8477341,Andreas Johnsson,LW,2019,42,0.12,0.23,0.1,0.02,0.11,-0.04,0.29,0.03,0.01,3400000.0,4.171779141104294,81500000,16092904.36724566,2631148.5240694787,3.228403097017765,-768851.4759305213,-0.9433760440865292,STD,RFA,24,2013.0,7.0
8476458,Ryan Strome,C,2019,70,0.1,0.12,0.18,-0.08,0.23,-0.15,0.79,-0.28,-0.66,3100000.0,3.8036809815950923,81500000,16092904.36724566,2309290.436724566,2.83348519843505,-790709.5632754341,-0.9701957831600417,STD,RFA,24,2011.0,1.0
8477940,Nikolaj Ehlers,LW,2019,71,0.28,0.32,0.18,0.1,0.25,-0.14,0.02,0.0,0.99,6000000.0,7.361963190184049,81500000,16092904.36724566,5206013.222828785,6.387746285679491,-793986.777171215,-0.9742169045045583,STD,RFA,21,2014.0,1.0
8476356,Tobias Rieder,C,2019,55,0.03,0.04,0.07,-0.04,0.09,-0.05,0.0,-0.43,0.28,2000000.0,2.4539877300613497,81500000,16092904.36724566,1182787.1310173697,1.4512725533955457,-817212.8689826303,-1.002715176665804,STD,UFA,25,2011.0,4.0
8476850,Ryan Murray,D,2019,27,0.08,0.24,-0.0,0.08,0.01,0.05,-0.24,0.24,-0.13,2825000.0,3.4662576687116564,81500000,16092904.36724566,1987432.3493796529,2.438567299852335,-837567.6506203471,-1.0276903688593215,STD,RFA,24,2012.0,1.0
8474688,Greg Pateryn,D,2019,20,0.04,0.16,0.02,0.02,0.01,0.04,-0.01,-0.04,-0.1,2250000.0,2.7607361963190185,81500000,16092904.36724566,1343716.1746898266,1.6487315026869038,-906283.8253101734,-1.1120046936321146,STD,UFA,28,2008.0,5.0
8477407,Anthony Duclair,C,2019,66,-0.11,-0.14,-0.17,0.06,0.19,-0.1,-1.61,0.11,0.26,1650000.0,2.024539877300614,81500000,16092904.36724566,700000.0,0.8588957055214724,-950000.0,-1.165644171779141,STD,RFA,23,2013.0,3.0
8476312,Josh Manson,D,2019,48,0.15,0.26,0.07,0.08,0.17,-0.03,-0.03,0.27,-0.4,4100000.0,5.030674846625767,81500000,16092904.36724566,3113935.655086849,3.820779944891839,-986064.3449131511,-1.2098949017339278,STD,RFA,25,2011.0,6.0
8476474,Stefan Noesen,RW,2019,40,0.0,0.0,-0.01,0.01,0.14,-0.02,-0.29,-0.0,-0.03,1725000.0,2.116564417177914,81500000,16092904.36724566,700000.0,0.8588957055214724,-1025000.0,-1.2576687116564418,STD,RFA,25,2011.0,1.0
8474034,Patrick Maroon,LW,2019,63,-0.02,-0.03,-0.02,-0.0,0.14,-0.15,-0.45,-0.0,-0.02,1750000.0,2.147239263803681,81500000,16092904.36724566,700000.0,0.8588957055214724,-1050000.0,-1.2883435582822087,STD,UFA,30,2007.0,6.0
8476539,Jonathan Marchessault,LW,2019,66,0.2,0.25,0.18,0.02,0.31,-0.16,0.4,0.0,0.1,5000000.0,6.134969325153374,81500000,16092904.36724566,3918580.873449132,4.808074691348628,-1081419.1265508682,-1.3268946338047463,STD,UFA,27,,
8476399,Blake Coleman,LW,2019,66,0.0,0.0,0.06,-0.06,0.27,-0.04,-0.12,-0.44,-0.22,1800000.0,2.208588957055215,81500000,16092904.36724566,700000.0,0.8588957055214724,-1100000.0,-1.3496932515337423,STD,RFA,26,2011.0,3.0
8477220,Nate Schmidt,D,2019,59,0.25,0.35,0.13,0.12,0.05,0.18,0.1,-0.05,0.01,5950000.0,7.300613496932515,81500000,16092904.36724566,4723226.091811415,5.795369437805417,-1226773.9081885852,-1.5052440591270984,STD,UFA,27,,
8475430,Brandon Manning,D,2019,9,0.02,0.18,0.01,0.01,0.0,-0.01,0.0,0.0,0.01,2250000.0,2.7607361963190185,81500000,16092904.36724566,1021858.0873449133,1.253813604104188,-1228141.9126550867,-1.5069225922148302,STD,UFA,28,,
8471218,Blake Wheeler,RW,2019,71,0.39,0.45,0.53,-0.14,0.41,-0.11,2.43,-1.01,-0.0,8250000.0,10.122699386503067,81500000,16092904.36724566,6976232.703225807,8.559794727884427,-1273767.2967741927,-1.5629046586186413,STD,UFA,32,2004.0,1.0
8477404,Jake Guentzel,LW,2019,39,0.25,0.53,0.22,0.03,0.25,-0.1,0.73,0.04,0.21,6000000.0,7.361963190184049,81500000,16092904.36724566,4723226.091811415,5.795369437805417,-1276773.9081885852,-1.5665937523786322,STD,RFA,24,2013.0,3.0
8476856,Matt Dumba,D,2019,69,0.25,0.3,0.09,0.16,0.01,-0.13,-0.16,0.47,-0.16,6000000.0,7.361963190184049,81500000,16092904.36724566,4723226.091811415,5.795369437805417,-1276773.9081885852,-1.5665937523786322,STD,RFA,23,2012.0,1.0
8476921,Jordan Martinook,C,2019,44,-0.01,-0.02,0.03,-0.04,0.1,-0.01,-0.0,-0.28,-0.1,2000000.0,2.4539877300613497,81500000,16092904.36724566,700000.0,0.8588957055214724,-1300000.0,-1.5950920245398774,STD,RFA,26,2012.0,2.0
8477511,Anthony Mantha,RW,2019,43,0.08,0.15,0.06,0.02,0.26,-0.03,-0.11,-0.0,-0.01,3300000.0,4.049079754601228,81500000,16092904.36724566,1987432.3493796529,2.438567299852335,-1312567.6506203471,-1.610512454748892,STD,RFA,23,2013.0,1.0
8475730,Stephen Johns,D,2019,17,0.02,0.1,0.02,0.0,0.0,0.06,-0.01,-0.16,-0.08,2350000.0,2.883435582822086,81500000,16092904.36724566,1021858.0873449133,1.253813604104188,-1328141.9126550867,-1.6296219787178978,STD,RFA,26,2010.0,2.0
8476432,Boone Jenner,C,2019,70,0.1,0.12,-0.07,0.17,0.38,-0.02,-1.2,0.77,0.06,3750000.0,4.601226993865031,81500000,16092904.36724566,2309290.436724566,2.83348519843505,-1440709.563275434,-1.7677417954299803,STD,RFA,25,2011.0,2.0
8477447,Shea Theodore,D,2019,71,0.19,0.22,0.06,0.13,0.3,0.07,-0.71,0.02,-0.03,5200000.0,6.38036809815951,81500000,16092904.36724566,3757651.8297766754,4.61061574205727,-1442348.1702233246,-1.7697523561022388,STD,RFA,23,2013.0,1.0
8475763,Kevin Hayes,C,2019,69,0.31,0.37,0.24,0.07,0.18,-0.15,0.89,0.32,0.01,7142857.0,8.764241717791412,81500000,16092904.36724566,5688800.353846154,6.980123133553564,-1454056.6461538458,-1.7841185842378475,STD,UFA,27,2010.0,1.0
8475176,Ryan Ellis,D,2019,48,0.25,0.43,0.06,0.19,0.25,0.11,-0.65,0.32,0.37,6250000.0,7.668711656441718,81500000,16092904.36724566,4723226.091811415,5.795369437805417,-1526773.9081885852,-1.8733422186363007,STD,UFA,27,2009.0,1.0
8477498,Darnell Nurse,D,2019,71,0.06,0.07,-0.01,0.07,0.26,-0.19,-0.83,0.21,-0.7,3200000.0,3.92638036809816,81500000,16092904.36724566,1665574.2620347394,2.0436494012696187,-1534425.7379652606,-1.8827309668285406,STD,RFA,23,2013.0,1.0
8471817,Ryan Reaves,RW,2019,71,0.03,0.03,0.02,0.01,0.06,-0.05,-0.08,0.0,-0.09,2775000.0,3.4049079754601226,81500000,16092904.36724566,1182787.1310173697,1.4512725533955457,-1592212.8689826303,-1.953635422064577,STD,UFA,31,2005.0,5.0
8477939,William Nylander,C,2019,68,0.32,0.39,0.28,0.04,0.39,-0.16,0.76,0.0,0.36,7514935.0,9.220779141104295,81500000,16092904.36724566,5849729.3975186115,7.177582082844921,-1665205.6024813885,-2.0431970582593726,STD,RFA,22,2014.0,1.0
8471260,Blake Comeau,LW,2019,55,-0.04,-0.06,0.04,-0.08,0.17,-0.09,-0.05,-0.42,-0.21,2400000.0,2.9447852760736195,81500000,16092904.36724566,700000.0,0.8588957055214724,-1700000.0,-2.085889570552147,STD,UFA,32,2004.0,2.0
8476525,Colin Miller,D,2019,51,0.09,0.14,0.02,0.07,0.06,-0.03,-0.32,0.07,-0.11,3875000.0,4.754601226993866,81500000,16092904.36724566,2148361.3930521095,2.636026249143693,-1726638.6069478905,-2.1185749778501726,STD,RFA,25,2012.0,5.0
8474038,Paul Byron,LW,2019,29,0.06,0.17,0.04,0.02,0.09,-0.01,-0.04,-0.06,0.18,3400000.0,4.171779141104294,81500000,16092904.36724566,1665574.2620347394,2.0436494012696187,-1734425.7379652606,-2.1281297398346757,STD,UFA,29,2007.0,6.0
8475747,Patrik Nemeth,D,2019,64,-0.07,-0.09,0.12,-0.19,0.21,0.1,-0.02,-1.71,-0.42,2500000.0,3.067484662576687,81500000,16092904.36724566,700000.0,0.8588957055214724,-1800000.0,-2.208588957055215,STD,RFA,26,2010.0,2.0
8475188,Brayden McNabb,D,2019,71,-0.04,-0.05,0.09,-0.13,0.24,-0.02,-0.02,-1.02,-0.75,2500000.0,3.067484662576687,81500000,16092904.36724566,700000.0,0.8588957055214724,-1800000.0,-2.208588957055215,STD,UFA,26,2009.0,3.0
8473463,Leo Komarov,C,2019,48,0.03,0.05,0.03,-0.0,0.08,-0.06,0.0,-0.04,-0.07,3000000.0,3.6809815950920246,81500000,16092904.36724566,1182787.1310173697,1.4512725533955457,-1817212.8689826303,-2.229709041696479,STD,UFA,31,2006.0,6.0
8476448,William Karlsson,C,2019,63,0.21,0.27,-0.01,0.22,0.33,-0.0,-0.88,0.92,0.38,5900000.0,7.2392638036809815,81500000,16092904.36724566,4079509.9171215883,5.005533640639985,-1820490.0828784117,-2.2337301630409963,STD,RFA,26,2011.0,2.0
8475762,Derek Forbort,D,2019,20,-0.05,-0.2,0.03,-0.08,0.02,0.03,0.0,-0.62,-0.1,2525000.0,3.0981595092024543,81500000,16092904.36724566,700000.0,0.8588957055214724,-1825000.0,-2.2392638036809815,STD,RFA,25,2010.0,1.0
8471769,Niklas Hjalmarsson,D,2019,26,0.15,0.47,0.04,0.11,0.03,0.11,-0.0,0.4,-0.15,5000000.0,6.134969325153374,81500000,16092904.36724566,3113935.655086849,3.820779944891839,-1886064.344913151,-2.3141893802615354,STD,UFA,31,2005.0,4.0
8477425,Miles Wood,LW,2019,68,0.01,0.01,0.0,0.01,0.17,-0.11,-0.39,0.0,-0.01,2750000.0,3.374233128834356,81500000,16092904.36724566,860929.0436724566,1.0563546548128302,-1889070.9563275434,-2.3178784740215255,STD,RFA,23,2013.0,4.0
8478131,Ondrej Kase,RW,2019,55,-0.06,-0.09,-0.13,0.07,0.18,0.02,-1.39,0.01,0.41,2600000.0,3.190184049079755,81500000,16092904.36724566,700000.0,0.8588957055214724,-1900000.0,-2.331288343558282,STD,RFA,22,2014.0,7.0
8471677,Jack Johnson,D,2019,67,0.04,0.05,0.08,-0.04,0.06,-0.13,-0.03,-0.51,-0.4,3250000.0,3.9877300613496933,81500000,16092904.36724566,1343716.1746898266,1.6487315026869038,-1906283.8253101734,-2.3389985586627895,STD,UFA,31,2005.0,1.0
8477501,Valeri Nichushkin,RW,2019,65,0.02,0.03,-0.08,0.1,0.17,0.02,-1.06,0.25,0.31,2950000.0,3.6196319018404908,81500000,16092904.36724566,1021858.0873449133,1.253813604104188,-1928141.9126550867,-2.3658182977363027,STD,,23,2013.0,1.0
8470047,Valtteri Filppula,C,2019,69,-0.52,-0.62,-0.34,-0.18,0.08,-0.07,-2.49,-1.26,0.08,2750000.0,3.374233128834356,81500000,16092904.36724566,700000.0,0.8588957055214724,-2050000.0,-2.5153374233128836,STD,UFA,34,2002.0,3.0
