player_id,player_name,total_surplus,total_war,total_cap,seasons,avg_surplus_pct
8480007,Jonas Rondbjerg,1733047.414766888,0.05,2300001.0,3,0.6293429661441021
8480823,Alexander Alexeyev,1731089.623196328,0.12,1650000.0,2,0.9937250002685056
8477369,Carson Soucy,1720024.9803930817,0.74,15500000.0,6,0.3538791564478326
8482117,Lukas Reichel,1716577.4723206982,-0.29000000000000004,4250000.0,4,0.4805825083682691
8478115,Pierre Engvall,1687267.204731084,0.27,7750000.0,4,0.5199838301170556
8478870,Rudolfs Balcers,1683301.4406392463,0.16,2285000.0,2,1.0325910891371444
8480336,Sean Walker,1668531.9237918828,1.6300000000000001,15690000.0,7,0.2746011571007893
8475808,Michael Chaput,1662339.4966328247,0.01,1375000.0,2,1.019840181983328
8475181,Nick Leddy,1659856.3610614624,-0.060000000000000005,12000000.0,3,0.6423180070970732
8479321,Lucas Johansen,1655212.8213037224,0.02,1512500.0,2,0.9949127227648686
8478874,Adam Gaudette,1650094.4911969136,-0.12,1725000.0,2,0.8730727829114333
8480776,Sheldon Rempal,1631672.5993492706,0.01,2212500.0,3,0.6584477866788716
8477474,Madison Bowey,1631247.3703957933,-0.09,2725000.0,3,0.6671768386076864
8481553,Bobby Brink,1621866.288446941,-0.26,2425000.0,2,0.844851185431648
8476617,Tomas Hyka,1621177.3702815278,0.06,650000.0,1,2.039216817964186
8475834,Marcus Sorensen,1606525.6994863506,0.26,3000000.0,2,0.985598588641933
8479402,Jake Bean,1595984.2382719296,0.33,8749999.0,4,0.4187075540723183
8478915,Sami Niku,1595922.3687404555,0.02,725000.0,1,1.958186955509761
8476878,Zemgus Girgensons,1587759.7109792812,-0.05,5550000.0,3,0.5251513199306105
8474612,Travis Hamonic,1586428.4903722464,0.3,9450000.0,5,0.3526228553396438
8474586,Jordan Eberle,1584491.323596775,1.27,37000000.0,7,0.2262963519736577
8478431,Evgeny Svechnikov,1565022.2790620406,0.06,1624125.0,2,0.9508045809567239
8481716,Dmitri Voronkov,1562569.7620800924,0.25,925000.0,1,1.7756474569091958
8476915,Jujhar Khaira,1556956.4677647355,-0.010000000000000009,4350000.0,4,0.4736409398601948
8476870,Stefan Matteau,1542280.623736696,0.01,1450000.0,2,0.9461844317403041
8482062,Cole Smith,1538022.4128910732,0.11,3525000.0,4,0.4264919336245028
8475755,Alex Petrovic,1537507.5597765932,0.13,775000.0,1,1.6099555599754902
8480821,Filip Zadina,1527057.8443871604,0.62,4507501.0,4,0.466979266521362
8478864,Kirill Kaprizov,1522898.5529344433,5.98,36925000.0,5,0.3745447358031889
8475958,Michael Sgarbossa,1520724.178145566,0.0,1450000.0,2,0.9329596184942124
8481592,Jakob Pelletier,1517916.2201306284,0.0,800000.0,1,1.5894410681996112
8479304,Kyle Criscuolo,1510432.9416949886,0.0,750000.0,1,1.8308278081151377
8477458,Valentin Zykov,1503509.2745240622,0.04,1350000.0,2,0.9291115904581662
8475868,Anthony Bitetto,1500144.1198115447,0.060000000000000005,1350000.0,2,0.925338947007888
8477512,Frederik Gauthier,1496614.4908045349,0.08,2050000.0,3,0.612112266177724
8478512,Austin Czarnik,1494888.7902385849,0.08,4712500.0,5,0.3697033219942211
8480220,Noah Cates,1462335.9280444486,0.99,8475000.0,4,0.442735363042089
8475902,Zach Trotman,1452004.9428669065,0.02,700000.0,1,1.78160115689191
8477404,Jake Guentzel,1412267.7464595898,3.7199999999999998,39000000.0,6,0.2977914557192431
8480144,David Kampf,1393902.2648529909,1.17,10700000.0,6,0.29908512273405774
8479945,Gavin Bayreuther,1393570.332538344,0.21000000000000002,1460000.0,2,0.846336333780797
8479328,Julien Gauthier,1385494.2582251108,0.08,2362500.0,3,0.5411914196810214
8474717,Mark Barberio,1383059.7050867905,0.16,2900000.0,2,0.8615752399564213
8474134,Yannick Weber,1375631.488787143,0.16999999999999998,1350000.0,2,0.8471631804830628
8482713,Mackie Samoskevich,1353704.4954439125,0.65,1850000.0,2,0.7106660330368861
8478446,Glenn Gawdin,1339649.6782299753,0.0,2212500.0,3,0.5395575772785673
8478021,William Lagesson,1335980.622229956,0.08,1500000.0,2,0.7583530148073949
8482097,Jack Quinn,1335498.6303162433,0.0,5101668.0,3,0.5095734058230013
8483490,Pavel Mintyukov,1329273.316900448,0.11,1836666.0,2,0.7212737288666948
8476428,Rocco Grimaldi,1323705.9808811,0.23,4650000.0,3,0.5413930392151738
8474736,Zac Rinaldo,1316010.3912534162,0.01,1350000.0,2,0.8073683381922798
8477901,Daniel Carr,1306946.82640439,0.01,1450000.0,2,0.8018078689597485
8475175,Magnus Paajarvi,1303726.2079680965,0.16,900000.0,1,1.6399071798340834
8471804,Nathan Gerbe,1303513.350483503,0.02,750000.0,1,1.5994028840288381
8477337,John Gilmour,1299276.5551433521,0.01,650000.0,1,1.5942043621390825
8481006,Tyler Tucker,1290586.6583973668,0.28,2525000.0,3,0.46748700542820165
8475738,Jordan Weal,1282650.773035518,0.05,1400000.0,1,1.573804629491433
8476390,Joseph Cramarossa,1280725.2038428546,0.0,1450000.0,2,0.7801762432365258
8478106,Dylan Sikura,1267194.2408160344,0.01,1500000.0,2,0.7774197796417388
8482077,Dylan Holloway,1245914.2218584046,0.15000000000000002,3215457.0,2,0.5756868357850536
8479372,Josh Mahura,1211773.7127568363,0.28,2582500.0,3,0.42019908499459246
8482093,Seth Jarvis,1211066.8878169677,1.27,9208421.0,3,0.5813579926593176
8478104,Sammy Blais,1210583.60892646,-0.03,5525000.0,4,0.3682359873038209
8479344,Jesse Puljujarvi,1209506.8806455224,0.46,5350000.0,3,0.5083570745984916
8478506,Gabriel Carlsson,1203176.3689667142,0.05,1450000.0,2,0.7309156826447358
8475735,Greg McKegg,1196517.241276653,0.07,2165000.0,3,0.489373104816627
8478027,Lucas Wallmark,1180358.8249299335,0.14,1350000.0,2,0.7241465183619225
8481028,Martin Pospisil,1178101.0352719296,0.09,2000000.0,2,0.6508696911084129
8475278,Byron Froese,1172219.4889462944,0.01,762500.0,1,1.4038556753847837
8476293,Scott Wilson,1171984.9654040139,0.01,1050000.0,1,1.4380183624589127
8475413,Justin Dowling,1160027.388775461,-0.01,2275000.0,3,0.4950068489175085
8477043,Christian Djoos,1156555.298437086,-0.09,1000000.0,1,1.4190862557510258
8481581,Thomas Harley,1152990.316813238,0.4,4863334.0,2,0.5766443546133971
8482149,Cole Perfetti,1145965.4768154449,0.41,5038334.0,3,0.4272948743244118
8477993,Justin Kirkland,1136448.4630736904,0.04,1650000.0,2,0.613364976108099
8477406,Mattias Janmark,1135129.163705786,0.7000000000000001,9000000.0,5,0.25141920007531265
8480245,Olle Lycksell,1126385.6307611354,0.0,787500.0,1,1.1794613934671574
8480944,Par Lindholm,1115910.4389735262,0.0,850000.0,1,1.369215262544204
8475716,Martin Marincin,1113328.893628601,0.1,700000.0,1,1.3660477222436822
8479933,Gerald Mayhew,1110505.1856171694,0.0,700000.0,1,1.3625830498370175
8481618,Alex Newhook,1108596.5516548676,-0.25,8524999.0,5,0.2676459295288802
8476779,Brad Hunt,1102888.7469139749,0.12,2200000.0,3,0.4556118470954402
8471426,Troy Brouwer,1089207.6315566308,0.02,850000.0,1,1.3364510816645778
8479985,Cale Fleury,1082189.3113194157,0.11,2390000.0,3,0.36062931328242964
8477937,Jake Virtanen,1077739.0570913907,0.17,2500000.0,2,0.6611896055775404
8480834,Ty Emberson,1068662.6641531403,0.54,2075000.0,2,0.5856789065741944
8470775,Nate Thompson,1065509.8318153464,-0.05,1750000.0,2,0.6536870133836481
8473419,Brad Marchand,1062221.709875085,0.37,5250000.0,1,1.1122740417540156
8476391,TJ Tynan,1055301.698696914,0.0,775000.0,1,1.1050279567506953
8480802,Ryan McLeod,1047086.426661972,1.42,5832167.0,4,0.23733733541842048
8478409,Anthony Richard,1044951.7717974453,0.0,750000.0,1,1.251439247661611
8477961,John Quenneville,1044894.5929059732,0.0,750000.0,1,1.2820792550993536
8466139,Patrick Marleau,1040815.4958436027,0.05,700000.0,1,1.2770742280289604
8474009,Nick Bonino,1036260.0598076137,-0.05,4100000.0,2,0.628087190661736
8482511,Mason Lohrei,1031331.1004769185,0.18,4125000.0,2,0.60844614561718
8477467,Gustav Olofsson,1003866.8717750838,0.0,775000.0,1,1.2022357745809387
8477384,Josh Brown,1002118.3272753528,-0.17999999999999997,5625000.0,5,0.2377328493851444
8479315,Joey Anderson,988993.388718842,0.18000000000000002,2300000.0,3,0.39513972873375414
8479348,Kale Clague,985262.9427992278,0.05,1511250.0,2,0.5933657443822701
8476195,Cory Conacher,979616.7608380853,0.0,700000.0,1,1.2019837556295525
8475807,Joakim Nordstrom,974614.4684875752,0.37,2000000.0,2,0.5979229868021934
8478967,Lane Pederson,966976.453216339,0.04,1485000.0,2,0.587684926260053
8477433,Ben Harpur,962803.9741032096,0.19,1525000.0,2,0.5954654412785765
8475227,Chris Wideman,961797.4169045533,-0.09,1762500.0,2,0.5935245272586571
8478408,Travis Dermott,948727.0936354175,0.71,4674125.0,4,0.27812650272270245
