player_id,player_name,total_surplus,total_war,total_cap,seasons,avg_surplus_pct
8478373,Nikita Soshnikov,-150000.0,0.0,800000.0,1,-0.18867924528301888
8481629,Olle Alsing,-158750.0,0.0,858750.0,1,-0.19478527607361965
8478074,Anthony Angello,-158750.0,0.0,1558750.0,2,-0.09739263803680981
8482150,Jacob Perreault,-163334.0,0.0,863334.0,1,-0.20040981595092025
8481530,Brayden Tracey,-163334.0,0.0,863334.0,1,-0.20040981595092025
8476915,Jujhar Khaira,-168781.64375134488,-0.010000000000000005,4350000.0,4,-0.049467469896440366
8482147,Jean Luc Foudy,-170000.0,0.0,1695000.0,2,-0.1025040827436037
8479974,Nolan Patrick,-174125.0,-0.03,874125.0,1,-0.21365030674846625
8480252,Cole Guttman,-175000.0,-0.08,950000.0,1,-0.20958083832335328
8481712,Matej Blumel,-175000.0,0.0,1700000.0,2,-0.10606060606060608
8481690,Tyler Angle,-176666.0,0.0,1701666.0,2,-0.10651989112683724
8478888,Cameron Hughes,-185000.0,0.0,1585000.0,2,-0.11349693251533743
8481102,Egor Sokolov,-186666.0,0.0,1636666.0,2,-0.1140108719092768
8476293,Scott Wilson,-189070.95632754336,0.01,1050000.0,1,-0.23198890346937837
8480890,Jan Jenik,-190000.0,0.0,2365000.0,3,-0.07770961145194273
8474884,Mike Hoffman,-195472.21007565595,0.54,13000000.0,3,-0.025645406809935878
8478062,Dysin Mayo,-200000.0,-0.01,950000.0,1,-0.24242424242424243
8474579,Luca Sbisa,-206283.82531017344,0.04,2250000.0,2,-0.12655449405532113
8482079,Marco Rossi,-207681.76697864174,-0.049999999999999996,2590002.0,3,-0.08429413047377055
8482061,Brandon Biro,-212500.0,0.0,1687500.0,2,-0.13055177987583116
8480466,Joey Keane,-218332.0,0.0,1618332.0,2,-0.13394601226993866
8479365,Trent Frederic,-223131.71637492022,0.32,11025000.0,7,0.002361799661948684
8482240,Mathias Brome,-225000.0,0.0,925000.0,1,-0.27607361963190186
8479510,Egor Korshkov,-225000.0,0.0,925000.0,1,-0.27607361963190186
8482369,Brinson Pasichnuk,-225000.0,0.0,925000.0,1,-0.27607361963190186
8480314,Max Veronneau,-225000.0,0.0,925000.0,1,-0.27607361963190186
8479597,Chase Priskie,-225000.0,0.0,925000.0,1,-0.27607361963190186
8481630,Alexander Yelesin,-225000.0,0.0,925000.0,1,-0.27607361963190186
8481442,Brady Keeper,-225000.0,0.0,925000.0,1,-0.27607361963190186
8481815,Bryce Kindopp,-225000.0,0.0,925000.0,1,-0.27607361963190186
8482179,Justin Richards,-225000.0,0.0,925000.0,1,-0.27607361963190186
8479362,Riley Tufte,-225000.0,0.0,3225000.0,4,-0.06901840490797546
8480054,Reilly Walsh,-225000.0,0.0,925000.0,1,-0.27607361963190186
8481637,Anton Wedin,-225000.0,0.0,925000.0,1,-0.27607361963190186
8478455,Austin Wagner,-226012.76697864174,0.01,1133333.0,1,-0.2739548690650203
8474162,Jake Muzzin,-226145.81592712644,0.73,16875000.0,3,-0.06988496141801163
8479550,Tanner Laczynski,-234540.15032184776,0.01,3387500.0,4,-0.08135482275122759
8478874,Adam Gaudette,-250000.0,-0.12,2500000.0,3,-0.10224948875255624
8471794,Darren Helm,-250000.0,-0.01,1000000.0,1,-0.30303030303030304
8482148,Hendrix Lapierre,-251668.0,0.0,1726668.0,2,-0.15309951875390324
8483466,Kevin Korchinski,-263975.856191005,-0.07,2754999.0,3,-0.09865298136383688
8479986,Kole Lind,-266666.0,0.0,1741666.0,2,-0.16249668270820322
8478075,Anders Bjork,-269224.8391179452,0.09,3200000.0,2,-0.16001762007995407
8481640,Lean Bergmann,-273334.0,0.0,1673334.0,2,-0.16768957055214725
8478442,Cooper Marody,-275000.0,0.0,925000.0,1,-0.3459119496855346
8480954,Jacob Nilsson,-275000.0,0.0,925000.0,1,-0.3459119496855346
8476924,Martin Frk,-284568.1340174129,0.01,2500000.0,3,-0.12050348756612429
8477962,Brendan Lemieux,-287863.6199714383,0.12,5375000.0,4,-0.08409903199150034
8482712,Oskar Olausson,-290002.0,0.0,2590002.0,3,-0.11451443748865904
8481535,Nils Hoglander,-299948.9970744008,0.14,6775001.0,5,-0.029897978609356148
8477043,Christian Djoos,-300000.0,-0.09,1000000.0,1,-0.36809815950920244
8482125,Alexander Holtz,-300180.76697864174,-0.1,2682501.0,3,-0.12167112503270992
8482197,Adam Raska,-319999.0,0.0,2544999.0,3,-0.12967304940963956
8481518,Nolan Foote,-326668.0,0.0,1726668.0,2,-0.20040981595092025
8480822,Martin Kaut,-329072.95632754336,0.01,2590002.0,3,-0.1345901661871343
8481550,Adam Beckman,-338334.0,0.0,1788334.0,2,-0.2064947982896449
8476851,Alex Galchenyuk,-350000.0,0.0,1800000.0,2,-0.2147239263803681
8475758,Devante Smith Pelly,-350000.0,-0.13,1000000.0,1,-0.44025157232704404
8470775,Nate Thompson,-350000.0,-0.05,1750000.0,2,-0.21472392638036808
8484166,Adam Fantilli,-350000.0,-0.24,1900000.0,2,-0.19105485483103285
8479368,Max Jones,-353351.7815973365,0.09,4885000.0,4,-0.0935747790222376
8475227,Chris Wideman,-362500.0,-0.09,1762500.0,2,-0.2277015437392796
8481740,Tyce Thompson,-375000.0,0.0,1825000.0,2,-0.22885294664435768
8480844,Grigori Denisenko,-392679.76697864174,0.01,3550000.0,4,-0.11928608969373697
8480846,Sampo Ranta,-400000.0,0.0,1850000.0,2,-0.244097415876557
8482654,Jackson Cates,-400000.0,0.0,1850000.0,2,-0.244097415876557
8477455,Jacob De La Rose,-400000.0,-0.12000000000000001,1800000.0,2,-0.245398773006135
8473544,Derick Brassard,-403039.3009359252,-0.23,3025000.0,3,-0.16681020277016997
8478438,Thomas Novak,-416011.69071297115,0.28,8617500.0,4,-0.10598164029340124
8481553,Bobby Brink,-416120.4509655433,-0.47,3350000.0,3,-0.15722911975643247
8480944,Par Lindholm,-425000.0,-0.02,1775000.0,2,-0.2649805147200679
8481105,Otto Leskinen,-450000.0,0.0,1850000.0,2,-0.27607361963190186
8479322,Wade Allison,-450000.0,0.0,1850000.0,2,-0.27607361963190186
8481626,Arttu Ruotsalainen,-450000.0,-0.01,1850000.0,2,-0.27607361963190186
8480037,Aleksi Heponiemi,-450000.0,0.0,1850000.0,2,-0.27607361963190186
8482133,Thomas Bordeleau,-450001.0,-0.060000000000000005,2750001.0,3,-0.17755563705921493
8475462,Radko Gudas,-457008.618709865,0.61,15500000.0,5,0.012175124036307317
8481058,Jesse Ylonen,-492499.0,-0.01,2642499.0,3,-0.2007824725785462
8478396,Noah Hanifin,-505775.87899729237,1.9,39450000.0,7,-0.1935858449924583
8481093,Rafael Harvey Pinard,-525000.0,-0.12,2750000.0,3,-0.20453383528536903
8476913,Devin Shore,-527550.9332342753,0.18,7075000.0,5,-0.15210011571523513
8475246,Kevin Connauton,-536911.626414608,-0.049999999999999996,3575000.0,3,-0.22705546835390586
8474612,Travis Hamonic,-538000.858972711,0.3,9450000.0,5,-0.15797288269203585
8480950,Ilya Lyubushkin,-576639.2371313472,0.25,11899125.0,6,-0.05962309648523478
8477015,Connor Brown,-588044.1235392508,0.35,12575000.0,5,-0.2998277299373098
8477474,Madison Bowey,-625000.0,-0.09,2725000.0,3,-0.2556237218813906
8478491,Jacob Larsson,-627247.9009960546,0.02,2400000.0,2,-0.3826382008938157
8477038,Nikita Gusev,-635409.9271068862,0.18,5425000.0,2,-0.38982204116986874
8480028,Morgan Frost,-645401.5032184776,0.07,5000000.0,3,-0.2659408216242134
8473446,Erik Johnson,-648745.4181010551,0.11,3250000.0,1,-0.7372107023875626
8476470,Nathan Beaulieu,-655984.0317873894,-0.25,3500000.0,3,-0.2658173520354942
8477463,Steven Santini,-663755.411551467,0.04,5158334.0,5,-0.17750240131116662
8479482,Michal Kempny,-664026.4176424989,0.3,7500000.0,3,-0.28300412056224505
8477846,Ryan Carpenter,-667679.7669786417,-0.11,3750000.0,4,-0.20464882768679712
8474027,Justin Braun,-685448.1050404029,0.09,3600000.0,2,-0.4162218208953137
8480011,Klim Kostin,-692998.8514831774,0.009999999999999998,2750000.0,2,-0.377459165286606
8475714,Calle Jarnkrok,-707982.7485014838,0.19,6300000.0,3,-0.22303385875248027
8479996,Cody Glass,-751347.4900426604,0.039999999999999994,5874125.0,3,-0.2907593116466339
8478043,Sam Lafferty,-763822.8271151986,0.03,5817500.0,5,-0.1502596738608475
8474581,Jake Gardiner,-805274.7832204276,0.11,4050000.0,1,-0.9880672186753713
8478975,Mason Marchment,-814544.5924466532,0.5800000000000001,15067500.0,5,-0.10262628184223907
8476440,Markus Granlund,-825000.0,-0.12,1475000.0,1,-1.0377358490566038
8471677,Jack Johnson,-883069.4056061646,-0.19,10125000.0,6,-0.21554438869582482
8479514,Rem Pitlick,-891956.0,-0.28,3816956.0,4,-0.2705942496045277
8475790,Erik Gudbranson,-901635.4953955393,1.17,25950000.0,7,-0.14361902395861495
8476329,Travis Boyd,-919715.9492051215,-0.25,5800000.0,5,-0.21798511829009753
8481542,Moritz Seider,-938097.7627487555,-0.2,10276668.0,3,0.08305380720737017
8475151,Kyle Palmieri,-961004.8589807875,0.9199999999999999,19750000.0,4,-0.22308813583633375
8476285,Matthew Peca,-1039070.9563275434,0.01,3300000.0,3,-0.424977896248484
8481540,Cole Caufield,-1047811.5271688246,0.99,25311666.0,5,-0.4385274695654321
8479525,Ross Colton,-1069906.157241724,0.34,10950000.0,5,-0.19608575161274783
8482113,Anton Lundell,-1088560.1903111646,-0.25999999999999995,7775000.0,4,-0.27615333508392165
8479987,Morgan Geekie,-1146340.2244699332,0.32,11176666.0,6,-0.12138479632065811
8470601,Braydon Coburn,-1195354.781637717,0.04,3400000.0,2,-0.7333464918022804
8475430,Brandon Manning,-1228141.9126550867,0.02,2250000.0,1,-1.5069225922148302
8482117,Lukas Reichel,-1234568.134017413,-0.28,5175000.0,5,-0.27856647782795874
8484254,Akito Hirose,-1251667.0,0.0,2026667.0,1,-1.4990023952095808
8475179,Dmitry Kulikov,-1294756.2873177654,-0.54,7800000.0,5,-0.34376480101693907
8471724,Kris Letang,-1318182.1135829529,0.8300000000000001,18300000.0,3,-0.45909978465094925
8475730,Stephen Johns,-1328141.9126550867,0.02,2350000.0,1,-1.6296219787178978
8482660,Kent Johnson,-1333976.856191005,-0.14,4575000.0,4,-0.3617130605096728
8476624,Barclay Goodrow,-1344738.9274356342,0.37,16416668.0,6,-0.1821832245804956
8480073,Erik Brannstrom,-1350000.0,-0.07,2900000.0,2,-0.7708730266739249
8478906,Markus Nutivaara,-1351510.7318730438,0.41000000000000003,10800000.0,4,-0.4018318840681894
8477497,Sean Monahan,-1371989.6633485956,0.23,7485000.0,2,-0.46603136877945195
8475728,Johan Larsson,-1384568.134017413,-0.12000000000000001,2950000.0,2,-0.8494283030781674
8475820,Joonas Donskoi,-1408744.8608114012,0.22999999999999998,7800000.0,2,-0.8642606508045406
8478414,Timo Meier,-1456516.8203848377,2.13,44400000.0,6,-0.3923474807437908
8471274,Alex Goligoski,-1519398.4520542675,0.060000000000000005,4000000.0,2,-0.9131828788195993
8477527,Ross Johnston,-1568709.6638335586,0.030000000000000002,7400000.0,7,-0.2610133323293687
8476449,Scott Harrington,-1574738.94580098,0.06999999999999999,4899999.0,3,-0.6443653785794585
8476326,Josh Archibald,-1600000.0,-0.060000000000000005,3000000.0,2,-0.98159509202454
8476448,William Karlsson,-1602360.2986405524,1.94,41300000.0,7,-0.20176701249993684
8479026,Philippe Myers,-1693536.8408494717,0.15,7350000.0,4,-0.5528778999719082
8476872,Scott Laughton,-1693923.822909908,0.21000000000000002,17300000.0,6,-0.2375854644215203
8476346,Johnny Gaudreau,-1707983.5379255423,0.43,9750000.0,1,-2.0454892669766975
8473449,Kyle Okposo,-1725000.0,-0.02,2500000.0,1,-2.065868263473054
8475235,Nicolas Deslauriers,-1763458.5451480895,0.13,9150000.0,7,-0.2760245027929501
8477494,Jonathan Drouin,-1775000.0,-0.2,3325000.0,2,-0.9315504521656354
8475765,Vladimir Tarasenko,-1779926.352446294,0.36,9750000.0,2,-0.9426276364210778
8471685,Anze Kopitar,-1786813.9599463139,0.6,14000000.0,2,-0.9095371951095291
8480871,Adam Boqvist,-1814589.4899878197,-0.039999999999999994,8732501.0,6,-0.3699833809495013
8471707,James Neal,-1835207.5425724695,0.7999999999999999,17250000.0,3,-0.7505961319314803
8477454,Adam Erne,-1837617.5199688345,0.029999999999999995,7047500.0,5,-0.44435030116790075
