player_id,player_name,season,cap_hit,cap_pct,contract_type,sign_status,sign_age,position,draft_year,draft_round
8478434,Keegan Kolesar,2022,725000.0,0.9,STD,RFA,23,RW,2015.0,3.0
8476234,Keith Kinkaid,2022,825000.0,1.0,STD,UFA,31,G,,
8471735,Keith Yandle,2022,900000.0,1.1,STD,UFA,34,D,2005.0,4.0
8478965,Ken Appleby,2022,725000.0,0.9,STD,UFA,25,G,,
8482660,Kent Johnson,2022,925000.0,1.1,ELC,,19,C,2021.0,1.0
8477814,Kevin Czuczman,2022,750000.0,0.9,STD,UFA,30,D,,
8477942,Kevin Fiala,2022,7875000.0,9.5,STD,RFA,25,C,2014.0,1.0
8475857,Kevin Gravel,2022,750000.0,0.9,STD,UFA,29,D,2010.0,5.0
8475763,Kevin Hayes,2022,7142857.0,8.8,STD,UFA,27,C,2010.0,1.0
8478099,Kevin Labanc,2022,4725000.0,5.8,STD,RFA,24,RW,2014.0,6.0
8480867,Kevin Mandolese,2022,835000.0,1.0,ELC,,19,G,2018.0,6.0
8479291,Kevin Rooney,2022,750000.0,0.9,STD,UFA,27,C,,
8474031,Kevin Shattenkirk,2022,3900000.0,4.8,STD,UFA,31,D,2007.0,1.0
8480748,Kiefer Sherwood,2022,750000.0,0.9,STD,RFA,26,C,,
8479356,Kieffer Bellows,2022,750000.0,0.9,STD,RFA,23,LW,2016.0,1.0
8481523,Kirby Dach,2022,925000.0,1.1,ELC,,18,C,2019.0,1.0
8478864,Kirill Kaprizov,2022,9000000.0,11.0,STD,RFA,24,LW,2015.0,5.0
8480893,Kirill Marchenko,2022,925000.0,1.1,ELC,,21,RW,2018.0,2.0
8479986,Kole Lind,2022,874125.0,1.1,STD,RFA,22,RW,2017.0,2.0
8478949,Kole Sherwood,2022,750000.0,0.9,STD,UFA,24,RW,,
8480443,Kristian Reichel,2022,775000.0,0.9,STD,RFA,23,C,,
8476545,Kurtis Gabriel,2022,750000.0,0.9,STD,UFA,28,RW,2013.0,3.0
8477073,Kurtis MacDermid,2022,987500.0,1.2,STD,UFA,28,LW,,
8477335,Kyle Burroughs,2022,750000.0,0.9,STD,RFA,26,D,2013.0,7.0
8478476,Kyle Capobianco,2022,775000.0,1.0,STD,RFA,23,D,2015.0,3.0
8475160,Kyle Clifford,2022,762500.0,0.9,STD,UFA,31,LW,2009.0,2.0
8478398,Kyle Connor,2022,7142857.0,8.8,STD,RFA,22,LW,2015.0,1.0
8479304,Kyle Criscuolo,2022,750000.0,0.9,STD,UFA,29,C,,
8475151,Kyle Palmieri,2022,5000000.0,6.1,STD,UFA,30,RW,2009.0,1.0
8476415,Kyle Rau,2022,750000.0,0.9,STD,UFA,28,C,2011.0,3.0
8474068,Kyle Turris,2022,1650000.0,2.0,STD,UFA,31,C,2007.0,1.0
8478967,Lane Pederson,2022,750000.0,0.9,STD,RFA,23,C,,
8474189,Lars Eller,2022,3500000.0,4.4,STD,UFA,28,C,2007.0,1.0
8481575,Lassi Thomson,2022,863334.0,1.1,ELC,,18,D,2019.0,1.0
8476316,Laurent Brossoit,2022,2325000.0,2.9,STD,UFA,28,G,2011.0,6.0
8478474,Lawson Crouse,2022,1533333.0,1.9,STD,RFA,22,LW,2015.0,1.0
8482447,Leevi Merilainen,2022,820000.0,1.0,ELC,,18,G,2020.0,3.0
8473463,Leo Komarov,2022,3000000.0,3.8,STD,UFA,31,C,2006.0,6.0
8480853,Liam Foudy,2022,762500.0,0.9,STD,RFA,22,C,2018.0,1.0
8477070,Liam O'Brien,2022,775000.0,0.9,STD,UFA,27,LW,,
8480072,Lias Andersson,2022,874125.0,1.1,STD,RFA,22,C,2017.0,1.0
8479333,Libor Hajek,2022,874125.0,1.1,STD,RFA,23,D,2016.0,2.0
8481024,Linus Karlsson,2022,883750.0,1.1,ELC,,22,RW,2018.0,3.0
8482243,Linus Sandin,2022,750000.0,0.9,STD,RFA,26,RW,,
8476999,Linus Ullmark,2022,5000000.0,6.1,STD,UFA,27,G,2012.0,6.0
8479366,Logan Brown,2022,750000.0,0.9,STD,RFA,23,C,2016.0,1.0
8474053,Logan Couture,2022,8000000.0,9.8,STD,UFA,29,C,2007.0,1.0
8481186,Logan O'Connor,2022,1050000.0,1.3,STD,RFA,25,RW,,
8476400,Logan Shaw,2022,725000.0,0.9,STD,UFA,28,RW,2011.0,3.0
8482702,Logan Stankoven,2022,814167.0,1.0,ELC,,18,C,2021.0,2.0
8479378,Logan Stanley,2022,900000.0,1.1,STD,RFA,23,D,2016.0,1.0
8480313,Logan Thompson,2022,766666.0,0.9,STD,RFA,24,G,,
8478011,Louie Belpedio,2022,750000.0,0.9,STD,UFA,25,D,2014.0,3.0
8481806,Louis Crevier,2022,850833.0,1.0,ELC,,20,D,2020.0,7.0
8475839,Louis Domingue,2022,750000.0,0.9,STD,UFA,29,G,2010.0,5.0
8479523,Lucas Carlsson,2022,750000.0,0.9,STD,RFA,24,D,2016.0,4.0
8483549,Lucas Condotta,2022,830000.0,1.0,ELC,,24,C,,
8479321,Lucas Johansen,2022,750000.0,0.9,STD,RFA,23,D,2016.0,1.0
8482078,Lucas Raymond,2022,925000.0,1.1,ELC,,19,LW,2020.0,1.0
8482141,Lukas Cormier,2022,793333.0,1.0,ELC,,18,D,2020.0,3.0
8482117,Lukas Reichel,2022,925000.0,1.1,ELC,,19,C,2020.0,1.0
8481751,Lukas Rousek,2022,830000.0,1.0,ELC,,22,C,2019.0,6.0
8476310,Lukas Sedlak,2022,800000.0,1.0,STD,UFA,29,C,2011.0,6.0
8482146,Luke Evangelista,2022,797500.0,1.0,ELC,,18,RW,2020.0,2.0
8476822,Luke Glendening,2022,1500000.0,1.8,STD,UFA,32,C,,
8477366,Luke Johnson,2022,750000.0,0.9,STD,UFA,26,C,2013.0,5.0
8479316,Luke Kunin,2022,2300000.0,2.8,STD,RFA,23,C,2016.0,1.0
8478224,Luke Philp,2022,750000.0,0.9,STD,RFA,25,C,,
8474568,Luke Schenn,2022,850000.0,1.0,STD,UFA,31,D,2008.0,1.0
8474722,Luke Witkowski,2022,750000.0,0.9,STD,UFA,31,D,2008.0,6.0
8480439,Mac Hollowell,2022,750000.0,0.9,STD,RFA,23,D,2018.0,4.0
8480025,MacKenzie Entwistle,2022,800000.0,1.0,STD,RFA,22,RW,2017.0,3.0
8477346,MacKenzie Weegar,2022,3250000.0,4.0,STD,RFA,26,D,2013.0,7.0
8478406,Mackenzie Blackwood,2022,2800000.0,3.4,STD,RFA,24,G,2015.0,2.0
8477474,Madison Bowey,2022,725000.0,0.9,STD,UFA,25,D,2013.0,2.0
8481544,Mads Sogaard,2022,925000.0,1.1,ELC,,20,G,2019.0,2.0
8476433,Magnus Hellberg,2022,800000.0,1.0,STD,,31,G,2011.0,2.0
8476876,Malcolm Subban,2022,850000.0,1.0,STD,UFA,26,G,2012.0,1.0
8481743,Marc Del Gaizo,2022,850833.0,1.0,ELC,,21,D,2019.0,4.0
8483397,Marc McLaughlin,2022,883750.0,1.1,ELC,,22,C,,
8471686,Marc Staal,2022,2000000.0,2.5,STD,UFA,34,D,2005.0,1.0
8471709,Marc-Edouard Vlasic,2022,7000000.0,8.8,STD,UFA,30,D,2005.0,2.0
8482079,Marco Rossi,2022,863334.0,1.1,ELC,,19,C,2020.0,1.0
8474618,Marco Scandella,2022,3275000.0,4.0,STD,UFA,30,D,2008.0,2.0
8483620,Marcus Bjork,2022,925000.0,1.1,ELC,,24,D,,
8475220,Marcus Foligno,2022,3100000.0,3.8,STD,UFA,29,LW,2009.0,4.0
8475149,Marcus Johansson,2022,1500000.0,1.8,STD,UFA,30,C,2009.0,1.0
8477969,Marcus Pettersson,2022,4025175.0,4.9,STD,RFA,23,D,2014.0,2.0
8480226,Marian Studenic,2022,750000.0,0.9,STD,RFA,22,LW,2017.0,5.0
8474697,Mark Borowiecki,2022,900000.0,1.1,STD,UFA,32,D,2008.0,5.0
8478017,Mark Friedman,2022,775000.0,0.9,STD,RFA,26,D,2014.0,3.0
8470966,Mark Giordano,2022,800000.0,1.0,STD,UFA,38,D,,
8476873,Mark Jankowski,2022,750000.0,0.9,STD,UFA,27,C,2012.0,1.0
8480355,Mark Kastelic,2022,821667.0,1.0,ELC,,21,C,2019.0,5.0
8475796,Mark Pysyk,2022,900000.0,1.1,STD,UFA,29,D,2010.0,1.0
8475913,Mark Stone,2022,9500000.0,11.7,STD,UFA,26,RW,2010.0,6.0
8479338,Markus Niemelainen,2022,762500.0,0.9,STD,RFA,23,D,2016.0,3.0
8474889,Martin Jones,2022,2000000.0,2.5,STD,UFA,31,G,,
8478891,Mason Appleton,2022,900000.0,1.1,STD,RFA,24,C,2015.0,6.0
8477419,Mason Geertsen,2022,725000.0,0.9,STD,UFA,25,LW,2013.0,4.0
8482745,Mason McTavish,2022,894167.0,1.1,ELC,,18,C,2021.0,1.0
8479972,Mason Shaw,2022,750000.0,0.9,STD,RFA,22,C,2017.0,4.0
8481712,Matej Blumel,2022,925000.0,1.1,ELC,,22,RW,2019.0,4.0
8478445,Mathew Barzal,2022,7000000.0,8.6,STD,RFA,23,C,2015.0,1.0
8478472,Mathieu Joseph,2022,737500.0,0.9,STD,RFA,23,RW,2015.0,4.0
8479671,Mathieu Olivier,2022,750000.0,0.9,STD,RFA,24,RW,,
8473618,Mathieu Perreault,2022,950000.0,1.2,STD,UFA,33,C,2006.0,6.0
8481711,Matias Maccelli,2022,853333.0,1.0,ELC,,19,LW,2019.0,4.0
8480162,Matiss Kivlenieks,2022,725000.0,0.9,STD,RFA,24,G,,
8475692,Mats Zuccarello,2022,6000000.0,7.4,STD,UFA,31,RW,,
8476988,Matt Benning,2022,1000000.0,1.2,STD,UFA,26,D,2012.0,6.0
8481557,Matt Boldy,2022,880833.0,1.1,ELC,,19,LW,2019.0,1.0
8475168,Matt Duchene,2022,8000000.0,9.8,STD,UFA,28,C,2009.0,1.0
8476856,Matt Dumba,2022,6000000.0,7.5,STD,RFA,23,D,2012.0,1.0
8476891,Matt Grzelcyk,2022,3687500.0,4.5,STD,RFA,26,D,2012.0,3.0
8475625,Matt Irwin,2022,750000.0,0.9,STD,UFA,33,D,,
8482641,Matt Kiersted,2022,762500.0,0.9,STD,RFA,24,D,,
8479644,Matt Luff,2022,750000.0,0.9,STD,UFA,24,RW,,
8474709,Matt Martin,2022,1500000.0,1.8,STD,UFA,31,LW,2008.0,5.0
8483575,Matt Murray,2022,6250000.0,7.7,STD,RFA,26,G,2012.0,3.0
8476442,Matt Nieto,2022,850000.0,1.0,STD,UFA,28,LW,2011.0,2.0
8482460,Matt Rempe,2022,820000.0,1.0,ELC,,19,RW,2020.0,6.0
8478911,Matt Roy,2022,3150000.0,3.9,STD,RFA,26,D,2015.0,7.0
8476807,Matt Tennyson,2022,750000.0,0.9,STD,UFA,31,D,,
8482516,Matthew Kessel,2022,883750.0,1.1,ELC,,21,D,2020.0,5.0
8476285,Matthew Peca,2022,762500.0,0.9,STD,UFA,28,C,2011.0,7.0
8479547,Matthew Phillips,2022,750000.0,0.9,STD,RFA,23,RW,2016.0,6.0
8481525,Matthew Robertson,2022,797500.0,1.0,ELC,,18,D,2019.0,2.0
8479314,Matthew Tkachuk,2022,7000000.0,8.6,STD,RFA,21,LW,2016.0,1.0
8475218,Mattias Ekholm,2022,6250000.0,7.6,STD,UFA,31,D,2009.0,4.0
8477406,Mattias Janmark,2022,2000000.0,2.5,STD,UFA,28,C,2013.0,3.0
8481555,Mattias Norlinder,2022,859167.0,1.1,ELC,,21,D,2019.0,3.0
8480807,Mattias Samuelsson,2022,925000.0,1.1,ELC,,20,D,2018.0,2.0
8482665,Matty Beniers,2022,897500.0,1.1,ELC,,19,C,2021.0,1.0
8482145,Mavrik Bourque,2022,894167.0,1.1,ELC,,19,C,2020.0,1.0
8480031,Max Comtois,2022,2037500.0,2.5,STD,RFA,22,LW,2017.0,2.0
8477503,Max Domi,2022,5300000.0,6.5,STD,RFA,25,C,2013.0,1.0
8479368,Max Jones,2022,1295000.0,1.6,STD,RFA,23,LW,2016.0,1.0
8476323,Max McCormick,2022,762500.0,0.9,STD,UFA,30,LW,2011.0,6.0
8474157,Max Pacioretty,2022,7000000.0,8.6,STD,UFA,29,LW,2007.0,1.0
8480314,Max Veronneau,2022,750000.0,0.9,STD,UFA,26,RW,,
8481679,Maxence Guenette,2022,813333.0,1.0,ELC,,19,D,2019.0,7.0
8477983,Maxim Letunov,2022,750000.0,0.9,STD,UFA,25,C,2014.0,2.0
8479553,Maxim Mamin,2022,975000.0,1.2,STD,RFA,26,LW,2016.0,6.0
8476509,Maxime Lagace,2022,750000.0,0.9,STD,UFA,28,G,,
8479320,Maxime Lajoie,2022,750000.0,0.9,STD,RFA,23,D,2016.0,5.0
8478020,Michael Amadio,2022,762500.0,0.9,STD,RFA,25,C,2014.0,3.0
8478047,Michael Bunting,2022,950000.0,1.2,STD,UFA,25,LW,2014.0,4.0
8480828,Michael Callahan,2022,883750.0,1.1,ELC,,22,D,2018.0,5.0
8479619,Michael Carcone,2022,750000.0,0.9,STD,UFA,25,C,,
8475808,Michael Chaput,2022,750000.0,0.9,STD,UFA,29,C,2010.0,3.0
8477936,Michael Dal Colle,2022,750000.0,0.9,STD,UFA,25,LW,2014.0,1.0
8474584,Michael Del Zotto,2022,2000000.0,2.5,STD,UFA,31,D,2008.0,1.0
8479591,Michael Eyssimont,2022,750000.0,0.9,STD,UFA,24,C,2016.0,5.0
8475920,Michael Houser,2022,750000.0,0.9,STD,UFA,29,G,,
8474636,Michael Hutchinson,2022,725000.0,0.9,STD,UFA,30,G,2008.0,3.0
8480891,Michael Kesselring,2022,925000.0,1.1,ELC,,21,D,2018.0,6.0
8476875,Michael Matheson,2022,4875000.0,6.1,STD,RFA,23,D,2012.0,1.0
8477446,Michael McCarron,2022,750000.0,0.9,STD,RFA,26,RW,2013.0,1.0
8479415,Michael McLeod,2022,975000.0,1.2,STD,RFA,23,C,2016.0,1.0
8478933,Michael McNiven,2022,750000.0,0.9,STD,RFA,24,G,,
8479543,Michael Pezzetta,2022,750000.0,0.9,STD,RFA,23,LW,2016.0,6.0
8477290,Michael Raffl,2022,1100000.0,1.3,STD,UFA,32,LW,,
8479992,Michael Rasmussen,2022,1460000.0,1.8,STD,RFA,22,C,2017.0,1.0
8475958,Michael Sgarbossa,2022,750000.0,0.9,STD,UFA,28,C,,
8474628,Michael Stone,2022,750000.0,0.9,STD,UFA,31,D,2008.0,3.0
8475907,Micheal Ferland,2022,3500000.0,4.3,STD,UFA,27,LW,2010.0,5.0
8476459,Mika Zibanejad,2022,8500000.0,10.3,STD,UFA,28,C,2011.0,1.0
8474150,Mikael Backlund,2022,5350000.0,6.7,STD,UFA,28,C,2007.0,1.0
8475798,Mikael Granlund,2022,5000000.0,6.1,STD,UFA,29,C,2010.0,1.0
8482451,Mikael Pyyhtia,2022,897500.0,1.1,ELC,,20,LW,2020.0,4.0
8482635,Mike Hardman,2022,800000.0,1.0,STD,RFA,22,C,,
8474884,Mike Hoffman,2022,4500000.0,5.5,STD,UFA,31,LW,2009.0,5.0
8476422,Mike Reilly,2022,3000000.0,3.7,STD,UFA,28,D,2011.0,4.0
8469608,Mike Smith,2022,2200000.0,2.7,STD,UFA,39,G,2001.0,5.0
8480087,Mike Vecchione,2022,750000.0,0.9,STD,UFA,29,LW,,
8479410,Mikhail Sergachev,2022,4800000.0,5.9,STD,RFA,22,D,2016.0,1.0
8482247,Mikko Lehtonen,2022,900000.0,1.1,STD,UFA,27,D,,
8478420,Mikko Rantanen,2022,9250000.0,11.3,STD,RFA,22,C,2015.0,1.0
8477425,Miles Wood,2022,2750000.0,3.5,STD,RFA,23,LW,2013.0,4.0
8483597,Milos Kelemen,2022,817500.0,1.0,ELC,,22,RW,,
8480036,Miro Heiskanen,2022,8450000.0,10.4,STD,RFA,21,D,2017.0,1.0
8478483,Mitchell Marner,2022,10901333.0,13.4,STD,RFA,22,RW,2015.0,1.0
8478477,Mitchell Stephens,2022,737500.0,0.9,STD,RFA,23,C,2015.0,2.0
8480289,Morgan Barron,2022,925000.0,1.1,ELC,,21,C,2017.0,6.0
8479987,Morgan Geekie,2022,750000.0,0.9,STD,RFA,22,C,2017.0,3.0
8476853,Morgan Rielly,2022,7500000.0,9.1,STD,UFA,27,D,2012.0,1.0
8481542,Moritz Seider,2022,863334.0,1.1,ELC,,18,D,2019.0,1.0
8477220,Nate Schmidt,2022,5950000.0,7.3,STD,UFA,27,D,,
8470775,Nate Thompson,2022,800000.0,1.0,STD,UFA,36,C,2003.0,6.0
8479414,Nathan Bastian,2022,825000.0,1.0,STD,RFA,23,RW,2016.0,2.0
8476470,Nathan Beaulieu,2022,1250000.0,1.5,STD,UFA,27,D,2011.0,1.0
8479594,Nathan Clurman,2022,842500.0,1.0,ELC,,22,D,2016.0,6.0
8480979,Nathan Smith,2022,883750.0,1.1,ELC,,23,C,2018.0,3.0
8477573,Nathan Walker,2022,750000.0,0.9,STD,UFA,27,LW,2014.0,3.0
8480145,Neal Pionk,2022,5875000.0,7.2,STD,RFA,26,D,,
8478031,Nelson Nogier,2022,725000.0,0.9,STD,RFA,24,D,2014.0,4.0
8475343,Nic Dowd,2022,1300000.0,1.6,STD,UFA,31,C,2009.0,7.0
8477464,Nic Petan,2022,750000.0,0.9,STD,UFA,26,C,2013.0,2.0
8481720,Nicholas Abruzzese,2022,850000.0,1.0,ELC,,22,C,2019.0,4.0
8478447,Nicholas Merkley,2022,750000.0,0.9,STD,UFA,24,RW,2015.0,1.0
8481582,Nicholas Robertson,2022,796667.0,1.0,ELC,,18,LW,2019.0,2.0
8475760,Nick Bjugstad,2022,900000.0,1.1,STD,UFA,28,C,2010.0,1.0
8483565,Nick Blankenburg,2022,1688452.0,2.1,ELC,,23,D,,
8474009,Nick Bonino,2022,2050000.0,2.5,STD,UFA,33,C,2007.0,6.0
8482824,Nick Cicek,2022,835000.0,1.0,ELC,,21,D,,
8476393,Nick Cousins,2022,1500000.0,1.8,STD,UFA,27,C,2011.0,3.0
8480084,Nick DeSimone,2022,750000.0,0.9,STD,RFA,26,D,,
8473422,Nick Foligno,2022,3800000.0,4.7,STD,UFA,33,LW,2006.0,1.0
8474207,Nick Holden,2022,1300000.0,1.6,STD,UFA,34,D,,
8475324,Nick Jensen,2022,2500000.0,3.1,STD,UFA,28,D,2009.0,5.0
8477426,Nick Paul,2022,1350000.0,1.7,STD,RFA,25,LW,2013.0,4.0
8480246,Nick Perbix,2022,842500.0,1.0,ELC,,23,D,2017.0,6.0
8477941,Nick Ritchie,2022,2500000.0,3.1,STD,UFA,25,LW,2014.0,1.0
8477951,Nick Schmaltz,2022,5850000.0,7.2,STD,RFA,23,C,2014.0,1.0
8476372,Nick Seeler,2022,775000.0,0.9,STD,UFA,28,D,2011.0,5.0
8480018,Nick Suzuki,2022,7875000.0,9.5,STD,RFA,22,C,2017.0,1.0
8473563,Nicklas Backstrom,2022,9200000.0,11.3,STD,UFA,32,C,2006.0,1.0
8482076,Nico Daws,2022,850833.0,1.0,ELC,,20,G,2020.0,3.0
8480002,Nico Hischier,2022,7250000.0,8.9,STD,RFA,20,C,2017.0,1.0
8481477,Nico Sturm,2022,725000.0,0.9,STD,RFA,25,C,,
8477979,Nicolas Aube-Kubel,2022,1075000.0,1.3,STD,RFA,24,RW,2014.0,2.0
8481543,Nikita Alexandrov,2022,816667.0,1.0,ELC,,18,C,2019.0,2.0
8476453,Nikita Kucherov,2022,9500000.0,11.7,STD,RFA,25,RW,2011.0,2.0
8477507,Nikita Zadorov,2022,3750000.0,4.6,STD,RFA,26,D,2013.0,1.0
8481812,Nikolai Knyzhov,2022,850000.0,1.0,STD,RFA,24,D,,
8477940,Nikolaj Ehlers,2022,6000000.0,7.5,STD,RFA,21,LW,2014.0,1.0
8482496,Nils Aman,2022,883750.0,1.1,ELC,,22,C,2020.0,6.0
8481535,Nils Hoglander,2022,891667.0,1.1,ELC,,19,LW,2019.0,2.0
8480878,Nils Lundkvist,2022,925000.0,1.1,ELC,,20,D,2018.0,1.0
8480220,Noah Cates,2022,925000.0,1.1,ELC,,23,LW,2017.0,5.0
8479393,Noah Gregor,2022,750000.0,0.9,STD,RFA,23,LW,2016.0,4.0
8478396,Noah Hanifin,2022,4950000.0,6.2,STD,RFA,21,D,2015.0,1.0
8478454,Noah Juulsen,2022,750000.0,0.9,STD,RFA,24,D,2015.0,1.0
8481491,Noah Philp,2022,842500.0,1.0,ELC,,23,C,,
8478569,Noel Acciari,2022,1666667.0,2.0,STD,UFA,27,C,,
8482700,Nolan Allan,2022,825000.0,1.0,ELC,,18,D,2021.0,1.0
8479974,Nolan Patrick,2022,1200000.0,1.5,STD,RFA,23,C,2017.0,1.0
8482803,Olen Zellweger,2022,844167.0,1.0,ELC,,17,D,2021.0,2.0
8477416,Oliver Bjorkstrand,2022,5400000.0,6.6,STD,RFA,25,RW,2013.0,3.0
8475171,Oliver Ekman-Larsson,2022,8250000.0,10.1,STD,UFA,26,D,2009.0,1.0
8478430,Oliver Kylington,2022,750000.0,0.9,STD,RFA,24,D,2015.0,2.0
8480245,Olle Lycksell,2022,837500.0,1.0,ELC,,21,C,2017.0,6.0
8479355,Olli Juolevi,2022,750000.0,0.9,STD,RFA,23,D,2016.0,1.0
8478131,Ondrej Kase,2022,1250000.0,1.5,STD,UFA,25,RW,2014.0,7.0
8480840,Oskar Bck,2022,850833.0,1.0,ELC,,21,C,2018.0,3.0
8478067,Oskar Lindblom,2022,3000000.0,3.7,STD,RFA,23,LW,2014.0,5.0
8482712,Oskar Olausson,2022,863334.0,1.1,ELC,,18,C,2021.0,1.0
8479546,Oskar Steen,2022,800000.0,1.0,STD,RFA,24,C,2016.0,6.0
8476897,Oskar Sundqvist,2022,2750000.0,3.4,STD,RFA,25,C,2012.0,3.0
8479526,Otto Koivula,2022,750000.0,0.9,STD,RFA,23,C,2016.0,4.0
8481105,Otto Leskinen,2022,750000.0,0.9,STD,RFA,25,D,,
8482671,Owen Power,2022,916667.0,1.1,ELC,,19,D,2021.0,1.0
8482103,Ozzy Wiesblatt,2022,835833.0,1.0,ELC,,18,C,2020.0,1.0
8480448,Parker Kelly,2022,762500.0,0.9,STD,RFA,22,C,,
8478450,Parker Wotherspoon,2022,725000.0,0.9,STD,RFA,23,D,2015.0,4.0
8471887,Patric Hornqvist,2022,5300000.0,6.7,STD,UFA,31,RW,2005.0,7.0
8477887,Patrick Brown,2022,750000.0,0.9,STD,UFA,29,C,,
8474034,Patrick Maroon,2022,1000000.0,1.2,STD,UFA,33,LW,2007.0,6.0
8479339,Patrik Laine,2022,7500000.0,9.2,STD,RFA,23,LW,2016.0,1.0
8475747,Patrik Nemeth,2022,2500000.0,3.1,STD,UFA,29,D,2010.0,2.0
8474038,Paul Byron,2022,3400000.0,4.2,STD,UFA,29,LW,2007.0,6.0
8476983,Paul LaDue,2022,750000.0,0.9,STD,UFA,29,D,2012.0,6.0
8471669,Paul Stastny,2022,3750000.0,4.6,STD,UFA,35,C,2005.0,2.0
8477402,Pavel Buchnevich,2022,5800000.0,7.1,STD,RFA,26,C,2013.0,3.0
8481604,Pavel Dorofeyev,2022,925000.0,1.1,ELC,,20,LW,2019.0,3.0
8480925,Pavel Francouz,2022,2000000.0,2.4,STD,UFA,31,G,,
8478401,Pavel Zacha,2022,2250000.0,2.8,STD,RFA,22,C,2015.0,1.0
8483630,Pavol Regenda,2022,855000.0,1.0,ELC,,22,LW,,
8475852,Petr Mrazek,2022,3800000.0,4.7,STD,UFA,29,G,2010.0,5.0
8476989,Petteri Lindbohm,2022,750000.0,0.9,STD,RFA,28,D,2012.0,6.0
8481522,Peyton Krebs,2022,863334.0,1.1,ELC,,18,C,2019.0,1.0
8481598,Philip Broberg,2022,863334.0,1.1,ELC,,18,D,2019.0,1.0
8480274,Philip Kemp,2022,786667.0,1.0,ELC,,21,D,2017.0,7.0
8481577,Philip Tomasino,2022,863334.0,1.1,ELC,,18,C,2019.0,1.0
8475831,Philipp Grubauer,2022,5900000.0,7.2,STD,UFA,29,G,2010.0,4.0
8479026,Philippe Myers,2022,2550000.0,3.1,STD,RFA,23,D,,
8476479,Phillip Danault,2022,5500000.0,6.7,STD,UFA,28,C,2011.0,1.0
8476858,Phillip Di Giuseppe,2022,750000.0,0.9,STD,UFA,27,LW,2012.0,2.0
8477930,Pierre-Edouard Bellemare,2022,1000000.0,1.2,STD,UFA,36,C,,
8479400,Pierre-Luc Dubois,2022,5000000.0,6.1,STD,RFA,22,C,2016.0,1.0
8480459,Pius Suter,2022,3250000.0,4.0,STD,UFA,25,C,,
8476857,Pontus Aberg,2022,750000.0,0.9,STD,RFA,27,LW,2012.0,2.0
8480995,Pontus Holmberg,2022,827500.0,1.0,ELC,,22,C,2018.0,6.0
8481611,Pyotr Kochetkov,2022,842500.0,1.0,ELC,,21,G,2019.0,2.0
8480800,Quinn Hughes,2022,7850000.0,9.6,STD,RFA,21,D,2018.0,1.0
8482124,Quinton Byfield,2022,894167.0,1.1,ELC,,18,C,2020.0,1.0
8476889,Radek Faksa,2022,3250000.0,4.0,STD,RFA,26,C,2012.0,1.0
8480160,Radim Simek,2022,2250000.0,2.8,STD,UFA,27,D,,
8482241,Radim Zohorna,2022,750000.0,0.9,STD,RFA,25,C,,
8475462,Radko Gudas,2022,2500000.0,3.1,STD,UFA,30,D,2010.0,3.0
8481093,Rafael Harvey-Pinard,2022,825000.0,1.0,ELC,,22,LW,2019.0,7.0
8481534,Raphael Lavoie,2022,870000.0,1.1,ELC,,19,C,2019.0,2.0
8478397,Rasmus Andersson,2022,4550000.0,5.6,STD,RFA,23,D,2015.0,2.0
8479335,Rasmus Asplund,2022,825000.0,1.0,STD,RFA,23,C,2016.0,2.0
8480839,Rasmus Dahlin,2022,6000000.0,7.4,STD,RFA,21,D,2018.0,1.0
8477499,Rasmus Ristolainen,2022,5100000.0,6.2,STD,UFA,27,D,2013.0,1.0
8481147,Reese Johnson,2022,800000.0,1.0,STD,RFA,23,C,,
8480054,Reilly Walsh,2022,925000.0,1.1,ELC,,21,D,2017.0,3.0
8479514,Rem Pitlick,2022,917831.0,1.1,STD,RFA,24,C,2016.0,3.0
8477461,Remi Elie,2022,750000.0,0.9,STD,UFA,26,LW,2013.0,2.0
8479587,Rhett Gardner,2022,750000.0,0.9,STD,RFA,25,C,2016.0,4.0
8475209,Richard Panik,2022,2750000.0,3.4,STD,UFA,28,RW,2009.0,2.0
8482092,Ridly Greig,2022,863334.0,1.1,ELC,,18,C,2020.0,1.0
8477003,Riley Barber,2022,800000.0,1.0,STD,UFA,26,RW,2012.0,6.0
8474062,Riley Nash,2022,750000.0,0.9,STD,UFA,32,C,2007.0,1.0
8475772,Riley Sheahan,2022,850000.0,1.0,STD,UFA,29,C,2010.0,1.0
8479388,Riley Stillman,2022,1350000.0,1.7,STD,RFA,23,D,2016.0,4.0
8479362,Riley Tufte,2022,750000.0,0.9,STD,RFA,24,LW,2016.0,1.0
8476418,Robbie Russo,2022,750000.0,0.9,STD,UFA,28,D,2011.0,4.0
8477952,Robby Fabbri,2022,4000000.0,4.8,STD,UFA,25,C,2014.0,1.0
8474145,Robert Bortuzzo,2022,950000.0,1.2,STD,UFA,32,D,2007.0,3.0
8477462,Robert Hagg,2022,1600000.0,2.0,STD,RFA,25,D,2013.0,2.0
8480023,Robert Thomas,2022,2800000.0,3.4,STD,RFA,22,C,2017.0,1.0
8475215,Robin Lehner,2022,5000000.0,6.1,STD,UFA,29,G,2009.0,2.0
8480071,Robin Salo,2022,842500.0,1.0,ELC,,22,D,2017.0,2.0
8482162,Roby Jarventie,2022,894167.0,1.1,ELC,,18,LW,2020.0,2.0
8477981,Roland McKeown,2022,750000.0,0.9,STD,UFA,25,D,2014.0,2.0
