player_id,player_name,position,season,GP,toi_min,toi_pp_min,toi_pk_min,composite_O,composite_D,composite,PV_O,PV_D,IV_O,IV_D,GV_O,GV_D,OOI_O,OOI_D,RAPM_O,RAPM_D,RAPM_O_se,RAPM_D_se,PP_O,PK_D,ozPct,dzPct
8478833,J.C. Beaudin,C,2019,22,178.7,1.1,6.3,-0.6647,0.5885,-0.0762,-0.3848,0.0497,-2.3142,2.4084,-0.4551,0.0525,-2.7228,3.4217,-0.0668,0.008,0.1807,0.1798,0.0,0.0,0.2405,0.2152
8477456,J.T. Compher,L,2019,67,786.2,126.4,142.3,0.1176,0.0171,0.1347,0.1125,0.0222,-1.2468,1.2932,0.2509,0.0239,-0.6887,0.6816,0.1789,0.1075,0.127,0.1257,0.1886,-0.0973,0.289,0.3193
8476468,J.T. Miller,C,2019,69,1011.8,250.5,38.4,1.0003,-0.2108,0.7895,0.6814,-0.0303,-0.0505,0.8898,1.2113,-0.0121,1.7625,-0.0119,-0.0668,0.0171,0.12,0.1208,0.2921,-0.1028,0.4474,0.187
8476958,Jaccob Slavin,D,2019,67,1245.2,59.5,195.2,0.4126,-0.2941,0.1185,0.3446,0.0243,0.4454,-0.6084,0.6596,0.0907,2.6221,-3.1185,0.0609,0.1319,0.1048,0.1101,-0.1225,0.0558,0.2757,0.2773
8478403,Jack Eichel,C,2019,68,1146.2,253.1,17.5,0.4677,-0.4501,0.0176,0.3713,-0.0317,-0.8056,0.4127,0.4526,0.0036,-0.072,-0.7903,0.1366,-0.0765,0.1241,0.1248,0.2014,0.0408,0.3546,0.1944
8481559,Jack Hughes,C,2019,61,739.3,181.4,1.1,-0.172,-0.5992,-0.7713,-0.1162,-0.1556,-1.5975,0.2382,-1.2382,-0.2057,-1.6337,-0.9072,-0.0533,-0.146,0.1376,0.1396,0.1853,0.0225,0.4167,0.1333
8471677,Jack Johnson,D,2019,67,1133.1,4.8,137.8,-0.3185,0.1975,-0.1209,-0.1863,0.0662,-0.4858,0.3329,-0.1798,0.1685,1.1762,-0.8752,-0.2369,-0.241,0.1239,0.1209,0.1566,-0.1049,0.2727,0.2535
8478458,Jack Roslovic,C,2019,71,943.4,87.4,0.0,0.0208,-0.1034,-0.0825,0.0049,-0.0135,-1.3328,1.0878,-0.0124,-0.001,-0.5993,0.4647,-0.1078,-0.0902,0.1263,0.1262,0.085,-0.0112,0.3528,0.2547
8477455,Jacob De La Rose,L,2019,50,472.6,0.9,54.6,-0.5336,0.4095,-0.1241,-0.3128,0.0692,-2.124,2.031,-0.464,0.0965,-2.3869,2.6565,0.0191,-0.0071,0.1479,0.1448,-0.0849,-0.0271,0.1801,0.2417
8478491,Jacob Larsson,D,2019,60,872.1,3.3,54.3,-0.0068,-0.1535,-0.1603,0.0299,-0.0586,-0.0785,-0.2444,-0.089,-0.0734,1.7431,-2.1501,-0.1079,0.091,0.1296,0.1256,-0.0191,-0.0311,0.2909,0.2493
8476885,Jacob Trouba,D,2019,70,1238.8,116.1,162.4,-0.0389,0.0802,0.0413,0.0328,-0.0553,-0.1458,0.2198,-0.1423,-0.0948,1.4044,-1.036,0.0578,0.0331,0.1152,0.1132,-0.1528,-0.0399,0.2089,0.2723
8475768,Jaden Schwartz,L,2019,71,1016.6,185.8,13.3,0.2024,-0.2561,-0.0537,0.1158,-0.0722,-1.0806,0.8411,-0.1742,-0.1307,-0.2671,-0.1423,-0.0304,0.2264,0.1183,0.12,-0.0218,0.0238,0.3439,0.2485
8478498,Jake DeBrusk,L,2019,65,849.4,161.6,1.5,0.3808,-0.2639,0.1169,0.274,-0.028,-0.882,0.7813,-0.2671,0.0007,-0.268,-0.0824,0.0755,-0.0302,0.1217,0.1221,-0.0131,0.0333,0.4056,0.1684
8474581,Jake Gardiner,D,2019,67,958.3,117.1,2.1,0.1187,-0.296,-0.1773,0.1416,-0.044,0.0606,-0.5439,-0.2012,-0.0071,1.7249,-2.7434,-0.0244,0.009,0.1206,0.123,-0.1643,0.1222,0.3636,0.1894
8477404,Jake Guentzel,C,2019,39,645.8,115.4,9.9,1.3212,-0.1091,1.2121,0.9464,0.0042,0.3264,1.0587,1.1966,0.0508,1.9115,0.4767,0.2175,0.0124,0.1157,0.1197,0.2326,0.0262,0.4052,0.1493
8476931,Jake McCabe,D,2019,66,1048.9,3.2,142.8,-0.1564,0.1081,-0.0484,-0.0706,0.1373,-0.2774,0.0829,-0.1742,0.2593,1.3603,-1.9199,0.0552,0.1616,0.1314,0.1308,-0.1224,-0.0088,0.2249,0.351
8474162,Jake Muzzin,D,2019,53,972.0,12.0,130.5,0.3433,0.2844,0.6277,0.2906,0.1227,0.3609,0.4502,0.6528,0.2121,2.5213,-1.1186,0.0911,0.2432,0.1123,0.1147,-0.1171,0.0177,0.2271,0.3207
8477937,Jake Virtanen,R,2019,69,811.3,59.5,1.8,0.1897,-0.0118,0.1779,0.0999,-0.007,-1.0901,1.2645,-0.0373,0.0026,-0.1506,0.8149,-0.0973,-0.0818,0.1289,0.1274,-0.0188,0.0006,0.3529,0.2574
8479345,Jakob Chychrun,D,2019,63,1135.2,133.7,92.6,0.0254,0.0114,0.0368,0.045,-0.0211,-0.0294,0.048,0.1887,-0.0462,1.9647,-1.8004,-0.0402,0.2337,0.1172,0.1165,0.0047,0.037,0.2467,0.3271
8481650,Jakob Lilja,L,2019,37,358.0,0.8,2.8,-0.5852,-0.0139,-0.5992,-0.3444,-0.0319,-2.1956,1.2852,-0.1777,-0.0753,-2.325,0.8025,0.0037,0.1291,0.1765,0.1718,0.0,0.0,0.289,0.3006
8475164,Jakob Silfverberg,R,2019,66,832.7,145.7,103.2,-0.0472,-0.2285,-0.2757,-0.0131,-0.0083,-1.4509,0.8324,0.3523,0.0015,-0.7503,-0.1966,-0.1584,0.1658,0.1279,0.1267,-0.0926,0.0402,0.3504,0.2382
8474161,Jakub Voracek,R,2019,69,936.2,188.6,2.3,0.4947,-0.2474,0.2473,0.3707,-0.0418,-0.7509,0.828,0.7129,-0.05,0.2607,-0.0205,0.0697,0.0081,0.1203,0.1211,0.2465,0.0003,0.338,0.2336
8477944,Jakub Vrana,L,2019,69,869.5,128.9,1.3,1.0181,-0.2956,0.7225,0.6855,-0.0517,-0.0189,0.7416,1.1506,-0.0663,1.7557,-0.1618,0.0612,-0.0292,0.1223,0.123,-0.0984,-0.0006,0.3209,0.2462
8471707,James Neal,L,2019,55,710.0,144.3,0.4,-0.4158,-0.1431,-0.5589,-0.262,-0.0129,-1.9392,1.0077,-0.3092,0.0265,-1.7084,0.3294,-0.333,-0.0391,0.132,0.1324,0.2022,0.0022,0.4444,0.1567
8474037,James van Riemsdyk,L,2019,66,794.4,160.0,2.3,0.7424,-0.0433,0.6991,0.5302,0.0378,-0.4149,1.1567,0.7943,0.0931,0.812,0.557,0.1558,-0.0603,0.1246,0.1245,0.1688,0.093,0.3429,0.2462
8473994,Jamie Benn,L,2019,69,904.2,158.3,17.9,0.1681,-0.1162,0.0519,0.0967,-0.0922,-1.1301,1.141,-0.2583,-0.1641,-0.3802,0.4825,-0.0335,0.1034,0.1143,0.1166,0.3842,-0.0368,0.4112,0.242
8476467,Jamie Oleksiak,D,2019,69,1029.8,1.6,34.8,-0.2059,0.1029,-0.103,-0.107,0.0147,-0.34,0.1952,-0.2641,0.0343,1.2927,-1.4439,-0.086,0.1597,0.1156,0.1166,-0.0272,-0.0986,0.2772,0.2842
8480172,Jan Rutta,D,2019,33,450.5,0.3,49.1,0.1812,-0.0066,0.1746,0.2112,0.0433,0.1161,-0.0524,0.6122,0.1096,1.9746,-1.9175,0.1271,0.002,0.1336,0.1341,-0.006,-0.0053,0.2624,0.302
8478424,Jansen Harkins,C,2019,29,298.8,2.3,0.0,-0.3513,-0.0699,-0.4212,-0.1995,0.0255,-1.8727,1.1159,-0.1532,0.0686,-1.756,0.5971,-0.0875,-0.0798,0.1651,0.1619,0.0,0.0,0.2993,0.2381
8477955,Jared McCann,C,2019,66,832.8,105.8,30.7,0.2588,-0.0209,0.2378,0.2216,0.0747,-1.0736,1.1645,0.4207,0.1597,-0.3938,0.346,0.1046,0.0364,0.1265,0.1281,-0.0999,0.1268,0.3924,0.2511
8474716,Jared Spurgeon,D,2019,62,1039.2,150.9,139.7,0.3095,-0.0797,0.2299,0.3078,-0.0077,0.2761,-0.1477,0.45,0.0235,2.0463,-2.0231,0.2027,-0.0149,0.1141,0.1146,0.3961,-0.0387,0.287,0.2796
8475797,Jarred Tinordi,D,2019,28,408.4,0.2,41.4,-0.1856,0.1244,-0.0613,-0.0898,-0.0873,-0.3166,0.3401,-0.0339,-0.1503,1.4119,-0.8532,-0.0992,-0.1561,0.1571,0.1532,0.0073,0.0031,0.267,0.3141
8474218,Jason Demers,D,2019,50,867.0,7.9,110.3,-0.2364,0.064,-0.1724,-0.1144,0.0396,-0.3935,0.0925,-0.1975,0.0958,1.1544,-1.5431,-0.0799,0.0487,0.1285,0.1267,-0.0694,0.0125,0.2489,0.2763
8477450,Jason Dickinson,C,2019,65,798.6,4.4,134.9,-0.3004,0.0183,-0.282,-0.1925,0.0332,-1.7779,1.2846,-0.0549,0.044,-1.4097,0.7178,-0.0725,0.1577,0.1227,0.1226,-0.0675,-0.0548,0.2691,0.2938
8469455,Jason Spezza,C,2019,58,548.5,60.2,3.0,0.3367,-0.2913,0.0454,0.182,-0.0362,-0.8782,0.7347,0.5197,-0.0393,0.5381,-0.2025,-0.2096,-0.0945,0.1303,0.1311,0.2537,-0.0339,0.2992,0.2795
8475722,Jason Zucker,L,2019,60,804.8,132.6,6.0,0.1921,-0.1743,0.0178,0.1612,-0.0156,-1.1466,0.9481,0.5036,0.0068,-0.3415,0.2014,-0.0333,-0.1059,0.1227,0.1246,0.0721,0.0576,0.3654,0.238
8474291,Jay Beagle,C,2019,55,511.8,1.6,158.6,-0.7697,0.4685,-0.3012,-0.587,0.0305,-2.3219,2.1877,-1.2373,-0.031,-2.3817,2.6531,0.1139,-0.1055,0.1433,0.1359,-0.0557,-0.045,0.096,0.4831
8470151,Jay Bouwmeester,D,2019,57,1032.9,2.2,137.8,-0.2083,-0.0533,-0.2616,-0.1126,0.0325,-0.3392,-0.1351,-0.1904,0.0848,1.3307,-2.0487,-0.0593,0.0162,0.1237,0.1207,-0.1345,-0.1014,0.2255,0.3164
8477963,Jayce Hawryluk,C,2019,26,281.8,3.8,0.4,-0.0193,0.1847,0.1654,0.0082,0.05,-1.4163,1.6005,0.3883,0.0708,-0.7728,1.4473,0.0432,-0.0255,0.1495,0.1496,0.0,0.0,0.2482,0.3212
8476419,Jean-Gabriel Pageau,C,2019,67,977.8,109.7,143.4,-0.1568,0.3535,0.1966,-0.1184,0.081,-1.5649,1.907,-0.2188,0.0823,-1.092,1.8265,0.0648,0.2832,0.1251,0.1212,0.0778,0.0688,0.2188,0.3526
8470604,Jeff Carter,C,2019,60,779.0,104.7,80.6,0.2344,0.0176,0.252,0.0803,0.0126,-0.9811,1.3037,-0.6389,0.0524,-0.0024,1.0115,-0.0537,-0.3382,0.1255,0.1263,0.1277,-0.045,0.3265,0.2857
8473507,Jeff Petry,D,2019,71,1304.0,163.7,143.0,0.1138,0.0446,0.1584,0.0783,-0.0074,0.1142,0.1005,0.1709,0.0152,2.3627,-1.4928,-0.1435,-0.0751,0.1044,0.1093,-0.2811,0.0996,0.282,0.2977
8475784,Jeff Skinner,L,2019,59,800.5,139.4,0.0,0.3994,-0.2692,0.1302,0.3069,-0.0644,-0.8776,0.8071,-0.3124,-0.0964,-0.4879,-0.252,0.4139,-0.0327,0.1233,0.1237,-0.0799,0.0202,0.3838,0.2946
8480003,Jesper Boqvist,C,2019,34,345.0,26.4,0.4,-0.9144,0.075,-0.8394,-0.641,0.0374,-2.5574,1.3937,-1.566,0.0586,-3.0429,0.9603,-0.1406,0.1052,0.1631,0.1619,-0.1247,0.0326,0.297,0.2848
8479407,Jesper Bratt,L,2019,60,692.8,117.4,2.6,0.6414,-0.1651,0.4763,0.4685,-0.072,-0.5552,1.023,0.8814,-0.1265,0.6009,0.452,0.1559,0.0157,0.1323,0.1327,0.0736,-0.015,0.2946,0.2595
8475855,Jesper Fast,R,2019,69,954.9,6.6,154.2,-0.0747,0.1651,0.0904,-0.0004,0.0617,-1.5187,1.5496,0.51,0.0985,-1.0202,1.3916,-0.0326,0.1144,0.1245,0.1252,-0.0811,0.0469,0.2591,0.2518
8480829,Jesperi Kotkaniemi,C,2019,35,398.8,60.5,0.1,-0.3864,-0.1618,-0.5483,-0.2133,-0.0667,-1.9292,1.0241,-0.4202,-0.0869,-1.9949,0.7146,-0.1826,0.0279,0.1226,0.1268,-0.2392,0.0176,0.3353,0.1198
8476918,Jimmy Vesey,L,2019,64,779.7,24.0,59.5,-0.1019,-0.0939,-0.1959,-0.063,0.0106,-1.5104,1.0826,0.0834,0.0339,-0.9134,0.3275,-0.054,-0.0578,0.1282,0.1253,-0.0064,-0.0409,0.3364,0.2949
8475807,Joakim Nordstrom,L,2019,48,476.0,1.2,89.8,-1.0322,0.4943,-0.5379,-0.7681,0.098,-2.6659,2.1717,-1.1318,0.0884,-2.7246,2.4099,-0.1969,0.2097,0.1321,0.129,-0.0815,0.0135,0.1281,0.4256
8481638,Joakim Nygard,L,2019,33,329.7,14.9,0.4,-0.2138,-0.2017,-0.4155,-0.088,-0.0399,-1.7092,0.9177,-0.0365,-0.0626,-1.6269,0.2944,0.105,0.0408,0.1704,0.1689,0.0,0.0,0.2515,0.2455
8477046,Joakim Ryan,D,2019,35,598.2,1.9,56.4,-0.0266,-0.0931,-0.1197,-0.0032,0.0238,-0.085,-0.206,-0.6447,0.0885,1.5652,-2.1593,-0.0368,0.0318,0.1408,0.143,-0.0262,0.0723,0.2907,0.2526
8470794,Joe Pavelski,C,2019,67,863.4,168.2,51.8,-0.3336,-0.0088,-0.3424,-0.2361,-0.0081,-1.8007,1.2717,-0.2322,-0.0457,-1.3436,0.379,-0.1431,0.3861,0.1142,0.1175,0.3232,0.0508,0.3767,0.2939
8466138,Joe Thornton,C,2019,70,897.3,135.2,1.6,0.0022,-0.3155,-0.3133,-0.0039,-0.0169,-1.3613,0.667,-0.204,-0.0133,-0.7882,-0.4287,-0.058,0.1677,0.1212,0.1259,0.2434,0.0047,0.2965,0.2387
8476469,Joel Armia,R,2019,58,769.7,114.2,89.5,-0.1262,0.0602,-0.066,-0.0429,-0.0587,-1.579,1.4602,0.0847,-0.1254,-1.2507,1.1999,0.013,0.1471,0.125,0.1265,-0.0347,0.0232,0.3385,0.2532
8476441,Joel Edmundson,D,2019,67,1028.0,1.5,174.4,-0.1636,0.1065,-0.0571,-0.0568,0.0401,-0.3056,0.1769,0.2394,0.0793,1.4547,-1.4423,-0.1277,0.202,0.1107,0.112,-0.025,0.0575,0.2413,0.2687
8478493,Joel Eriksson Ek,C,2019,62,809.6,4.8,115.0,0.4208,0.1501,0.5709,0.3637,0.0796,-0.8917,1.5018,0.7364,0.1341,-0.2749,1.2813,0.3109,0.0666,0.1287,0.128,0.4033,-0.0966,0.2426,0.2702
8480797,Joel Farabee,L,2019,52,631.0,65.9,13.9,0.2153,-0.2174,-0.0021,0.2081,-0.0121,-1.1471,0.8584,0.5483,0.0113,-0.5442,-0.0264,0.1156,-0.051,0.1417,0.1414,-0.0992,0.0108,0.36,0.24
8481516,Joel Kellman,C,2019,31,329.6,1.0,26.2,-0.463,0.0325,-0.4305,-0.3485,0.0192,-1.947,1.3269,-1.3846,0.0272,-2.028,0.8112,0.0202,0.1034,0.1722,0.1706,0.0,0.0,0.3103,0.2897
8475728,Johan Larsson,C,2019,62,780.5,4.6,119.8,-0.1928,0.0344,-0.1583,-0.1223,0.0577,-1.6328,1.2923,-0.0582,0.1044,-1.2284,0.7748,0.0929,-0.1686,0.1322,0.1315,0.1609,-0.0937,0.2519,0.3573
8474590,John Carlson,D,2019,69,1230.0,254.2,86.7,0.6994,-0.2931,0.4063,0.5612,-0.1376,0.8024,-0.4445,0.7988,-0.2129,3.0257,-2.3535,0.1833,0.0282,0.1121,0.1124,0.029,-0.0033,0.2688,0.2418
8477401,John Hayden,R,2019,43,397.0,2.1,7.8,-1.2137,0.5416,-0.6721,-0.7806,0.0455,-3.0164,2.3188,-0.444,0.0161,-3.5636,3.0213,-0.1599,-0.0291,0.1514,0.146,-0.063,-0.0268,0.1703,0.3626
8475906,John Klingberg,D,2019,58,1054.2,140.2,16.5,0.1096,-0.3011,-0.1915,0.0938,-0.0885,0.0902,-0.5097,-0.2435,-0.1032,2.0146,-2.698,-0.0773,-0.0269,0.1091,0.1109,0.2411,-0.0285,0.3505,0.2457
8478507,John Marino,D,2019,56,946.2,39.8,108.7,0.1013,-0.0705,0.0308,0.1337,0.0217,0.0337,-0.1587,0.2538,0.0792,1.8514,-2.1497,0.0587,-0.0106,0.134,0.1355,-0.1032,0.0236,0.2998,0.2914
8475186,John Moore,D,2019,24,330.4,5.0,44.6,0.0202,-0.1193,-0.099,0.0667,-0.0683,-0.0614,-0.1662,-0.2235,-0.0686,1.5865,-1.7857,-0.079,-0.0955,0.1389,0.1372,-0.2248,0.0655,0.3185,0.2
8475166,John Tavares,C,2019,63,994.0,173.8,0.7,0.5375,-0.3678,0.1697,0.3375,-0.0605,-0.632,0.6061,0.2518,-0.0583,0.6082,-0.2871,-0.0422,-0.1936,0.1128,0.1162,0.5556,0.0065,0.3276,0.2274
8470187,Johnny Boychuk,D,2019,64,943.3,2.0,121.9,-0.2999,0.1843,-0.1156,-0.2122,-0.0253,-0.4227,0.398,-0.5811,-0.0324,1.3363,-0.9197,-0.2998,0.0671,0.129,0.1252,-0.0659,0.0248,0.3293,0.2548
8476346,Johnny Gaudreau,L,2019,70,1044.0,191.2,0.9,0.2692,-0.3754,-0.1062,0.1684,-0.1008,-0.9995,0.6312,-0.0457,-0.1684,-0.1179,-0.5503,-0.047,0.2046,0.1129,0.1148,0.1945,0.0006,0.3788,0.2279
8475750,Jon Merrill,D,2019,49,792.1,9.5,64.3,-0.0535,0.1139,0.0605,0.0549,0.0564,-0.197,0.1755,-0.0231,0.1263,1.2206,-1.4863,0.0792,0.1636,0.123,0.1259,-0.0726,0.018,0.3009,0.2436
8476463,Jonas Brodin,D,2019,69,1268.4,25.8,134.6,0.139,0.1135,0.2525,0.1517,0.0534,0.0911,0.1776,0.2822,0.0979,1.9631,-1.541,0.0836,0.1783,0.1147,0.1143,0.1181,-0.0733,0.2332,0.3138
8478399,Jonas Siegenthaler,D,2019,64,799.2,0.8,186.0,-0.2828,0.0908,-0.1919,-0.1466,0.0307,-0.4541,0.155,-0.04,0.0765,1.1965,-1.584,-0.1986,0.1475,0.1428,0.142,0.0141,0.0054,0.3197,0.2732
8477494,Jonathan Drouin,L,2019,27,340.4,62.1,0.5,-0.0651,-0.1807,-0.2457,-0.0521,-0.1096,-1.4476,1.0293,-0.0469,-0.1908,-0.7831,0.6341,-0.214,0.0475,0.1257,0.1273,-0.1177,0.109,0.2994,0.2036
8476456,Jonathan Huberdeau,L,2019,68,984.4,230.7,2.3,0.8694,-0.4553,0.4141,0.6818,-0.0922,-0.3126,0.4628,1.3724,-0.1097,0.8162,-0.4698,0.208,-0.1413,0.1191,0.1214,0.1663,0.0673,0.3294,0.1823
8476539,Jonathan Marchessault,C,2019,66,944.0,140.8,0.8,0.6577,-0.2136,0.4441,0.4403,-0.0216,-0.4945,0.8755,0.2207,-0.0092,0.6204,0.1684,0.0785,-0.0168,0.1115,0.1155,0.1539,0.0628,0.3142,0.2124
8473604,Jonathan Toews,C,2019,70,976.2,212.8,127.4,1.0194,-0.4398,0.5796,0.6921,-0.112,-0.0229,0.5135,1.2144,-0.139,1.7869,-0.4237,-0.0275,-0.2559,0.1253,0.1245,0.0258,-0.0389,0.3851,0.2021
8475820,Joonas Donskoi,R,2019,65,829.5,131.9,30.6,0.4107,-0.0988,0.3118,0.3379,-0.0329,-0.8862,1.1164,0.6905,-0.0609,-0.1289,0.5199,0.1914,0.0913,0.1216,0.1232,0.0955,-0.0406,0.3042,0.2604
8474586,Jordan Eberle,C,2019,58,849.5,141.5,0.4,0.4601,-0.2416,0.2185,0.3188,-0.0278,-0.7682,0.8256,0.2741,-0.0292,0.2021,-0.1176,0.052,0.0876,0.1136,0.1151,-0.0323,0.005,0.3469,0.2331
8478413,Jordan Greenway,L,2019,67,843.8,20.9,58.4,0.1343,-0.0144,0.1199,0.1272,-0.0212,-1.2281,1.2735,0.226,-0.0406,-0.6985,0.9812,0.1314,-0.0452,0.1243,0.1229,0.0405,0.0076,0.257,0.2743
8479385,Jordan Kyrou,C,2019,28,280.5,9.5,0.0,0.7886,-0.4128,0.3758,0.5967,-0.0797,-0.3891,0.5352,0.6373,-0.0654,0.58,-0.3152,0.1455,-0.2134,0.1449,0.1446,0.1121,-0.0044,0.4128,0.1193
8476921,Jordan Martinook,L,2019,44,434.0,1.4,54.2,0.2015,-0.1517,0.0498,0.1486,0.0093,-1.1152,0.9685,-0.3395,0.059,-0.594,0.2406,-0.0081,0.0316,0.125,0.1292,-0.1795,-0.0155,0.3974,0.1659
8477851,Jordan Oesterle,D,2019,57,862.0,56.6,38.1,0.0811,-0.0171,0.064,0.0754,-0.0363,0.0516,0.0061,-0.4388,-0.0371,1.845,-1.7945,-0.0262,0.095,0.1237,0.1199,-0.0164,-0.008,0.3517,0.2546
8473533,Jordan Staal,C,2019,67,897.5,70.5,145.2,0.1651,0.183,0.3482,0.0783,0.1241,-1.1176,1.5231,-0.0248,0.2223,-0.1913,1.3013,-0.09,0.0429,0.1188,0.1247,0.2294,-0.0136,0.2403,0.2615
8475738,Jordan Weal,C,2019,49,558.6,94.2,1.5,-0.2132,-0.1268,-0.34,-0.1223,-0.0123,-1.6736,1.0397,-0.5098,-0.012,-1.5763,0.3734,0.0791,0.0364,0.14,0.1428,-0.0945,0.0014,0.3043,0.2575
8474818,Jordie Benn,D,2019,44,593.9,1.0,97.6,0.0095,0.1954,0.2049,0.0708,0.029,-0.087,0.3659,-0.1743,0.0634,1.4265,-0.8807,0.1411,-0.0075,0.1253,0.1242,-0.1231,-0.0374,0.2184,0.2867
8477010,Joseph Blandisi,L,2019,21,170.1,0.2,1.1,-0.2549,0.2697,0.0148,-0.1744,0.0214,-1.7049,1.7991,0.4561,-0.0196,-1.0262,1.8185,0.0207,-0.0475,0.1793,0.1753,0.0575,0.0039,0.1644,0.4247
8476981,Josh Anderson,R,2019,26,321.2,43.2,39.2,-0.2155,0.2587,0.0432,-0.1123,0.0582,-1.6883,1.7404,-0.2828,0.1103,-1.5203,1.784,-0.0249,-0.0301,0.124,0.1237,-0.3048,0.0482,0.3526,0.2211
8476326,Josh Archibald,R,2019,62,654.0,3.9,134.8,-0.312,0.536,0.224,-0.2054,0.0944,-1.7881,2.2587,-0.5409,0.1197,-1.6675,2.7062,0.0666,0.1244,0.133,0.1291,-0.0381,0.078,0.2547,0.3056
8474573,Josh Bailey,R,2019,68,887.2,115.2,92.2,-0.3731,-0.3136,-0.6867,-0.2994,-0.0883,-1.8163,0.7422,-0.2006,-0.1405,-1.0858,-0.2263,-0.3568,-0.0012,0.1164,0.1133,0.1159,0.0476,0.3473,0.2655
8477384,Josh Brown,D,2019,55,705.7,0.2,23.8,-0.2375,0.0532,-0.1843,-0.0717,-0.0374,-0.4385,0.1478,0.0773,-0.0372,0.9966,-1.3087,-0.1587,0.1199,0.1422,0.1402,-0.0059,-0.0246,0.3302,0.1968
8476410,Josh Leivo,L,2019,36,451.5,58.5,2.1,0.2753,0.0241,0.2993,0.1927,0.0715,-1.0117,1.2577,0.3276,0.1342,-0.1081,0.6702,-0.0171,0.1398,0.1346,0.1369,-0.064,0.012,0.3058,0.2474
8476312,Josh Manson,D,2019,48,811.9,5.7,105.5,-0.1993,0.1133,-0.0859,-0.1131,-0.0102,-0.3206,0.2409,-0.1111,-0.0276,1.4307,-1.3533,-0.0208,0.0732,0.125,0.1218,-0.0476,0.0227,0.2273,0.3636
8477504,Josh Morrissey,D,2019,65,1249.0,112.0,57.4,-0.1236,-0.1343,-0.2579,-0.0381,-0.005,-0.2443,-0.2595,-0.0087,0.0383,1.4765,-2.1599,-0.111,-0.0316,0.1141,0.1119,-0.1547,-0.0192,0.2726,0.2552
8476915,Jujhar Khaira,L,2019,64,677.7,6.2,97.0,-0.9531,0.2386,-0.7145,-0.6444,0.0052,-2.6314,1.7531,-0.8789,-0.0187,-2.9755,1.9189,-0.1083,-0.155,0.1388,0.135,-0.0824,0.0512,0.2181,0.3428
8471716,Justin Abdelkader,L,2019,49,476.6,21.4,55.4,-1.121,0.2944,-0.8266,-0.7917,0.0074,-2.8198,1.8625,-1.5938,-0.0193,-3.3346,2.0732,-0.304,0.0907,0.1437,0.1403,0.1824,0.0397,0.2748,0.271
8474027,Justin Braun,D,2019,62,927.1,3.0,113.1,0.1659,0.1066,0.2725,0.1096,0.0516,0.187,0.1657,0.0645,0.1066,2.4474,-1.6455,-0.1593,0.2072,0.1149,0.1148,-0.0455,-0.1058,0.3102,0.2782
8475413,Justin Dowling,C,2019,29,277.5,33.8,2.3,-0.009,-0.052,-0.0609,-0.0206,0.017,-1.3668,1.1601,-0.184,0.0309,-0.7488,0.6995,-0.075,0.0668,0.1544,0.1547,0.0,0.0,0.2384,0.2583
8475753,Justin Faulk,D,2019,69,1202.5,72.0,71.6,0.0744,-0.0405,0.034,0.1009,-0.0004,0.0129,-0.0764,-0.1056,0.0288,1.7331,-1.954,0.0521,0.0586,0.1096,0.1105,-0.0052,-0.0094,0.2977,0.2785
8475718,Justin Holl,D,2019,68,1093.3,2.3,130.8,0.0896,0.0526,0.1422,0.0946,0.0323,0.0496,0.0769,0.3378,0.0922,2.0969,-1.458,-0.019,-0.225,0.1261,0.1273,-0.0136,0.0453,0.2151,0.328
8474602,Justin Schultz,D,2019,45,750.6,118.0,8.7,0.0393,-0.111,-0.0718,0.1046,-0.0206,-0.0612,-0.1974,-0.0106,0.02,1.5132,-2.0453,0.0686,-0.1262,0.1292,0.1286,0.1561,0.0091,0.3307,0.2474
8468508,Justin Williams,R,2019,20,219.8,46.8,1.2,0.4328,0.0122,0.4449,0.3288,0.0834,-0.8328,1.222,0.7539,0.1607,0.1839,0.474,0.0171,0.2205,0.1297,0.1351,0.2089,0.0111,0.3571,0.2286
8480945,Juuso Riikola,D,2019,36,443.0,41.2,2.7,-0.0056,0.2529,0.2473,0.0516,0.0707,-0.0979,0.4391,-0.1774,0.1459,1.536,-1.0536,0.0129,0.1621,0.1484,0.1474,0.0,0.0,0.3429,0.2571
8481554,Kaapo Kakko,R,2019,66,777.1,135.2,1.2,-0.836,-0.2958,-1.1318,-0.5587,-0.0762,-2.4828,0.7657,-0.9203,-0.1162,-2.7783,-0.0736,-0.1995,-0.0575,0.1401,0.1395,-0.0193,-0.0093,0.3109,0.2591
8479977,Kailer Yamamoto,R,2019,27,425.7,22.9,1.2,0.7793,0.0094,0.7886,0.5903,0.033,-0.4013,1.2669,2.2516,0.0502,1.3719,0.4931,0.007,0.1822,0.1374,0.1376,0.0299,0.0618,0.3512,0.3017
8480901,Karson Kuhlman,C,2019,25,292.4,2.2,16.8,0.307,0.2055,0.5125,0.1537,0.0941,-0.9093,1.5981,-1.5112,0.1938,-0.4816,1.3287,0.1218,0.0989,0.1543,0.1549,0.0031,-0.0311,0.4329,0.1707
8477953,Kasperi Kapanen,R,2019,69,866.4,81.2,112.1,0.1319,-0.1896,-0.0577,0.0922,-0.0437,-1.1979,0.9456,0.2132,-0.0375,-0.3735,0.382,-0.109,-0.2188,0.1199,0.1224,-0.248,-0.0196,0.3442,0.2273
