player_id,player_name,position,season,GP,toi_5v5,toi_pp,toi_pk,composite_O,composite_D,PV_O,PV_D,IV_O,IV_D,EV_O_GAR,EV_D_GAR,PP_GAR,PK_GAR,GAR_O,GAR_D,WAR_O,WAR_D,WAR,WAR_O_82,WAR_D_82,WAR_82
8477969,Marcus Pettersson,D,2019,69,1150.8,59.4,85.8,0.2928,0.0338,0.2927,0.0414,0.2578,0.0302,5.62,0.65,0.01,0.06,5.63,0.71,1.77,0.65,2.42,2.1,0.77,2.88
8477444,Andre Burakovsky,L,2019,58,704.3,130.2,0.2,0.7328,-0.2976,0.5195,-0.0461,-0.4235,0.732,8.6,-3.49,-0.12,0.0,8.48,-3.49,2.49,-0.08,2.41,3.52,-0.11,3.41
8477015,Connor Brown,R,2019,71,1078.7,113.1,172.8,0.0332,-0.0715,-0.0517,-0.0021,-1.2514,1.1403,0.6,-1.28,-0.3,0.05,0.3,-1.23,1.8,0.61,2.41,2.08,0.7,2.78
8478440,Dylan Strome,C,2019,58,744.2,143.0,1.6,0.6348,-0.2875,0.4658,-0.0455,-0.5658,0.7516,7.87,-3.57,0.07,0.0,7.94,-3.57,2.47,-0.07,2.4,3.49,-0.1,3.39
8478366,Frank Vatrano,C,2019,68,816.6,92.7,84.1,0.2408,0.0121,0.1579,0.0153,-1.0459,1.29,3.28,0.16,-0.24,0.03,3.04,0.19,1.78,0.62,2.4,2.15,0.75,2.89
8479337,Alex DeBrincat,R,2019,70,944.1,221.6,1.0,0.3338,-0.2971,0.2485,-0.0633,-0.9506,0.7501,5.25,-4.68,0.59,-0.0,5.84,-4.68,2.47,-0.08,2.39,2.89,-0.09,2.8
8480069,Cale Makar,D,2019,57,930.6,196.7,6.4,0.8313,-0.4615,0.6784,-0.1658,0.949,-0.7531,12.89,-7.16,1.46,0.0,14.35,-7.16,3.12,-0.73,2.39,4.49,-1.05,3.44
8470604,Jeff Carter,C,2019,60,779.0,104.7,80.6,0.2344,0.0176,0.0803,0.0126,-0.9811,1.3037,3.04,0.23,0.22,-0.06,3.26,0.17,1.78,0.6,2.38,2.43,0.82,3.25
8476463,Jonas Brodin,D,2019,69,1268.4,25.8,134.6,0.139,0.1135,0.1517,0.0534,0.0911,0.1776,2.94,2.4,0.05,-0.16,2.99,2.24,1.41,0.96,2.37,1.68,1.14,2.82
8474586,Jordan Eberle,C,2019,58,849.5,141.5,0.4,0.4601,-0.2416,0.3188,-0.0278,-0.7682,0.8256,6.51,-3.42,-0.08,0.0,6.43,-3.42,2.35,0.02,2.37,3.32,0.03,3.35
8477501,Valeri Nichushkin,R,2019,65,760.5,96.1,36.6,0.2724,0.0446,0.2056,0.0419,-1.0303,1.3284,3.45,0.57,0.09,0.04,3.54,0.61,1.74,0.63,2.37,2.2,0.79,2.99
8476455,Gabriel Landeskog,L,2019,54,813.9,190.9,2.8,0.2988,-0.173,0.2111,-0.0706,-0.9831,1.0057,4.05,-2.35,1.05,-0.0,5.1,-2.35,2.15,0.21,2.36,3.26,0.32,3.58
8474150,Mikael Backlund,C,2019,70,1003.8,93.2,106.2,0.4522,-0.4014,0.316,-0.0684,-0.7812,0.5468,7.56,-6.71,-0.33,0.04,7.23,-6.67,2.75,-0.39,2.36,3.22,-0.46,2.76
8477955,Jared McCann,C,2019,66,832.8,105.8,30.7,0.2588,-0.0209,0.2216,0.0747,-1.0736,1.1645,3.59,-0.29,-0.18,0.06,3.41,-0.23,1.81,0.54,2.35,2.25,0.67,2.92
8475855,Jesper Fast,R,2019,69,954.9,6.6,154.2,-0.0747,0.1651,-0.0004,0.0617,-1.5187,1.5496,-1.19,2.63,-0.01,0.12,-1.2,2.75,1.23,1.12,2.35,1.46,1.33,2.79
8475692,Mats Zuccarello,R,2019,65,853.1,151.0,2.4,0.3092,-0.1728,0.2542,-0.0109,-1.0053,0.9464,4.4,-2.46,0.8,-0.0,5.2,-2.46,2.16,0.19,2.35,2.72,0.24,2.96
8477951,Nick Schmaltz,C,2019,70,887.8,149.8,0.9,0.6151,-0.4837,0.4688,-0.088,-0.6082,0.4017,9.1,-7.16,0.42,0.0,9.52,-7.16,2.92,-0.57,2.35,3.42,-0.67,2.75
8478416,Erik Cernak,D,2019,67,1018.2,7.5,182.5,0.182,0.1961,0.2315,0.0832,0.0973,0.313,3.09,3.33,-0.0,-0.05,3.09,3.28,1.29,1.04,2.33,1.58,1.27,2.85
8473994,Jamie Benn,L,2019,69,904.2,158.3,17.9,0.1681,-0.1162,0.0967,-0.0922,-1.1301,1.141,2.53,-1.75,1.01,-0.01,3.54,-1.76,1.98,0.35,2.33,2.35,0.42,2.77
8475754,Brock Nelson,C,2019,68,981.5,130.1,100.7,0.1468,-0.135,0.0841,-0.0166,-1.1601,1.0278,2.4,-2.21,0.05,-0.03,2.45,-2.24,1.97,0.35,2.32,2.38,0.42,2.8
8471262,Carl Soderberg,C,2019,70,866.0,143.3,63.8,0.0835,0.058,0.0449,0.0245,-1.2475,1.3727,1.21,0.84,-0.23,0.03,0.98,0.87,1.54,0.78,2.32,1.8,0.91,2.72
8476905,Chandler Stephenson,C,2019,65,784.8,41.5,75.0,0.4601,-0.1907,0.3191,0.0249,-0.7686,0.8747,6.02,-2.49,0.15,0.04,6.17,-2.45,2.19,0.13,2.32,2.76,0.16,2.93
8477456,J.T. Compher,L,2019,67,786.2,126.4,142.3,0.1176,0.0171,0.1125,0.0222,-1.2468,1.2932,1.54,0.22,0.4,-0.23,1.94,-0.01,1.68,0.63,2.31,2.06,0.77,2.83
8474031,Kevin Shattenkirk,D,2019,70,1158.7,90.5,22.9,0.38,-0.1013,0.2999,-0.0032,0.425,-0.1953,7.34,-1.96,0.44,-0.02,7.78,-1.98,2.11,0.19,2.3,2.47,0.22,2.69
8474013,Ian Cole,D,2019,65,951.4,1.4,144.4,0.2229,0.2019,0.1758,0.0175,0.2348,0.3902,3.53,3.2,-0.0,0.04,3.53,3.24,1.29,0.99,2.28,1.63,1.25,2.88
8475714,Calle Jarnkrok,C,2019,64,783.6,111.1,98.0,0.1803,0.0059,0.1467,0.0445,-1.1557,1.2483,2.35,0.08,-0.07,0.02,2.28,0.1,1.66,0.61,2.27,2.13,0.78,2.91
8479343,Clayton Keller,C,2019,70,906.7,178.2,1.0,0.4217,-0.3905,0.2758,-0.0377,-0.8021,0.5378,6.37,-5.9,0.71,0.0,7.08,-5.9,2.58,-0.34,2.24,3.02,-0.4,2.62
8476856,Matt Dumba,D,2019,69,1244.5,171.6,73.9,0.2286,-0.0441,0.2362,-0.0221,0.1859,-0.0622,4.74,-0.92,0.27,-0.08,5.01,-1.0,1.79,0.45,2.24,2.13,0.53,2.66
8481624,Ilya Mikheyev,R,2019,39,518.1,2.0,72.9,0.9379,-0.175,0.6609,0.0214,-0.1546,0.9096,8.1,-1.51,0.0,0.04,8.1,-1.47,2.11,0.11,2.22,4.44,0.23,4.67
8474697,Mark Borowiecki,D,2019,53,806.7,1.7,118.1,0.0355,0.5279,0.0439,0.0169,-0.008,1.0429,0.48,7.1,-0.0,-0.06,0.48,7.04,0.67,1.55,2.22,1.04,2.4,3.43
8475169,Evander Kane,L,2019,64,938.5,165.1,85.4,0.0938,-0.0911,0.0882,-0.0541,-1.2701,1.1529,1.47,-1.43,-0.46,0.22,1.01,-1.21,1.7,0.51,2.21,2.18,0.65,2.83
8474716,Jared Spurgeon,D,2019,62,1039.2,150.9,139.7,0.3095,-0.0797,0.3078,-0.0077,0.2761,-0.1477,5.36,-1.38,1.0,-0.09,6.36,-1.47,1.91,0.3,2.21,2.53,0.4,2.92
8477435,Ryan Graves,D,2019,69,1061.0,4.4,179.1,0.1919,0.1155,0.2061,0.0181,0.1425,0.217,3.39,2.04,-0.0,0.0,3.39,2.04,1.36,0.85,2.21,1.62,1.01,2.63
8477220,Nate Schmidt,D,2019,59,1060.4,60.2,89.1,0.3661,-0.0598,0.2947,0.066,0.4023,-0.1815,6.47,-1.06,0.11,0.03,6.58,-1.03,1.87,0.33,2.2,2.6,0.46,3.06
8480113,Alex Iafallo,C,2019,70,1004.6,168.1,99.9,-0.1616,0.0938,-0.1011,0.0622,-1.5916,1.4065,-2.71,1.57,0.03,-0.15,-2.68,1.42,1.19,1.0,2.19,1.39,1.17,2.57
8476483,Rickard Rakell,C,2019,65,915.6,144.2,39.8,0.1897,-0.1561,0.1262,-0.02,-1.1163,0.9889,2.9,-2.38,0.2,-0.0,3.1,-2.38,1.93,0.26,2.19,2.43,0.33,2.76
8478498,Jake DeBrusk,L,2019,65,849.4,161.6,1.5,0.3808,-0.2639,0.274,-0.028,-0.882,0.7813,5.39,-3.74,-0.04,0.0,5.35,-3.74,2.19,-0.02,2.17,2.76,-0.03,2.74
8473507,Jeff Petry,D,2019,71,1304.0,163.7,143.0,0.1138,0.0446,0.0783,-0.0074,0.1142,0.1005,2.47,0.97,-0.77,0.24,1.7,1.21,1.31,0.86,2.17,1.51,0.99,2.51
8475279,Ben Chiarot,D,2019,69,1337.3,18.4,198.3,-0.0524,0.2003,-0.015,0.0548,-0.125,0.3498,-1.17,4.46,-0.04,-0.06,-1.21,4.4,0.79,1.37,2.16,0.94,1.63,2.57
8476892,Colton Parayko,D,2019,64,1221.6,46.5,114.6,0.1804,0.0278,0.1677,0.0639,0.1579,-0.0043,3.67,0.57,0.05,-0.01,3.72,0.56,1.5,0.66,2.16,1.92,0.85,2.77
8476462,Dougie Hamilton,D,2019,46,780.4,135.8,99.1,0.5973,-0.0881,0.4362,0.0296,0.7233,-0.2018,7.77,-1.15,-0.03,-0.03,7.74,-1.18,1.94,0.22,2.16,3.46,0.39,3.85
8475744,Evgeny Kuznetsov,C,2019,63,873.7,184.8,0.6,0.3522,-0.33,0.2675,-0.1262,-0.9326,0.7473,5.13,-4.81,0.55,-0.0,5.68,-4.81,2.31,-0.17,2.14,3.01,-0.22,2.79
8471233,Travis Zajac,C,2019,69,912.5,38.6,181.3,-0.0605,0.0299,-0.0483,0.0239,-1.4423,1.317,-0.92,0.45,0.12,0.38,-0.8,0.83,1.32,0.81,2.13,1.57,0.96,2.53
8477429,Andrew Copp,C,2019,63,870.5,73.2,137.0,0.0139,0.0194,-0.0024,0.0939,-1.3394,1.226,0.2,0.28,0.03,-0.03,0.23,0.25,1.43,0.69,2.12,1.86,0.9,2.76
8475768,Jaden Schwartz,L,2019,71,1016.6,185.8,13.3,0.2024,-0.2561,0.1158,-0.0722,-1.0806,0.8411,3.43,-4.34,-0.07,0.01,3.36,-4.33,2.12,0.0,2.12,2.45,0.0,2.45
8476346,Johnny Gaudreau,L,2019,70,1044.0,191.2,0.9,0.2692,-0.3754,0.1684,-0.1008,-0.9995,0.6312,4.68,-6.53,0.62,0.0,5.3,-6.53,2.47,-0.35,2.12,2.89,-0.41,2.48
8471698,T.J. Oshie,R,2019,69,936.4,227.8,8.5,0.0401,-0.1906,0.0741,-0.0714,-1.3635,0.9713,0.63,-2.97,1.83,0.0,2.46,-2.97,1.92,0.2,2.12,2.28,0.24,2.52
8475098,Tyler Bozak,C,2019,68,789.4,102.0,88.0,0.1767,-0.1072,0.1147,0.0858,-1.1309,0.9809,2.32,-1.41,0.5,0.16,2.82,-1.25,1.73,0.38,2.11,2.09,0.46,2.54
8470600,Ryan Suter,D,2019,69,1252.1,193.2,154.2,0.3727,-0.279,0.3559,-0.078,0.3543,-0.4759,7.78,-5.82,0.47,0.07,8.25,-5.75,2.4,-0.3,2.1,2.85,-0.36,2.5
8478474,Lawson Crouse,L,2019,66,784.4,1.9,91.9,-0.2223,0.4384,-0.1438,0.079,-1.6704,2.0789,-2.91,5.73,0.0,-0.15,-2.91,5.58,0.64,1.45,2.09,0.8,1.8,2.6
8471702,Matt Niskanen,D,2019,68,1126.0,132.6,165.6,0.0663,0.1322,0.081,0.0775,0.0164,0.1909,1.24,2.48,-0.03,-0.09,1.21,2.39,1.11,0.98,2.09,1.34,1.18,2.52
8477447,Shea Theodore,D,2019,71,1278.7,215.3,10.2,0.5182,-0.368,0.4032,-0.0125,0.5981,-0.7196,11.04,-7.84,-0.12,-0.0,10.92,-7.84,2.78,-0.69,2.09,3.21,-0.8,2.41
8476389,Vincent Trocheck,C,2019,61,833.6,107.8,31.6,0.445,-0.3497,0.3066,-0.0253,-0.7863,0.6071,6.18,-4.86,0.05,0.08,6.23,-4.78,2.29,-0.22,2.07,3.08,-0.3,2.78
8477839,Conor Sheary,L,2019,63,737.2,73.8,1.4,0.336,-0.064,0.2369,0.0552,-0.9344,1.098,4.13,-0.79,-0.16,0.0,3.97,-0.79,1.71,0.35,2.06,2.23,0.46,2.68
8477937,Jake Virtanen,R,2019,69,811.3,59.5,1.8,0.1897,-0.0118,0.0999,-0.007,-1.0901,1.2645,2.56,-0.16,-0.02,0.0,2.54,-0.16,1.55,0.49,2.04,1.84,0.58,2.42
8477942,Kevin Fiala,L,2019,64,800.9,149.3,2.1,0.3804,-0.2688,0.2774,-0.0161,-0.8861,0.7595,5.08,-3.59,0.01,-0.0,5.09,-3.59,2.07,-0.03,2.04,2.65,-0.04,2.61
8475784,Jeff Skinner,L,2019,59,800.5,139.4,0.0,0.3994,-0.2692,0.3069,-0.0644,-0.8776,0.8071,5.33,-3.59,-0.19,0.0,5.14,-3.59,2.07,-0.04,2.03,2.88,-0.06,2.82
8475160,Kyle Clifford,L,2019,69,751.3,6.2,8.2,0.015,0.2662,0.0407,0.051,-1.3803,1.7625,0.19,3.33,0.0,0.0,0.19,3.33,1.02,1.01,2.03,1.21,1.2,2.41
8476871,Tanner Pearson,L,2019,69,916.9,105.4,68.2,-0.0214,0.0238,-0.0465,0.0264,-1.3658,1.3023,-0.33,0.36,-0.18,-0.01,-0.51,0.35,1.32,0.71,2.03,1.57,0.84,2.41
8476934,Brock McGinn,L,2019,67,711.7,3.0,156.2,-0.0562,0.2447,-0.0515,0.1458,-1.4305,1.6248,-0.67,2.9,-0.0,0.05,-0.67,2.95,1.01,1.01,2.02,1.24,1.24,2.47
8478413,Jordan Greenway,L,2019,67,843.8,20.9,58.4,0.1343,-0.0144,0.1272,-0.0212,-1.2281,1.2735,1.89,-0.2,0.01,0.01,1.9,-0.19,1.5,0.52,2.02,1.84,0.64,2.47
8477499,Rasmus Ristolainen,D,2019,69,1206.6,151.2,147.7,0.011,0.1012,0.0759,0.0399,-0.0891,0.1666,0.22,2.04,0.6,-0.24,0.82,1.8,1.1,0.92,2.02,1.31,1.09,2.4
8477497,Sean Monahan,C,2019,70,1001.2,188.9,2.0,0.1798,-0.3239,0.0885,-0.0607,-1.0986,0.6941,3.0,-5.4,1.07,-0.0,4.07,-5.4,2.21,-0.19,2.02,2.59,-0.22,2.37
8476919,Chris Tierney,C,2019,71,957.2,62.8,155.4,0.0644,-0.1392,-0.0117,-0.0205,-1.2291,1.0233,1.03,-2.22,-0.08,-0.01,0.95,-2.23,1.67,0.33,2.0,1.93,0.38,2.31
8476958,Jaccob Slavin,D,2019,67,1245.2,59.5,195.2,0.4126,-0.2941,0.3446,0.0243,0.4454,-0.6084,8.56,-6.1,-0.12,0.18,8.44,-5.92,2.37,-0.37,2.0,2.9,-0.45,2.45
8476624,Barclay Goodrow,R,2019,70,873.2,45.0,161.3,-0.3704,0.3337,-0.241,0.1197,-1.8693,1.8288,-5.39,4.86,-0.07,0.3,-5.46,5.16,0.48,1.5,1.98,0.56,1.76,2.32
8479410,Mikhail Sergachev,D,2019,70,1152.5,123.2,75.6,0.2358,-0.057,0.214,-0.0071,0.2225,-0.1029,4.53,-1.09,-0.05,-0.05,4.48,-1.14,1.61,0.37,1.98,1.89,0.43,2.32
8474679,Gustav Nyquist,R,2019,70,981.1,168.6,44.1,0.1088,-0.1896,0.0651,-0.0246,-1.217,0.9265,1.78,-3.1,-0.37,0.0,1.41,-3.1,1.77,0.2,1.97,2.07,0.23,2.31
8474053,Logan Couture,C,2019,52,680.3,133.4,83.3,0.2069,-0.0804,0.1491,-0.0108,-1.1049,1.1312,2.35,-0.91,0.16,0.07,2.51,-0.84,1.57,0.39,1.96,2.48,0.62,3.09
8475172,Nazem Kadri,C,2019,51,644.2,181.3,5.5,0.4439,-0.2837,0.2873,-0.1186,-0.7691,0.8323,4.77,-3.05,0.6,0.0,5.37,-3.05,1.96,-0.01,1.95,3.15,-0.02,3.14
8470612,Ryan Getzlaf,C,2019,69,989.9,159.6,38.4,0.0405,-0.1306,-0.0267,-0.038,-1.2617,1.0578,0.67,-2.16,-0.26,0.02,0.41,-2.14,1.6,0.35,1.95,1.9,0.42,2.32
8477987,Ryan Donato,C,2019,62,611.0,41.6,0.7,0.4543,-0.0279,0.358,0.0353,-0.819,1.19,4.63,-0.28,-0.06,0.0,4.57,-0.28,1.6,0.34,1.94,2.12,0.45,2.57
8477021,Alexander Kerfoot,C,2019,65,841.7,74.6,17.3,0.2101,-0.133,0.1727,0.0105,-1.122,1.0047,2.95,-1.87,-0.09,0.02,2.86,-1.85,1.68,0.25,1.93,2.12,0.32,2.43
8476326,Josh Archibald,R,2019,62,654.0,3.9,134.8,-0.312,0.536,-0.2054,0.0944,-1.7881,2.2587,-3.4,5.84,-0.0,0.18,-3.4,6.02,0.45,1.48,1.93,0.6,1.96,2.55
8478445,Mathew Barzal,C,2019,68,1126.8,167.0,1.1,0.4745,-0.6645,0.3197,-0.0977,-0.7404,0.0498,8.91,-12.48,0.54,0.0,9.45,-12.48,3.24,-1.31,1.93,3.91,-1.58,2.33
8475798,Mikael Granlund,R,2019,63,879.0,146.0,47.1,0.0447,-0.1226,0.0493,-0.0351,-1.3294,1.0711,0.66,-1.8,0.61,-0.07,1.27,-1.87,1.59,0.33,1.92,2.07,0.43,2.5
8470606,Dustin Brown,R,2019,66,968.7,156.0,43.0,-0.1807,0.0632,-0.1118,-0.0192,-1.6192,1.4268,-2.92,1.02,0.09,0.03,-2.83,1.05,1.03,0.87,1.9,1.28,1.08,2.36
8478469,Thomas Chabot,D,2019,71,1535.1,216.2,15.6,0.2248,-0.222,0.2134,-0.1181,0.201,-0.322,5.75,-5.68,0.19,0.01,5.94,-5.67,2.12,-0.22,1.9,2.45,-0.25,2.19
8477425,Miles Wood,L,2019,68,821.3,50.6,4.1,-0.0937,0.203,-0.0581,-0.0083,-1.4988,1.6954,-1.28,2.78,-0.05,0.0,-1.33,2.78,0.9,0.99,1.89,1.09,1.19,2.28
8475343,Nic Dowd,C,2019,56,465.4,0.8,135.2,0.2224,0.3563,0.1647,0.1082,-1.0895,1.8856,1.72,2.76,0.0,0.07,1.72,2.83,1.06,0.83,1.89,1.55,1.22,2.77
8475793,Ryan Johansen,C,2019,68,865.7,168.6,60.2,0.0572,-0.2234,0.0823,-0.0421,-1.3375,0.8764,0.82,-3.22,1.27,0.04,2.09,-3.18,1.76,0.12,1.88,2.12,0.14,2.27
8476881,Tomas Hertl,C,2019,47,649.4,112.8,66.4,0.364,-0.2004,0.2594,-0.0402,-0.9009,0.9206,3.94,-2.17,0.1,0.02,4.04,-2.15,1.74,0.14,1.88,3.04,0.24,3.28
8475455,Brenden Dillon,D,2019,69,1157.0,2.9,139.0,-0.0814,0.2308,0.029,0.0347,-0.227,0.4308,-1.57,4.45,-0.0,0.13,-1.57,4.58,0.57,1.3,1.87,0.68,1.54,2.22
8475752,Tyler Pitlick,C,2019,63,674.4,3.0,63.2,0.0197,0.237,0.0631,0.0553,-1.3932,1.6997,0.22,2.66,-0.0,0.0,0.22,2.66,0.99,0.88,1.87,1.29,1.15,2.43
8478882,Vladislav Gavrikov,D,2019,69,1160.4,4.1,96.7,0.1858,-0.0106,0.1653,0.0249,0.1713,-0.042,3.59,-0.2,-0.0,-0.08,3.59,-0.28,1.4,0.47,1.87,1.66,0.56,2.22
8476874,Olli Maatta,D,2019,65,1040.2,15.4,116.4,0.1237,0.0872,0.1554,0.001,0.0569,0.1774,2.15,1.51,-0.04,0.16,2.11,1.67,1.1,0.76,1.86,1.39,0.96,2.35
8474098,Colton Sceviour,C,2019,68,709.0,1.4,167.0,-0.2766,0.3708,-0.2488,0.0834,-1.6739,1.9393,-3.27,4.38,-0.0,0.1,-3.27,4.48,0.58,1.27,1.85,0.7,1.53,2.23
8471276,David Krejci,C,2019,61,881.3,97.7,2.6,0.2011,-0.2292,0.1428,0.0146,-1.1101,0.8082,2.95,-3.37,0.44,0.0,3.39,-3.37,1.83,0.02,1.85,2.46,0.03,2.49
8475722,Jason Zucker,L,2019,60,804.8,132.6,6.0,0.1921,-0.1743,0.1612,-0.0156,-1.1466,0.9481,2.58,-2.34,0.16,0.01,2.74,-2.33,1.67,0.17,1.84,2.28,0.23,2.51
8480036,Miro Heiskanen,D,2019,68,1245.8,152.3,133.7,0.2447,-0.2248,0.1751,-0.0555,0.2792,-0.39,5.08,-4.67,0.74,0.21,5.82,-4.46,1.95,-0.11,1.84,2.35,-0.13,2.22
8478495,Denis Gurianov,R,2019,64,683.2,117.6,0.3,0.2994,-0.15,0.221,-0.0349,-0.9918,1.0159,3.41,-1.71,0.21,0.0,3.62,-1.71,1.63,0.19,1.82,2.09,0.24,2.33
8479423,Alexander Nylander,R,2019,65,711.7,71.6,0.0,0.2772,-0.1123,0.1846,0.0365,-0.9997,1.02,3.29,-1.33,0.0,0.0,3.29,-1.33,1.56,0.25,1.81,1.97,0.32,2.28
8476975,Cedric Paquette,C,2019,61,660.7,2.8,105.4,-0.3047,0.4983,-0.2211,0.1186,-1.7579,2.1591,-3.36,5.49,-0.0,0.06,-3.36,5.55,0.43,1.38,1.81,0.58,1.86,2.43
8477479,Tyler Bertuzzi,L,2019,71,1073.4,204.7,11.1,0.014,-0.2689,0.0555,-0.0506,-1.3971,0.794,0.25,-4.81,0.85,0.0,1.1,-4.81,1.84,-0.03,1.81,2.13,-0.03,2.09
8475462,Radko Gudas,D,2019,63,871.0,2.6,163.7,0.089,0.2032,0.1321,0.0588,0.0108,0.3516,1.29,2.95,-0.01,0.01,1.28,2.96,0.88,0.92,1.8,1.15,1.2,2.34
8477931,Tomas Nosek,L,2019,67,675.3,3.7,81.7,0.1171,0.0744,0.1205,0.0614,-1.2558,1.3686,1.32,0.84,-0.0,0.01,1.32,0.85,1.2,0.6,1.8,1.47,0.73,2.2
8477355,Will Butcher,D,2019,55,877.3,68.2,13.3,0.4866,-0.1604,0.4225,-0.0824,0.5157,-0.2345,7.12,-2.35,-0.0,-0.0,7.12,-2.35,1.8,0.0,1.8,2.68,0.0,2.68
8477953,Kasperi Kapanen,R,2019,69,866.4,81.2,112.1,0.1319,-0.1896,0.0922,-0.0437,-1.1979,0.9456,1.91,-2.74,-0.34,-0.04,1.57,-2.78,1.62,0.17,1.79,1.93,0.2,2.13
8476891,Matt Grzelcyk,D,2019,67,1022.7,100.4,65.3,0.1994,-0.0056,0.1743,0.009,0.1894,-0.0161,3.4,-0.09,-0.11,0.04,3.29,-0.05,1.31,0.48,1.79,1.6,0.59,2.19
8479977,Kailer Yamamoto,R,2019,27,425.7,22.9,1.2,0.7793,0.0094,0.5903,0.033,-0.4013,1.2669,5.53,0.07,0.01,0.0,5.54,0.07,1.5,0.28,1.78,4.56,0.85,5.41
8476374,Sean Kuraly,C,2019,69,779.9,1.6,108.0,-0.2322,0.2801,-0.2154,0.0691,-1.6186,1.7722,-3.02,3.64,-0.0,0.0,-3.02,3.64,0.64,1.14,1.78,0.76,1.35,2.12
8474578,Erik Karlsson,D,2019,56,1005.4,153.6,140.7,0.565,-0.4275,0.453,-0.0792,0.6419,-0.7718,9.47,-7.16,0.02,0.1,9.49,-7.06,2.41,-0.64,1.77,3.53,-0.94,2.59
8476442,Matt Nieto,L,2019,70,750.4,1.7,152.3,-0.0763,0.1116,-0.0341,0.1096,-1.488,1.3947,-0.95,1.4,-0.0,-0.04,-0.95,1.36,1.0,0.77,1.77,1.17,0.9,2.07
8480018,Nick Suzuki,C,2019,71,929.3,146.0,20.8,0.0116,-0.1494,-0.0296,-0.0597,-1.3168,1.0421,0.18,-2.31,0.39,0.01,0.57,-2.3,1.5,0.27,1.77,1.73,0.31,2.04
8474027,Justin Braun,D,2019,62,927.1,3.0,113.1,0.1659,0.1066,0.1096,0.0516,0.187,0.1657,2.56,1.65,-0.0,-0.2,2.56,1.45,1.09,0.67,1.76,1.44,0.89,2.33
8477426,Nick Paul,L,2019,55,736.2,26.4,24.3,-0.1797,0.3116,-0.1623,0.0644,-1.5666,1.84,-2.2,3.82,0.05,0.01,-2.15,3.83,0.65,1.11,1.76,0.97,1.65,2.62
8474685,Matt Calvert,L,2019,50,566.2,2.0,103.1,0.1884,0.1206,0.1375,0.068,-1.1302,1.4542,1.78,1.14,0.0,-0.01,1.78,1.13,1.16,0.59,1.75,1.9,0.97,2.87
8478458,Jack Roslovic,C,2019,71,943.4,87.4,0.0,0.0208,-0.1034,0.0049,-0.0135,-1.3328,1.0878,0.33,-1.63,0.12,-0.0,0.45,-1.63,1.4,0.34,1.74,1.62,0.39,2.01
8475718,Justin Holl,D,2019,68,1093.3,2.3,130.8,0.0896,0.0526,0.0946,0.0323,0.0496,0.0769,1.63,0.96,-0.0,0.1,1.63,1.06,1.06,0.68,1.74,1.28,0.82,2.1
8474715,Cam Atkinson,R,2019,44,579.1,93.6,64.0,0.3889,-0.2116,0.2506,0.0216,-0.8424,0.8362,3.75,-2.04,0.26,0.06,4.01,-1.98,1.62,0.11,1.73,3.02,0.2,3.22
8474613,Derek Stepan,C,2019,70,936.1,112.7,128.5,-0.1221,-0.0585,-0.1424,0.0402,-1.4714,1.1238,-1.91,-0.91,-0.23,0.11,-2.14,-0.8,1.16,0.57,1.73,1.36,0.67,2.03
8478099,Kevin Labanc,R,2019,70,915.6,156.2,3.1,0.1214,-0.2222,0.0484,-0.0218,-1.1752,0.8585,1.85,-3.39,-0.31,0.0,1.54,-3.39,1.64,0.08,1.72,1.92,0.09,2.01
8478455,Austin Wagner,L,2019,65,744.8,4.7,2.1,-0.1904,0.3347,-0.1213,0.0634,-1.629,1.887,-2.36,4.15,0.0,0.0,-2.36,4.15,0.57,1.14,1.71,0.72,1.44,2.16
8476331,Dylan DeMelo,D,2019,59,982.5,42.2,125.4,-0.0346,0.2149,0.0586,0.0572,-0.163,0.3767,-0.57,3.52,0.03,-0.01,-0.54,3.51,0.65,1.06,1.71,0.9,1.47,2.38
8477240,Carter Rowney,R,2019,71,715.9,6.0,159.0,-0.5236,0.5393,-0.3635,0.091,-2.0532,2.2686,-6.25,6.43,-0.0,0.1,-6.25,6.53,0.09,1.61,1.7,0.1,1.86,1.96
8476473,Connor Murphy,D,2019,58,1044.5,4.1,149.8,-0.1054,0.2643,-0.037,0.0841,-0.2089,0.4485,-1.83,4.6,-0.02,-0.13,-1.85,4.47,0.46,1.24,1.7,0.65,1.75,2.4
8474149,Evgenii Dadonov,R,2019,68,902.2,219.8,1.7,0.2239,-0.3424,0.2267,-0.0608,-1.1485,0.6571,3.37,-5.15,-0.72,0.0,2.65,-5.15,1.89,-0.19,1.7,2.28,-0.23,2.05
8475188,Brayden McNabb,D,2019,71,1159.3,3.3,199.5,-0.2401,0.3224,-0.0983,0.1615,-0.4171,0.4874,-4.64,6.23,-0.0,-0.1,-4.64,6.13,0.1,1.58,1.68,0.12,1.82,1.94
8474176,Carl Hagelin,L,2019,58,656.1,0.7,161.1,0.1921,-0.1235,0.1753,0.0357,-1.1606,0.9984,2.1,-1.35,-0.0,0.13,2.1,-1.22,1.4,0.28,1.68,1.98,0.4,2.38
8476469,Joel Armia,R,2019,58,769.7,114.2,89.5,-0.1262,0.0602,-0.0429,-0.0587,-1.579,1.4602,-1.62,0.77,-0.07,0.03,-1.69,0.8,0.97,0.71,1.68,1.37,1.0,2.38
