season,team,GP,roster_EV_O,roster_EV_D,roster_PP,roster_PK,roster_PEN,goalie_GA_G,team_strength,actual_GD,actual_wins,win_pct
2017,ARI,79,0.000645814810998867,-0.0005730813576042844,-0.020152896671540525,-0.3827823651288408,-0.0004823434817913104,-0.017292405063291126,-0.1299873417721519,-27,37,0.46835443037974683
2017,CHI,79,0.0012705979894004021,-0.00011008703366005469,-0.24682591566616813,-0.09558917542262349,0.001587411568783547,-0.13675063291139242,-0.1459886075949367,-5,38,0.4810126582278481
2017,OTT,79,0.0012208416640212742,0.0008676363123135195,-0.31362224785140136,-0.25236288140979124,0.003641521433553614,-0.02791012658227849,-0.17988101265822784,-58,32,0.4050632911392405
2018,TBL,82,0.0032028734572697904,-0.00020933272366824892,0.5759520777634486,0.09436446232560824,0.0012819962939030177,0.04564146341463413,0.27444878048780486,21,46,0.5609756097560976
2018,BOS,82,0.0017233953204342204,0.0009388574500518268,0.5100051335651157,0.20070318726820632,-0.00030267497816651817,-0.1820390243902439,0.2542024390243902,5,41,0.5
2018,TOR,82,0.0027358030380057173,-0.0005939417420235719,0.6018536105497851,-0.0016527152963208256,0.004785112209742808,-0.17348536585365856,0.24626219512195122,-1,38,0.4634146341463415
2018,FLA,82,0.002988980201898391,-1.522482524965471e-05,0.1836854127954188,0.35676603623849007,0.004199793075021436,-0.15218780487804878,0.20268536585365854,2,41,0.5
2018,PIT,82,0.003607793485211512,-0.00045026862217955487,0.4542539565997105,-0.0014034811320681219,0.00040463283901153054,0.05080609756097559,0.17205487804878047,20,47,0.573170731707317
2018,CAR,82,0.0031912404313871865,0.0017453380836407522,0.189819382724712,0.2799314627686174,-0.0008071752029088062,-0.046280487804878055,0.16919024390243903,25,43,0.524390243902439
2018,CGY,82,0.002402012405447411,0.0007459710565678848,0.23335883562126356,0.08023991390487405,0.004220897043739795,0.08312439024390245,0.15770243902439024,-11,41,0.5
2018,COL,82,0.002115251123961917,-0.0005337455563452029,0.24912743353110145,0.03627072337159836,0.003141964441933388,-0.07774512195121952,0.15551341463414634,28,41,0.5
2018,WSH,82,0.002597906058124787,0.0007598456879996883,0.2293640223306547,0.16899582919103506,-0.001587356320689391,-0.07221829268292684,0.14906463414634147,5,37,0.45121951219512196
2018,EDM,81,0.003499378249724855,0.00013380120912856908,0.27333763023668284,0.07892770620160261,0.0009085910033949175,-0.0760283950617284,0.13742962962962962,-9,43,0.5308641975308642
2018,PHI,81,0.0028832456578955085,0.00040163088122069666,0.237632280472005,0.0069134762433797885,0.0027640016447288817,-0.262658024691358,0.1307753086419753,-10,40,0.49382716049382713
2018,STL,82,0.002107515535969948,0.0011870857119175042,0.1471926704398401,0.08922987167841082,0.002743916836004218,-0.1144609756097561,0.11477560975609756,-9,44,0.5365853658536586
2018,DAL,82,0.0019914758467459315,0.0010611136414813232,0.1903458809258288,0.08864379010766488,-0.003530331230653951,-0.09461829268292685,0.08636829268292683,-6,38,0.4634146341463415
2018,SJS,82,0.001957947114351048,0.0028367044581135885,0.17646746277269673,0.004191855780295127,0.0006803633872993293,-0.052573170731707315,0.0822951219512195,61,51,0.6219512195121951
2018,VGK,82,0.0020511235019142838,0.000599408024242937,0.013270718237848093,0.2232943375556986,-0.0018406811112391319,-0.185290243902439,0.0682878048780488,10,47,0.573170731707317
2018,WPG,82,0.002643024181610767,0.0003616171971112401,0.3565851657081519,-0.2450943548750979,0.0001267337181268996,-0.010039024390243909,0.06348780487804878,-25,36,0.43902439024390244
2018,ANA,82,0.0017569430862787994,0.0013604578112099094,-0.06161491683686021,0.21150996678003028,-0.0030092014752172215,0.12859146341463415,0.0465609756097561,-4,37,0.45121951219512196
2018,MIN,82,0.003407016011400275,0.001444110148248918,-0.06956320821017456,0.09390834467386686,0.0007486249429174893,-0.015018292682926837,0.021303658536585366,17,42,0.5121951219512195
2018,VAN,82,0.0007977026425078263,-0.0004209421641699744,-0.10443544432509971,0.1651036169247866,0.0014281906861703137,0.04588780487804878,0.01971463414634146,-46,37,0.45121951219512196
2018,BUF,82,0.0026752660923774875,-0.0014296184476389993,0.06488574817998462,-0.24629992091347275,0.007474249201554223,-0.09938048780487806,-0.010056097560975611,14,47,0.573170731707317
2018,NJD,82,0.003151553862399383,-0.00035900923125298733,-0.13445643022708134,0.08144117973079375,0.0006897133611558103,0.07805121951219512,-0.017996341463414632,-4,36,0.43902439024390244
2018,OTT,82,0.002256425489705523,-0.0009128335417972459,-0.0038196937313819054,-0.116840929742565,0.003899494383574299,0.005354878048780473,-0.01882439024390244,15,40,0.4878048780487805
2018,CBJ,82,0.003562178715312135,-0.0003882371123598601,-0.22589641550088155,0.11512005784172355,0.0032249589473729748,0.14820853658536584,-0.031280487804878056,-8,38,0.4634146341463415
2018,NSH,81,0.0029706668785642117,0.0009237476049116203,-0.1861957559472176,0.08379063172165027,0.0017303957608251228,-0.014111111111111128,-0.03361481481481481,-27,41,0.5061728395061729
2018,NYI,82,0.001880680190380078,-0.0002627441851691404,0.017303737593553987,-0.37256115730110323,0.0010595230639178427,-0.02860243902439024,-0.07153536585365854,2,45,0.5487804878048781
2018,NYR,81,0.0018817198255403186,-0.00020449278035399732,0.13777331476618918,-0.3545093945843526,-0.001953930364558855,0.09215679012345679,-0.0732320987654321,-24,41,0.5061728395061729
2018,ARI,82,0.0006568545904963864,0.0003312627498214899,-0.09423857349976628,-0.16251646841887005,0.0019324053517529173,-0.09297560975609757,-0.07541219512195121,28,51,0.6219512195121951
2018,DET,82,0.0017155890564156287,-0.0006717925091095944,-0.11482991222118794,-0.23804885974768072,-0.0013796721612042873,-0.0072780487804878025,-0.11867804878048781,-6,36,0.43902439024390244
2018,LAK,82,0.001409229853700802,0.0011707825265464419,-0.0970051301705638,-0.316856949784911,-0.0011357072565358283,-0.05967560975609756,-0.12205853658536586,-11,35,0.4268292682926829
2018,CHI,82,0.0017646950214864957,-0.0012604210195506945,-0.13059498146393672,-0.3697654608976003,0.00014153796423402936,-0.008754878048780494,-0.15646219512195123,-67,30,0.36585365853658536
2018,MTL,82,0.0022020753820961303,0.0006492992340256811,-0.22612105012859343,-0.2717818156071479,0.000984435348398809,0.11082439024390242,-0.15967560975609757,15,39,0.47560975609756095
2019,BOS,70,0.0024897643452314903,0.001495585469664322,0.5227167792576708,0.24631500411267396,0.0011368899577683816,-0.3281757142857143,0.31373,25,40,0.5714285714285714
2019,EDM,71,0.002945834565843762,-0.0007396923901264328,0.8204851930233369,0.02427413585803157,0.0032824558566147332,-0.13372816901408452,0.3043943661971831,-1,32,0.4507042253521127
2019,WSH,69,0.0031669711195215114,0.00034149678773025667,0.13873749185414774,0.5316859147715597,-0.0005528420518536517,0.14426811594202898,0.2560101449275362,27,37,0.5362318840579711
2019,TOR,70,0.003069338733125152,-0.0008293192960610541,0.3466189595973856,0.2718299903334357,0.003269626138270899,-0.09147857142857144,0.22346000000000002,-59,26,0.37142857142857144
2019,STL,71,0.0021705286347338953,0.0017264667344716435,0.319684806011228,0.20650702449735178,0.0021829027652474973,0.10538028169014084,0.20980704225352112,-3,36,0.5070422535211268
2019,TBL,70,0.0033067140803248007,-0.00045658427930262335,0.40645451804060145,0.05549101042317184,-0.0007653879005895509,-0.13556714285714286,0.18386142857142856,-8,32,0.45714285714285713
2019,DAL,69,0.0024549612277932815,0.0021731850014463593,0.20148086939089782,0.2563048856153187,-0.0009527759148021569,-0.09014057971014493,0.18232463768115945,-5,34,0.4927536231884058
2019,CAR,67,0.0035137037807319964,0.0013542285678333917,0.26317485277337666,0.12004281267786196,-0.002211567266902599,-0.0776223880597015,0.16053432835820894,-10,30,0.44776119402985076
2019,FLA,68,0.0035358099249836643,0.00012510573068631175,0.2939953195326609,0.020040409862339223,0.003273089915628977,-0.06771323529411764,0.15208235294117647,-5,31,0.45588235294117646
2019,VAN,69,0.0017907468591480786,0.00015691510258165572,0.2361514002160808,0.08857408593032202,0.0010090655409709364,0.052124637681159415,0.14922028985507246,6,36,0.5217391304347826
2019,PIT,69,0.003141185541008458,0.000288044810177178,0.14793147200568169,0.18591190655117948,0.001587251456821115,-0.02951884057971015,0.14384057971014494,-15,34,0.4927536231884058
2019,SJS,70,0.0015485439714267581,0.0012276991310997687,0.15415569994998413,0.238960815303092,-0.0021029329946128956,0.05446285714285713,0.14166142857142858,-40,31,0.44285714285714284
2019,PHI,69,0.0034632635764346815,0.00011038245552731686,0.01953842597195926,0.19064500007563465,0.002644877561050432,-0.006962318840579701,0.10601159420289855,-1,34,0.4927536231884058
2019,ARI,70,0.0016912467366295345,0.00038805332169662026,-0.005331702589961018,0.1390011057563799,0.0027933273381182517,-0.08172857142857141,0.06269714285714285,-6,36,0.5142857142857142
2019,WPG,71,0.0019677051290570165,-0.0011767565255389274,0.2743323650662841,-0.3526896323465081,0.00403364727572003,-0.2853281690140845,0.03322394366197184,5,39,0.5492957746478874
2019,CGY,70,0.0027307350086735473,0.0009090161038969624,0.07097797493819077,-0.07924418670720842,0.002055742117659507,0.12090428571428571,0.020582857142857142,-10,32,0.45714285714285713
2019,NYR,70,0.0027743729292029396,-0.0004884108573374156,0.2623521102106527,-0.2838074740915864,-0.0016733408504421429,-0.07375000000000001,0.018111428571428573,25,39,0.5571428571428572
2019,VGK,71,0.0035846773949222044,0.0004553005341790818,0.08250430378712323,-0.09745386449545257,-0.001433482106818353,0.026929577464788735,0.013592957746478875,18,37,0.5211267605633803
2019,CBJ,70,0.003023337568357869,0.0010576327143807182,-0.3252512127846023,0.3974830029375251,0.001711708655174916,0.20846571428571428,0.012824285714285712,8,36,0.5142857142857142
2019,BUF,69,0.0026686844765721014,-0.0014239603894246225,0.03389709338186025,-0.19826702546905556,0.006058477164411212,-0.2759391304347826,-0.00414782608695652,9,33,0.4782608695652174
2019,NJD,68,0.002834276050940071,-0.0005801985313667704,-0.12959739004343454,0.10673720716246703,-6.01689469295045e-05,0.0299985294117647,-0.022433823529411766,27,38,0.5588235294117647
2019,COL,70,0.002347508498126443,0.0003500582227220046,0.038936584412209665,-0.2462274375944439,0.006209356101818845,-0.03845285714285713,-0.02497571428571429,-27,30,0.42857142857142855
2019,MIN,69,0.0029490333229752774,0.0002766867722694147,-0.07585693118967902,-0.0657368123873432,0.0015674659747274959,-0.40380579710144926,-0.03404492753623188,21,38,0.5507246376811594
2019,NSH,68,0.0034886795423664458,0.0007754044700340369,-0.17995115372481207,0.03042732983907915,0.0020508283098310547,-0.18846176470588236,-0.03485,-44,25,0.36764705882352944
2019,ANA,71,0.0014893631567369908,0.0006446861525570987,-0.17868740486024193,0.04964028691219017,-0.00330092396277176,-0.0959098591549296,-0.05967887323943662,2,39,0.5492957746478874
2019,LAK,70,0.0017270637474041382,0.00023526603865352228,-0.19912742787697615,0.029645466026317235,0.00021127124504206982,-0.01922285714285715,-0.06459,1,34,0.4857142857142857
2019,NYI,68,0.0023522181798475324,0.0005700586045101131,-0.07289643428694063,-0.2078459604793499,0.0012250241154082404,-0.11565147058823531,-0.06977058823529411,15,38,0.5588235294117647
2019,OTT,71,0.002467818203161465,-0.0006087517490656406,-0.2956634798357961,0.09492954602894554,0.001702065686584007,-0.15299859154929576,-0.07104507042253522,-9,35,0.49295774647887325
2019,CHI,70,0.0023628662928613167,-0.0011017324393345147,-0.19651954344705835,-0.16850091546515716,0.0006598225742095619,-0.03087428571428571,-0.1268357142857143,15,38,0.5428571428571428
2019,MTL,71,0.003333525972326249,0.0007896782370944733,-0.11988728590979114,-0.36586014485889706,-0.0006064428864974762,0.008367605633802814,-0.14630422535211268,9,39,0.5492957746478874
2019,DET,71,0.0014720629034691293,-0.0010945286332566977,-0.28885611088529584,-0.5003082758667153,0.0010252369709367016,0.04980845070422535,-0.29488591549295773,30,41,0.5774647887323944
2020,CAR,52,0.003797468675582396,0.0007595053753693717,0.4876708411095064,0.5007737842870668,-0.0026559881472666648,-0.1863692307692308,0.3504288461538462,-4,25,0.4807692307692308
2020,EDM,44,0.0034068359499507903,-0.001088043360770572,0.8472027009955105,-0.25111898994651244,0.00350241331072393,-0.15865909090909092,0.2979727272727273,11,23,0.5227272727272727
2020,COL,47,0.002931675119040651,0.000902620131875461,0.26089681730773484,0.15357534322305472,0.01083317572377246,-0.2801042553191489,0.2553659574468085,14,27,0.574468085106383
2020,BOS,40,0.003138828327572196,0.0012145163148717358,0.2777101446691307,0.3704557361748392,-0.002272534408079397,0.02224999999999999,0.2250625,15,22,0.55
2020,TOR,49,0.004606029504170983,0.0006935347959720145,0.38864256710694944,0.21351819501421748,0.003051863266904242,-0.03281020408163266,0.22347551020408163,12,30,0.6122448979591837
2020,FLA,44,0.0028159269198233835,-8.79410130818086e-05,0.4108524086797416,-0.01151551442483721,0.002642942885180594,-0.10827954545454545,0.1879068181818182,32,28,0.6363636363636364
2020,PIT,48,0.0032688177402007365,0.00016966073725645746,0.11597204223217839,0.38586091376273024,0.003190700945589401,-0.09326458333333336,0.17859166666666668,-34,20,0.4166666666666667
2020,WSH,48,0.003442071099656791,0.00021657212480288192,-0.030099370697897063,0.478224571726278,-0.002717634669151424,-0.02527708333333333,0.1544125,1,24,0.5
2020,SJS,47,0.0023406009468820324,0.00034877598517082833,0.09210413611521992,0.3302423963707889,-0.0021585085036155043,-0.11999148936170212,0.1475404255319149,-17,20,0.425531914893617
2020,DAL,50,0.001644459836180572,0.0028698167142538517,0.3123230769756299,-0.01908021676039764,0.00124491385137779,-0.272616,0.136442,24,29,0.58
2020,VGK,46,0.0033332660108003217,0.0012962005984903614,0.07289857469643514,0.1892505660175769,0.0014580256543547177,-0.009200000000000003,0.11410869565217391,-4,24,0.5217391304347826
2020,LAK,41,0.0015192262411068173,-0.0002085514881807344,0.1108126697085487,0.10807392171022687,0.0014603970653109628,0.042075609756097546,0.09357560975609755,12,24,0.5853658536585366
2020,CGY,44,0.0030435576971414996,0.0007579363254847939,0.1851853668396347,-0.06393788659695222,0.0032593541740564684,-0.08486136363636365,0.08997045454545455,15,21,0.4772727272727273
2020,WPG,49,0.0033874389571388564,-0.00036357396531155797,0.27134235029038006,-0.16127752417924998,0.0035986785603882546,-0.07607346938775511,0.08862040816326532,-17,20,0.40816326530612246
2020,TBL,47,0.0032928314817750586,-7.986610554093038e-05,0.3923230785368786,-0.20864242953507373,-0.0013649222959155704,-0.09818936170212765,0.0875531914893617,23,26,0.5531914893617021
2020,PHI,54,0.0033370220846420254,-0.00022341951807963077,0.0968703533759632,0.017012587614216576,0.0037656439478361264,-0.07360370370370371,0.07236111111111111,-39,17,0.3148148148148148
2020,NYR,51,0.0025164475322886682,0.00029222279443407974,0.2722457533557832,-0.19094455482605277,0.0008927626746459455,-0.3022666666666667,0.06123725490196078,11,28,0.5490196078431373
2020,BUF,45,0.0015645109217661765,-0.0018941904331155539,0.17876182357972792,-0.11267289860662187,0.005134491702732928,0.13916888888888887,0.054384444444444444,48,30,0.6666666666666666
2020,VAN,44,0.002000476918849984,-0.00015138927549586376,0.12851610345524603,0.0030768298877343085,-0.001504443255833722,-0.1963318181818182,0.04275681818181818,-8,24,0.5454545454545454
2020,NYI,51,0.003034534055548768,0.001771431274945469,-0.024856075110360514,0.037554547581511,0.003467698675940936,0.0561627450980392,0.03964509803921569,-4,26,0.5098039215686274
2020,STL,46,0.0021141625019040185,0.0005655479684276902,0.2518629111718489,-0.21285330916779857,0.0002037184496420715,-0.021889130434782626,0.02926521739130435,-15,23,0.5
2020,NSH,42,0.0024647620897178062,3.86331641620873e-06,-0.029186624763954255,-0.06399621629188534,0.002956004517820584,-0.09770238095238096,-0.010390476190476191,-5,21,0.5
2020,MIN,46,0.0033896054298323207,0.0007223776599512774,-0.2729722780843507,0.22221878770346895,-0.0003279482696163177,0.0649108695652174,-0.035976086956521734,-37,14,0.30434782608695654
2020,CBJ,48,0.0024864328223628365,0.00014365430616417564,-0.332453788843974,0.20397866111249033,0.0010296828939618374,0.03672291666666667,-0.039608333333333336,6,27,0.5625
2020,ANA,47,0.001148787620219412,0.00048631048548415293,-0.2618491337547951,0.13624637405101928,-0.003537284406371105,0.009795744680851053,-0.04610212765957447,20,26,0.5531914893617021
2020,CHI,47,0.0011835588416933406,-0.0008438496992731296,0.08104019437853435,-0.2604377801390615,0.0010371752337358605,0.09019148936170211,-0.049617021276595744,-38,17,0.3617021276595745
