player_id,player_name,position,team,season,GP,GAR_O,GAR_D,OWS,DWS,WS,WS_82
8475151,Kyle Palmieri,R,NYI,2023,82,1.81,-0.04,7.195,0.0,7.195,7.195
8479318,Auston Matthews,C,TOR,2023,81,4.58,1.16,5.654,1.432,7.086,7.174
8477949,Alex Tuch,R,BUF,2023,75,-0.04,1.46,0.0,7.041,7.041,7.698
8479337,Alex DeBrincat,R,DET,2023,82,1.96,0.33,5.855,0.986,6.841,6.841
8477404,Jake Guentzel,C,PIT,2023,67,2.89,0.25,6.289,0.544,6.833,8.363
8478873,Troy Terry,R,ANA,2023,76,-0.74,0.46,0.0,6.809,6.809,7.346
8478440,Dylan Strome,C,WSH,2023,82,0.91,-0.08,6.599,0.0,6.599,6.599
8478891,Mason Appleton,C,WPG,2023,82,0.24,1.02,1.253,5.326,6.579,6.579
8476448,William Karlsson,C,VGK,2023,70,1.39,0.47,4.889,1.653,6.542,7.663
8471709,Marc-Edouard Vlasic,D,SJS,2023,57,-0.0,0.98,-0.0,6.495,6.495,9.344
8475786,Zach Hyman,C,EDM,2023,80,6.38,-0.01,6.427,0.0,6.427,6.587
8480012,Elias Pettersson,C,VAN,2023,82,2.55,0.67,5.053,1.328,6.38,6.38
8471698,T.J. Oshie,R,WSH,2023,52,0.68,0.18,4.931,1.305,6.236,9.834
8480023,Robert Thomas,C,STL,2023,82,0.9,0.1,5.592,0.621,6.214,6.214
8478483,Mitchell Marner,C,TOR,2023,69,3.44,1.52,4.247,1.877,6.123,7.277
8478427,Sebastian Aho,R,CAR,2023,78,2.88,2.76,3.113,2.983,6.096,6.409
8476372,Nick Seeler,D,PHI,2023,71,-0.03,2.03,0.0,6.022,6.022,6.955
8475754,Brock Nelson,C,NYI,2023,82,1.35,0.16,5.366,0.636,6.002,6.002
8477495,Seth Jones,D,CHI,2023,67,-4.43,1.09,0.0,5.984,5.984,7.324
8478460,Zach Werenski,D,CBJ,2023,70,-2.72,0.66,0.0,5.828,5.828,6.827
8477493,Aleksander Barkov,C,FLA,2023,73,3.96,0.23,5.318,0.309,5.627,6.32
8480336,Sean Walker,D,PHI,2023,81,-0.45,1.88,0.0,5.577,5.577,5.646
8477903,Garnet Hathaway,R,PHI,2023,82,0.19,1.65,0.564,4.895,5.458,5.458
8477939,William Nylander,C,TOR,2023,82,4.2,0.2,5.185,0.247,5.432,5.432
8480036,Miro Heiskanen,D,DAL,2023,71,2.62,0.86,4.068,1.335,5.403,6.24
8475765,Vladimir Tarasenko,R,OTT,2023,76,1.42,0.19,4.762,0.637,5.399,5.825
8476881,Tomas Hertl,C,SJS,2023,54,0.8,-0.22,5.302,0.0,5.302,8.051
8473422,Nick Foligno,L,CHI,2023,74,-0.74,0.95,0.0,5.216,5.216,5.78
8473994,Jamie Benn,L,DAL,2023,82,3.06,0.29,4.751,0.45,5.201,5.201
8475726,Tyler Toffoli,C,NJD,2023,79,2.52,0.06,5.019,0.119,5.138,5.333
8480049,Dylan Samberg,D,WPG,2023,78,-0.07,0.95,0.0,4.96,4.96,5.215
8478449,Roope Hintz,L,DAL,2023,80,2.01,1.18,3.121,1.832,4.953,5.077
8478550,Artemi Panarin,L,NYR,2023,82,2.81,0.22,4.562,0.357,4.92,4.92
8475798,Mikael Granlund,R,SJS,2023,69,0.74,-0.49,4.904,0.0,4.904,5.829
8477500,Bo Horvat,C,NYI,2023,81,1.2,-0.02,4.77,0.0,4.77,4.829
8476278,Colin Blackwell,C,CHI,2023,44,0.16,0.7,0.878,3.843,4.722,8.799
8471724,Kris Letang,D,PIT,2023,82,-2.02,2.16,0.0,4.701,4.701,4.701
8477365,Connor Clifton,D,BUF,2023,79,-0.08,0.97,0.0,4.678,4.678,4.855
8473419,Brad Marchand,L,BOS,2023,82,1.48,1.76,2.117,2.517,4.634,4.634
8480068,Ryan Poehling,C,PHI,2023,77,0.1,1.46,0.297,4.331,4.628,4.928
8480014,Gabriel Vilardi,C,WPG,2023,47,0.64,0.24,3.342,1.253,4.595,8.017
8473453,Trevor Lewis,C,LAK,2023,82,0.02,2.27,0.04,4.538,4.578,4.578
8478498,Jake DeBrusk,L,BOS,2023,80,1.88,1.31,2.689,1.874,4.562,4.676
8478911,Matt Roy,D,LAK,2023,81,-0.18,2.28,0.0,4.558,4.558,4.614
8478408,Travis Dermott,D,ARI,2023,50,-0.03,1.27,0.0,4.557,4.557,7.474
8477021,Alexander Kerfoot,C,ARI,2023,82,-0.18,1.27,0.0,4.557,4.557,4.557
8480188,Fabian Zetterlund,L,SJS,2023,82,0.64,0.04,4.242,0.265,4.507,4.507
8476399,Blake Coleman,C,CGY,2023,78,-0.03,2.25,0.0,4.476,4.476,4.706
8479385,Jordan Kyrou,C,STL,2023,82,0.64,0.08,3.977,0.497,4.474,4.474
8474090,Brendan Smith,D,NJD,2023,62,-0.2,2.24,0.0,4.461,4.461,5.9
8477506,Ryan Pulock,D,NYI,2023,58,-0.48,1.12,0.0,4.452,4.452,6.294
8476934,Brock McGinn,L,ANA,2023,24,0.06,0.24,0.888,3.552,4.44,15.171
8476958,Jaccob Slavin,D,CAR,2023,81,-0.12,4.09,0.0,4.421,4.421,4.476
8478366,Frank Vatrano,C,ANA,2023,82,0.29,-1.02,4.292,0.0,4.292,4.292
8477416,Oliver Bjorkstrand,R,SEA,2023,82,1.14,0.25,3.503,0.768,4.271,4.271
8483431,Logan Cooley,C,ARI,2023,82,1.12,0.06,4.019,0.215,4.234,4.234
8481656,Aliaksei Protas,C,WSH,2023,78,0.01,0.56,0.073,4.061,4.133,4.345
8478462,Nicolas Roy,C,VGK,2023,70,1.15,-0.6,4.045,0.0,4.045,4.738
8482699,Dylan Guenther,R,ARI,2023,45,1.12,-0.1,4.019,0.0,4.019,7.324
8477969,Marcus Pettersson,D,PIT,2023,82,-0.42,1.84,0.0,4.004,4.004,4.004
8478047,Michael Bunting,L,CAR,2023,81,3.68,0.02,3.978,0.022,3.999,4.049
8478396,Noah Hanifin,D,CGY,2023,80,-0.72,1.95,0.0,3.879,3.879,3.976
8479980,Nicolas Hague,D,VGK,2023,73,-0.15,1.1,0.0,3.869,3.869,4.346
8478508,Yakov Trenin,C,NSH,2023,76,-0.07,1.02,0.0,3.868,3.868,4.173
8480800,Quinn Hughes,D,VAN,2023,82,1.66,0.29,3.289,0.575,3.864,3.864
8477935,Sam Bennett,C,FLA,2023,69,2.7,0.12,3.626,0.161,3.787,4.5
8477488,Brett Pesce,D,CAR,2023,70,-0.08,3.46,0.0,3.74,3.74,4.381
8481557,Matt Boldy,L,MIN,2023,75,2.01,0.07,3.611,0.126,3.737,4.085
8476882,Teuvo Teravainen,L,CAR,2023,76,0.15,3.3,0.162,3.567,3.729,4.024
8478840,William Borgen,D,SEA,2023,82,-0.14,1.18,0.0,3.626,3.626,3.626
8475314,Anders Lee,L,NYI,2023,81,0.91,-0.19,3.617,0.0,3.617,3.662
8477346,MacKenzie Weegar,D,CGY,2023,82,-2.32,1.8,0.0,3.581,3.581,3.581
8480281,Alexei Toropchenko,R,STL,2023,82,0.06,0.51,0.373,3.169,3.542,3.542
8476871,Tanner Pearson,L,MTL,2023,54,0.28,-0.06,3.536,0.0,3.536,5.369
8479293,Brandon Tanev,L,SEA,2023,66,0.22,0.92,0.676,2.827,3.503,4.352
8474189,Lars Eller,C,PIT,2023,82,-0.4,1.6,0.0,3.482,3.482,3.482
8482667,William Eklund,C,SJS,2023,80,-0.85,0.52,0.0,3.446,3.446,3.533
8475191,Reilly Smith,R,PIT,2023,76,0.86,0.72,1.872,1.567,3.438,3.71
8481540,Cole Caufield,R,MTL,2023,82,-0.4,0.27,0.0,3.41,3.41,3.41
8482124,Quinton Byfield,C,LAK,2023,80,1.7,-0.12,3.398,0.0,3.398,3.483
8481068,Yegor Sharangovich,C,CGY,2023,82,0.5,1.2,0.995,2.387,3.382,3.382
8475745,Charlie Coyle,C,BOS,2023,82,-0.04,2.34,0.0,3.347,3.347,3.347
8480860,Kevin Bahl,D,NJD,2023,81,-0.31,1.66,0.0,3.306,3.306,3.347
8475760,Nick Bjugstad,C,ARI,2023,76,0.92,-1.94,3.301,0.0,3.301,3.562
8480865,Noah Dobson,D,NYI,2023,78,0.83,-0.44,3.299,0.0,3.299,3.468
8476869,Brady Skjei,D,CAR,2023,80,0.28,2.68,0.303,2.897,3.2,3.28
8477034,Jaycob Megna,D,CHI,2023,44,-0.08,0.58,0.0,3.184,3.184,5.934
8479407,Jesper Bratt,L,NJD,2023,82,0.82,0.77,1.633,1.533,3.167,3.167
8475793,Ryan Johansen,C,COL,2023,63,1.61,-0.17,3.163,0.0,3.163,4.116
8480220,Noah Cates,L,PHI,2023,59,0.18,0.88,0.534,2.61,3.144,4.37
8475172,Nazem Kadri,C,CGY,2023,82,0.97,0.57,1.93,1.134,3.064,3.064
8476461,Sean Couturier,C,PHI,2023,74,-0.12,1.02,0.0,3.026,3.026,3.353
8478443,Brandon Carlo,D,BOS,2023,76,-0.18,2.09,0.0,2.989,2.989,3.225
8475722,Jason Zucker,L,ARI,2023,69,0.67,0.14,2.404,0.502,2.907,3.454
8478401,Pavel Zacha,C,BOS,2023,78,0.99,1.04,1.416,1.487,2.903,3.052
8481481,Blake Lizotte,C,LAK,2023,61,0.07,1.38,0.14,2.759,2.899,3.896
8479675,Trevor Moore,L,LAK,2023,82,-0.08,1.43,0.0,2.859,2.859,2.859
8475168,Matt Duchene,C,DAL,2023,80,1.66,0.16,2.577,0.248,2.826,2.896
8477940,Nikolaj Ehlers,L,WPG,2023,82,-1.02,0.54,0.0,2.82,2.82,2.82
8473512,Claude Giroux,C,OTT,2023,82,0.84,-1.93,2.817,0.0,2.817,2.817
8481568,Alex Vlasic,D,CHI,2023,76,-0.24,0.51,0.0,2.8,2.8,3.021
8476792,Torey Krug,D,STL,2023,77,-2.64,0.45,0.0,2.796,2.796,2.978
8475855,Jesper Fast,R,CAR,2023,73,0.22,2.34,0.238,2.529,2.767,3.108
8479977,Kailer Yamamoto,R,SEA,2023,59,0.84,0.06,2.581,0.184,2.766,3.844
8474715,Cam Atkinson,R,PHI,2023,70,-1.3,0.93,0.0,2.759,2.759,3.232
8478466,Daniel Sprong,R,DET,2023,76,0.9,0.02,2.689,0.06,2.748,2.965
8478403,Jack Eichel,C,VGK,2023,63,0.76,-0.26,2.673,0.0,2.673,3.479
8476419,Jean-Gabriel Pageau,C,NYI,2023,81,-1.64,0.66,0.0,2.623,2.623,2.656
8480839,Rasmus Dahlin,D,BUF,2023,81,0.28,0.26,1.35,1.254,2.604,2.636
8475794,Tyler Seguin,C,DAL,2023,68,1.03,0.64,1.599,0.994,2.593,3.127
8480980,Connor Dewar,C,MIN,2023,74,-0.01,1.44,0.0,2.587,2.587,2.866
8480027,Jason Robertson,L,DAL,2023,82,1.54,0.12,2.391,0.186,2.577,2.577
8482093,Seth Jarvis,C,CAR,2023,81,2.29,0.07,2.475,0.076,2.551,2.583
8479325,Charlie McAvoy,D,BOS,2023,74,-2.66,1.78,0.0,2.546,2.546,2.821
8474141,Patrick Kane,R,DET,2023,49,0.82,0.03,2.45,0.09,2.539,4.249
8477951,Nick Schmaltz,C,ARI,2023,79,0.7,-0.22,2.512,0.0,2.512,2.607
8481528,Dylan Cozens,C,BUF,2023,79,0.52,-0.44,2.508,0.0,2.508,2.603
8481546,Cam York,D,PHI,2023,82,-2.08,0.84,0.0,2.492,2.492,2.492
8482705,Cole Sillinger,C,CBJ,2023,77,0.28,-1.46,2.472,0.0,2.472,2.633
8478851,Alexandre Carrier,D,NSH,2023,72,-0.22,0.64,0.0,2.427,2.427,2.764
8471685,Anze Kopitar,C,LAK,2023,81,1.1,0.1,2.199,0.2,2.399,2.428
8477435,Ryan Graves,D,PIT,2023,70,-0.16,1.08,0.0,2.35,2.35,2.753
8480830,Andrei Svechnikov,R,CAR,2023,59,2.14,-0.32,2.313,0.0,2.313,3.215
8479315,Joey Anderson,R,CHI,2023,55,0.06,0.36,0.329,1.976,2.306,3.438
8475753,Justin Faulk,D,STL,2023,60,-1.78,0.37,0.0,2.299,2.299,3.142
8478398,Kyle Connor,L,WPG,2023,65,0.43,-0.03,2.245,0.0,2.245,2.832
8480185,Eetu Luostarinen,C,FLA,2023,82,0.65,1.02,0.873,1.37,2.243,2.243
8476854,Hampus Lindholm,D,BOS,2023,73,-1.12,1.56,0.0,2.231,2.231,2.506
8477476,Artturi Lehkonen,L,COL,2023,45,0.74,0.38,1.454,0.746,2.2,4.009
8478414,Timo Meier,R,NJD,2023,69,1.09,0.01,2.171,0.02,2.191,2.603
8476917,Adam Pelech,D,NYI,2023,57,-0.21,0.55,0.0,2.186,2.186,3.145
8477244,Chad Ruhwedel,D,PIT,2023,52,-0.04,1.0,0.0,2.176,2.176,3.432
8478413,Jordan Greenway,L,BUF,2023,67,-0.26,0.45,0.0,2.17,2.17,2.656
8478859,Niko Mikkola,D,FLA,2023,82,-0.28,1.58,0.0,2.122,2.122,2.122
8482740,Wyatt Johnston,C,DAL,2023,82,1.18,0.18,1.832,0.279,2.112,2.112
8475324,Nick Jensen,D,WSH,2023,78,0.29,-1.34,2.103,0.0,2.103,2.211
8478542,Evan Rodrigues,L,FLA,2023,80,1.33,0.21,1.786,0.282,2.068,2.12
8483808,Andrei Kuzmenko,L,VAN,2023,72,0.92,0.12,1.823,0.238,2.061,2.347
8478458,Jack Roslovic,C,CBJ,2023,59,0.23,-0.32,2.031,0.0,2.031,2.822
8478133,Jake Evans,C,MTL,2023,82,0.16,-3.76,2.02,0.0,2.02,2.02
8475825,Jani Hakanpaa,D,DAL,2023,64,-0.22,1.3,0.0,2.018,2.018,2.586
8477948,Travis Sanheim,D,PHI,2023,81,-2.04,0.68,0.0,2.017,2.017,2.042
8480821,Filip Zadina,R,SJS,2023,72,0.3,-0.01,1.988,0.0,1.988,2.264
8476889,Radek Faksa,C,DAL,2023,74,-0.11,1.28,0.0,1.987,1.987,2.202
8482116,Tim Stutzle,L,OTT,2023,75,-1.18,0.58,0.0,1.945,1.945,2.126
8476927,Teddy Blueger,C,VAN,2023,68,0.18,0.8,0.357,1.585,1.942,2.342
8480798,Philipp Kurashev,C,CHI,2023,75,-0.07,0.35,0.0,1.922,1.922,2.101
8477987,Ryan Donato,C,CHI,2023,78,0.21,0.14,1.153,0.769,1.922,2.02
8477409,Carter Verhaeghe,C,FLA,2023,76,1.43,-0.09,1.92,0.0,1.92,2.072
8480144,David Kampf,C,TOR,2023,78,0.15,1.4,0.185,1.728,1.914,2.012
8477353,Tyler Motte,C,TBL,2023,69,0.17,0.99,0.279,1.628,1.907,2.266
8481596,Shane Pinto,C,OTT,2023,41,0.56,-0.03,1.878,0.0,1.878,3.756
8475200,Dmitry Orlov,D,CAR,2023,82,0.12,1.61,0.13,1.74,1.87,1.87
8477479,Tyler Bertuzzi,L,TOR,2023,80,1.32,0.19,1.63,0.235,1.864,1.911
8479316,Luke Kunin,C,SJS,2023,77,0.28,-2.38,1.856,0.0,1.856,1.976
8480802,Ryan McLeod,C,EDM,2023,81,-0.22,1.84,0.0,1.853,1.853,1.876
8475167,Victor Hedman,D,TBL,2023,78,1.12,-2.4,1.841,0.0,1.841,1.936
8480434,Sean Durzi,D,ARI,2023,76,-2.48,0.51,0.0,1.83,1.83,1.975
8475690,Christopher Tanev,D,CGY,2023,74,0.05,0.87,0.099,1.731,1.83,2.028
8473504,Cal Clutterbuck,R,NYI,2023,82,0.08,0.38,0.318,1.51,1.828,1.828
8474102,David Perron,L,DET,2023,76,0.6,-0.22,1.792,0.0,1.792,1.934
8476292,Ondrej Palat,L,NJD,2023,71,0.6,0.3,1.195,0.597,1.792,2.07
8476438,Brandon Saad,L,STL,2023,82,-0.63,0.28,0.0,1.74,1.74,1.74
8480727,Zach Whitecloud,D,VGK,2023,61,-0.08,0.49,0.0,1.723,1.723,2.317
8470966,Mark Giordano,D,TOR,2023,46,-0.44,1.39,0.0,1.716,1.716,3.059
8474037,James van Riemsdyk,L,BOS,2023,71,1.19,-0.08,1.702,0.0,1.702,1.966
8482110,Dawson Mercer,C,NJD,2023,82,-0.34,0.85,0.0,1.693,1.693,1.693
8482858,Ryker Evans,D,SEA,2023,36,0.55,-0.03,1.69,0.0,1.69,3.85
8479390,Taylor Raddysh,R,CHI,2023,72,-0.86,0.3,0.0,1.647,1.647,1.876
8470600,Ryan Suter,D,DAL,2023,82,-0.33,1.05,0.0,1.63,1.63,1.63
8478078,Rourke Chartier,C,OTT,2023,37,0.02,0.45,0.067,1.509,1.576,3.493
8475287,Erik Haula,L,NJD,2023,76,-0.4,0.78,0.0,1.553,1.553,1.676
8478454,Noah Juulsen,D,VAN,2023,54,-0.06,0.78,0.0,1.546,1.546,2.347
8481147,Reese Johnson,C,CHI,2023,42,0.02,0.26,0.11,1.427,1.537,3.001
8470613,Brent Burns,D,CAR,2023,82,-1.38,1.42,0.0,1.535,1.535,1.535
8476874,Olli Maatta,D,DET,2023,72,-0.02,0.51,0.0,1.524,1.524,1.735
8477451,Ryan Hartman,L,MIN,2023,74,0.84,-0.02,1.509,0.0,1.509,1.672
8478057,Dakota Joshua,C,VAN,2023,63,0.04,0.71,0.079,1.407,1.486,1.934
8482245,Artem Zub,D,OTT,2023,69,-0.39,0.44,0.0,1.475,1.475,1.753
8476918,Jimmy Vesey,L,NYR,2023,80,0.1,0.8,0.162,1.299,1.461,1.498
8476456,Jonathan Huberdeau,L,CGY,2023,81,0.43,0.3,0.855,0.597,1.452,1.47
8478507,John Marino,D,NJD,2023,74,0.02,0.7,0.04,1.394,1.434,1.589
8476467,Jamie Oleksiak,D,SEA,2023,82,-0.19,0.46,0.0,1.413,1.413,1.413
8480448,Parker Kelly,C,OTT,2023,80,0.04,0.38,0.134,1.274,1.408,1.444
8476905,Chandler Stephenson,C,VGK,2023,75,-2.41,0.4,0.0,1.407,1.407,1.538
8481581,Thomas Harley,D,DAL,2023,79,0.19,0.71,0.295,1.102,1.397,1.45
8480817,K'Andre Miller,D,NYR,2023,79,-0.52,0.86,0.0,1.396,1.396,1.449
8476454,Ryan Nugent-Hopkins,C,EDM,2023,80,1.38,-1.56,1.39,0.0,1.39,1.425
8473533,Jordan Staal,C,CAR,2023,80,0.08,1.2,0.086,1.297,1.384,1.418
8476906,Shayne Gostisbehere,D,DET,2023,81,-0.39,0.46,0.0,1.374,1.374,1.391
8474618,Marco Scandella,D,STL,2023,65,-0.1,0.22,0.0,1.367,1.367,1.725
8476921,Jordan Martinook,L,CAR,2023,82,-0.14,1.26,0.0,1.362,1.362,1.362
8478042,Viktor Arvidsson,L,LAK,2023,17,0.61,0.07,1.219,0.14,1.359,6.557
8478856,Conor Garland,R,VAN,2023,82,0.26,0.42,0.515,0.832,1.347,1.347
8477952,Robby Fabbri,C,DET,2023,68,0.45,-0.03,1.344,0.0,1.344,1.621
8479576,Vincent Desharnais,D,EDM,2023,78,-0.14,1.31,0.0,1.32,1.32,1.387
8477496,Elias Lindholm,C,CGY,2023,75,0.48,0.18,0.955,0.358,1.313,1.436
8478233,Andrew Mangiapane,L,CGY,2023,75,-0.92,0.66,0.0,1.313,1.313,1.436
8476902,Esa Lindell,D,DAL,2023,82,0.06,0.77,0.093,1.195,1.289,1.289
8477369,Carson Soucy,D,VAN,2023,40,-0.22,0.65,0.0,1.288,1.288,2.64
8481058,Jesse Ylonen,R,MTL,2023,59,-0.58,0.1,0.0,1.263,1.263,1.755
8482665,Matty Beniers,C,SEA,2023,77,-0.95,0.41,0.0,1.26,1.26,1.342
8481641,Joel Kiviranta,L,COL,2023,56,0.01,0.63,0.02,1.238,1.257,1.841
8482671,Owen Power,D,BUF,2023,76,-0.56,0.26,0.0,1.254,1.254,1.353
8479398,Samuel Girard,D,COL,2023,59,-0.06,0.62,0.0,1.218,1.218,1.693
8482192,Isaak Phillips,D,CHI,2023,33,0.0,0.22,0.0,1.208,1.208,3.001
8480064,Josh Norris,C,OTT,2023,50,0.36,-0.12,1.207,0.0,1.207,1.98
8479420,Tage Thompson,C,BUF,2023,71,0.05,0.2,0.241,0.964,1.206,1.392
8475149,Marcus Johansson,L,MIN,2023,78,0.39,0.28,0.701,0.503,1.204,1.265
8478975,Mason Marchment,L,DAL,2023,81,0.73,0.04,1.133,0.062,1.195,1.21
8477429,Andrew Copp,C,DET,2023,79,0.4,-2.82,1.195,0.0,1.195,1.24
8484153,Leo Carlsson,C,ANA,2023,55,-0.51,0.08,0.0,1.184,1.184,1.765
8479619,Michael Carcone,L,ARI,2023,74,0.33,-0.03,1.184,0.0,1.184,1.312
8477446,Michael McCarron,R,NSH,2023,70,-0.06,0.31,0.0,1.176,1.176,1.377
8477947,Sonny Milano,L,WSH,2023,49,0.15,0.01,1.088,0.073,1.16,1.942
8476483,Rickard Rakell,C,PIT,2023,70,0.38,0.14,0.827,0.305,1.132,1.326
8480459,Pius Suter,C,VAN,2023,67,-0.34,0.57,0.0,1.129,1.129,1.382
8475762,Derek Forbort,D,BOS,2023,35,-0.1,0.78,0.0,1.116,1.116,2.614
8478439,Travis Konecny,C,PHI,2023,76,0.37,-0.29,1.098,0.0,1.098,1.184
8479542,Brandon Hagel,L,TBL,2023,82,0.46,0.2,0.756,0.329,1.085,1.085
8479941,Justin Danforth,R,CBJ,2023,71,0.02,0.1,0.177,0.883,1.06,1.224
8482451,Mikael Pyyhtia,L,CBJ,2023,17,0.01,0.11,0.088,0.971,1.06,5.111
8477407,Anthony Duclair,L,SJS,2023,73,-0.14,0.16,0.0,1.06,1.06,1.191
8481624,Ilya Mikheyev,R,VAN,2023,78,-0.26,0.53,0.0,1.05,1.05,1.104
8478445,Mathew Barzal,C,NYI,2023,80,-1.44,0.26,0.0,1.033,1.033,1.059
8477998,Warren Foegele,L,EDM,2023,82,0.1,0.92,0.101,0.927,1.027,1.027
8482078,Lucas Raymond,L,DET,2023,82,-0.96,0.34,0.0,1.016,1.016,1.016
8478569,Noel Acciari,C,PIT,2023,55,0.16,0.3,0.348,0.653,1.001,1.492
8477501,Valeri Nichushkin,R,COL,2023,54,0.49,-0.27,0.963,0.0,0.963,1.462
8479400,Pierre-Luc Dubois,C,LAK,2023,82,0.42,0.06,0.84,0.12,0.96,0.96
8479992,Michael Rasmussen,C,DET,2023,75,0.06,0.26,0.179,0.777,0.956,1.045
8479410,Mikhail Sergachev,D,TBL,2023,34,0.34,0.24,0.559,0.395,0.954,2.3
8478474,Lawson Crouse,L,ARI,2023,81,0.26,-3.99,0.933,0.0,0.933,0.945
8480834,Ty Emberson,D,SJS,2023,30,-0.0,0.14,-0.0,0.928,0.928,2.536
8477473,Justin Bailey,R,SJS,2023,59,0.12,0.02,0.795,0.133,0.928,1.29
8480813,Joe Veleno,C,DET,2023,80,0.31,-0.28,0.926,0.0,0.926,0.949
8476539,Jonathan Marchessault,C,VGK,2023,82,0.26,-0.15,0.914,0.0,0.914,0.914
8476879,Cody Ceci,D,EDM,2023,79,-0.04,0.9,0.0,0.907,0.907,0.941
8478432,Christian Fischer,R,DET,2023,79,0.14,0.16,0.418,0.478,0.896,0.93
8471215,Evgeni Malkin,C,PIT,2023,82,0.41,-0.09,0.892,0.0,0.892,0.892
8482496,Nils Aman,C,VAN,2023,43,-0.02,0.44,0.0,0.872,0.872,1.663
8480021,Jack Studnicka,C,SJS,2023,22,-0.03,0.13,0.0,0.862,0.862,3.211
8478046,Danton Heinen,C,BOS,2023,74,-0.04,0.59,0.0,0.844,0.844,0.935
8476474,Stefan Noesen,R,CAR,2023,81,0.74,0.04,0.8,0.043,0.843,0.854
8479346,Dillon Dube,C,CGY,2023,43,-0.02,0.42,0.0,0.836,0.836,1.593
8479520,Brandon Duhaime,R,MIN,2023,80,-0.0,0.46,-0.0,0.826,0.826,0.847
8476931,Jake McCabe,D,TOR,2023,72,-0.38,0.66,0.0,0.815,0.815,0.928
8482155,Alex Laferriere,R,LAK,2023,81,0.4,0.0,0.8,0.0,0.8,0.809
8481577,Philip Tomasino,C,NSH,2023,41,0.12,0.09,0.455,0.341,0.796,1.593
8477406,Mattias Janmark,C,EDM,2023,71,0.03,0.75,0.03,0.755,0.786,0.907
8474673,TJ Brodie,D,TOR,2023,78,-0.02,0.63,0.0,0.778,0.778,0.818
8481604,Pavel Dorofeyev,L,VGK,2023,47,0.22,0.0,0.774,0.0,0.774,1.35
8483490,Pavel Mintyukov,D,ANA,2023,63,-0.4,0.05,0.0,0.74,0.74,0.963
8475799,Nino Niederreiter,R,WPG,2023,77,-0.88,0.14,0.0,0.731,0.731,0.778
8480015,Owen Tippett,R,PHI,2023,78,-2.37,0.24,0.0,0.712,0.712,0.748
8479339,Patrik Laine,R,CBJ,2023,18,0.08,-0.01,0.706,0.0,0.706,3.218
8480893,Kirill Marchenko,R,CBJ,2023,78,-0.68,0.08,0.0,0.706,0.706,0.743
8476878,Zemgus Girgensons,C,BUF,2023,62,0.14,-0.12,0.675,0.0,0.675,0.893
8470610,Zach Parise,L,COL,2023,30,0.2,0.14,0.393,0.275,0.668,1.826
8470604,Jeff Carter,C,PIT,2023,72,-0.57,0.3,0.0,0.653,0.653,0.744
8477931,Tomas Nosek,L,NJD,2023,36,-0.02,0.32,0.0,0.637,0.637,1.452
8476858,Phillip Di Giuseppe,L,VAN,2023,51,-0.04,0.32,0.0,0.634,0.634,1.02
8479330,Brandon Gignac,C,MTL,2023,7,-0.01,0.05,0.0,0.631,0.631,7.396
8482175,JJ Peterka,R,BUF,2023,82,-1.44,0.13,0.0,0.627,0.627,0.627
8476374,Sean Kuraly,C,CBJ,2023,62,-0.02,0.07,0.0,0.618,0.618,0.817
8477508,Curtis Lazar,C,NJD,2023,71,0.1,0.21,0.199,0.418,0.617,0.713
8476312,Josh Manson,D,COL,2023,76,-0.33,0.31,0.0,0.609,0.609,0.657
8479393,Noah Gregor,C,TOR,2023,63,0.02,0.46,0.025,0.568,0.593,0.771
8480848,Ty Dellandrea,C,DAL,2023,42,-0.0,0.38,-0.0,0.59,0.59,1.152
8479359,Beck Malenstyn,L,WSH,2023,81,0.08,-1.07,0.58,0.0,0.58,0.587
8484145,Zach Benson,L,BUF,2023,71,-0.42,0.12,0.0,0.579,0.579,0.668
8483495,Simon Nemec,D,NJD,2023,60,-0.08,0.28,0.0,0.558,0.558,0.762
8474013,Ian Cole,D,VAN,2023,78,-0.64,0.28,0.0,0.555,0.555,0.583
8476822,Luke Glendening,R,TBL,2023,81,0.06,0.27,0.099,0.444,0.543,0.549
8478970,Jalen Chatfield,D,CAR,2023,72,-0.13,0.5,0.0,0.54,0.54,0.616
8475718,Justin Holl,D,DET,2023,38,-0.1,0.18,0.0,0.538,0.538,1.16
8480028,Morgan Frost,C,PHI,2023,71,-0.96,0.18,0.0,0.534,0.534,0.617
8480871,Adam Boqvist,D,CBJ,2023,34,-0.23,0.06,0.0,0.53,0.53,1.278
8474053,Logan Couture,C,SJS,2023,6,0.08,-0.03,0.53,0.0,0.53,7.246
8482679,Matt Coronato,R,CGY,2023,34,0.26,0.0,0.517,0.0,0.517,1.248
8476891,Matt Grzelcyk,D,BOS,2023,62,-0.34,0.36,0.0,0.515,0.515,0.681
8481593,Jayden Struble,D,MTL,2023,56,-0.02,0.04,0.0,0.505,0.505,0.74
8475692,Mats Zuccarello,R,MIN,2023,69,-0.53,0.28,0.0,0.503,0.503,0.598
8477573,Nathan Walker,L,STL,2023,45,0.03,0.05,0.186,0.311,0.497,0.906
8478463,Anthony Beauvillier,C,CHI,2023,60,0.06,0.03,0.329,0.165,0.494,0.675
8478438,Thomas Novak,C,NSH,2023,71,-0.43,0.13,0.0,0.493,0.493,0.569
8477932,Aaron Ekblad,D,FLA,2023,51,0.36,-0.18,0.483,0.0,0.483,0.777
8479370,Tyson Jost,C,BUF,2023,43,0.1,-0.04,0.482,0.0,0.482,0.92
