season,player_id,player_name,position,toi_5v5,toi_pp,toi_pk,toi_all,xEV_O,xEV_D,FINISH_O,FINISH_D,xEV_O_GAR,xEV_D_GAR,FINISH_O_GAR,FINISH_D_GAR,EV_O_GAR,EV_D_GAR,PP_GAR,PK_GAR,PEN_GAR,FO_GAR,xGAR,GAR_above_avg,GAR,WAR,GAR_se,GAR_lo90,GAR_hi90,WAR_se,fo_won,fo_lost,pen_taken,pen_drawn
2015,8475294,Rasmus.Rissanen,D,,,,0.0,0.0006,0.0,-0.0004,-0.0002,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,-0.18,0.18,0.02,0.0,0.0,0.0,0.0
2015,8467332,Bryan.Allen,D,,,,0.0,0.0059,0.0034,0.0003,0.0003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,-0.18,0.18,0.02,0.0,0.0,0.0,0.0
2015,8471879,Kyle.Cumiskey,D,,,,0.0,0.0173,0.0091,0.0004,0.0013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,-0.18,0.18,0.02,0.0,0.0,0.0,0.0
2015,8470289,Jim.Slater,F,,,,0.0,0.0122,0.0035,-0.0023,0.0053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,-0.18,0.18,0.02,0.0,0.0,0.0,0.0
2015,8474748,Andrew.MacWilliam,D,,,,0.0,0.0008,0.0053,-0.0004,0.0009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,-0.18,0.18,0.02,0.0,0.0,0.0,0.0
2015,8467346,Simon.Gagne,F,,,,0.0,0.0286,-0.0054,0.0008,-0.0004,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,-0.18,0.18,0.02,0.0,0.0,0.0,0.0
2015,8470063,Adam.Burish,F,,,,0.0,-0.0023,0.007,-0.0003,0.0009,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,-0.18,0.18,0.02,0.0,0.0,0.0,0.0
2015,8475732,Danny.Biega,D,,,,0.0,0.0099,-0.012,-0.0001,-0.0018,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,-0.18,0.18,0.02,0.0,0.0,0.0,0.0
2015,8468478,Mike.Weaver,D,,,,0.0,0.0025,0.0064,0.0002,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,-0.18,0.18,0.02,0.0,0.0,0.0,0.0
2015,8469473,Marcel.Goc,F,,,,0.0,0.0011,-0.0007,-0.0031,0.004,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,-0.18,0.18,0.02,0.0,0.0,0.0,0.0
2015,8464975,Daniel.Briere,F,,,,0.0,0.0367,-0.0141,-0.0014,0.0007,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,-0.18,0.18,0.02,0.0,0.0,0.0,0.0
2015,8459670,Kimmo.Timonen,D,,,,0.0,0.0242,-0.0008,0.0004,0.0022,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,-0.18,0.18,0.02,0.0,0.0,0.0,0.0
2015,8474519,Jack.Hillen,D,,,,0.0,0.0121,0.0027,-0.0009,0.0029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,-0.18,0.18,0.02,0.0,0.0,0.0,0.0
2015,8470152,Joakim.Lindstrom,F,,,,0.0,0.0059,-0.0101,-0.003,-0.0013,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,-0.18,0.18,0.02,0.0,0.0,0.0,0.0
2015,8465951,Matt.Cooke,F,,,,0.0,0.0048,0.0015,-0.0008,0.0012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,-0.18,0.18,0.02,0.0,0.0,0.0,0.0
2015,8460626,Bryce.Salvador,D,,,,0.0,0.0006,-0.0047,-0.0002,-0.0009,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,-0.18,0.18,0.02,0.0,0.0,0.0,0.0
2015,8470654,Maxim.Lapierre,F,,,,0.0,0.0017,-0.0045,-0.0027,-0.0026,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,-0.18,0.18,0.02,0.0,0.0,0.0,0.0
2015,8467917,Jordan.Leopold,D,,,,0.0,0.0182,-0.0082,-0.0027,0.003,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,-0.18,0.18,0.02,0.0,0.0,0.0,0.0
2015,8471816,Mark.Fayne,D,1011.1,2.2,109.4,1153.5,-0.2506,-0.0465,-0.0028,-0.0018,-4.22,-0.78,-0.05,-0.03,-4.27,-0.81,-0.04,-0.23,-1.15,0.0,-6.42,-6.5,0.01,0.0,2.83,-4.65,4.67,0.47,0.0,0.0,9.0,1.0
2015,8468501,Anton.Volchenkov,D,,,,0.0,0.008,0.0098,0.0003,0.0027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,-0.18,0.18,0.02,0.0,0.0,0.0,0.0
2015,8467389,Brad.Richards,F,802.7,170.0,0.7,1006.0,-0.2171,-0.009,-0.128,-0.0718,-2.9,-0.12,-2.82,-0.96,-5.72,-1.08,1.33,-0.0,-0.15,-0.05,-1.89,-5.67,-0.02,-0.0,2.2,-3.64,3.6,0.37,100.0,113.0,4.0,2.0
2015,8472394,Peter.Harrold,D,,,,0.0,0.0161,-0.0147,-0.0009,-0.0028,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,-0.18,0.18,0.02,0.0,0.0,0.0,0.0
2015,8474130,Corey.Tropp,F,,,,0.0,-0.0046,0.001,-0.0018,0.0001,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,-0.18,0.18,0.02,0.0,0.0,0.0,0.0
2015,8475671,Matt.Fraser,F,,,,0.0,0.0014,-0.005,-0.0026,-0.0008,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,-0.18,0.18,0.02,0.0,0.0,0.0,0.0
2015,8474646,Brandon.McMillan,F,,,,0.0,0.0011,-0.009,-0.0036,-0.0014,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,-0.18,0.18,0.02,0.0,0.0,0.0,0.0
2015,8470647,B.J..Crombeen,F,,,,0.0,0.0009,-0.0094,-0.0021,0.0027,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,-0.18,0.18,0.02,0.0,0.0,0.0,0.0
2015,8469531,Jay.Harrison,D,,,,0.0,0.0176,0.0038,-0.0042,0.0104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,-0.18,0.18,0.02,0.0,0.0,0.0,0.0
2015,8471185,Curtis.Glencross,F,,,,0.0,0.0336,0.0042,-0.0051,0.0113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,-0.18,0.18,0.02,0.0,0.0,0.0,0.0
2015,8467334,Manny.Malhotra,F,,,,0.0,-0.0049,0.0065,-0.0025,0.0055,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,-0.18,0.18,0.02,0.0,0.0,0.0,0.0
2015,8474008,Paul.Carey,F,39.2,0.0,0.5,39.9,-0.9588,0.1302,0.129,0.0019,-0.63,0.09,0.08,0.0,-0.55,0.09,-0.0,0.0,0.18,0.0,-0.36,-0.28,-0.05,-0.01,0.16,-0.31,0.21,0.03,0.0,0.0,0.0,1.0
2015,8475958,Michael.Sgarbossa,F,8.4,0.0,0.0,8.4,-1.0237,0.1645,0.0022,0.0054,-0.14,0.02,0.0,0.0,-0.14,0.02,-0.0,0.0,0.0,0.0,-0.12,-0.12,-0.07,-0.01,0.11,-0.25,0.11,0.02,2.0,2.0,0.0,0.0
2015,8476944,Brendan.Woods,F,43.5,0.0,0.0,43.5,-0.6504,0.2154,-0.0461,-0.0011,-0.47,0.16,-0.03,-0.0,-0.5,0.16,-0.0,0.0,0.01,-0.0,-0.3,-0.33,-0.08,-0.01,0.17,-0.36,0.2,0.03,0.0,1.0,2.0,2.0
2015,8475192,Taylor.Beck,F,17.0,0.0,0.0,17.0,-1.0798,0.5283,-0.0052,0.0052,-0.31,0.15,-0.0,0.0,-0.31,0.15,-0.0,0.0,0.0,0.0,-0.16,-0.16,-0.06,-0.01,0.12,-0.26,0.14,0.02,0.0,0.0,1.0,1.0
2015,8476300,Nikita.Nesterov,D,737.9,67.0,3.0,848.7,-0.2852,0.0106,-0.1125,-0.0176,-3.51,0.13,0.02,-0.22,-3.49,-0.09,0.18,0.0,-1.37,0.0,-4.57,-4.77,-0.08,-0.01,2.18,-3.67,3.51,0.36,0.0,0.0,14.0,5.0
2015,8467331,Brad.Stuart,D,78.8,0.0,5.1,84.0,-0.9296,0.4261,0.0028,0.0477,-1.22,0.56,0.0,0.06,-1.22,0.62,-0.0,0.0,0.02,0.0,-0.64,-0.58,-0.09,-0.02,0.25,-0.5,0.32,0.04,0.0,0.0,0.0,0.0
2015,8475749,Christian.Thomas,F,53.1,0.4,0.0,53.6,-0.5635,0.3506,-0.0668,0.0049,-0.5,0.31,-0.06,0.0,-0.56,0.31,-0.01,0.0,-0.16,0.0,-0.36,-0.42,-0.11,-0.02,0.2,-0.44,0.22,0.03,0.0,0.0,1.0,0.0
2015,8471761,Chris.Butler,D,51.1,1.7,1.5,57.5,0.3937,-0.4896,0.0065,-0.0187,0.34,-0.42,0.01,-0.02,0.35,-0.44,-0.03,0.0,-0.33,0.0,-0.44,-0.45,-0.13,-0.02,0.19,-0.44,0.18,0.03,0.0,0.0,2.0,0.0
2015,8476428,Rocco.Grimaldi,F,222.6,9.4,0.3,237.3,-0.5846,-0.0003,0.1057,0.0175,-2.17,-0.0,0.26,0.06,-1.91,0.06,-0.13,0.0,0.55,-0.05,-1.8,-1.48,-0.13,-0.02,0.69,-1.27,1.01,0.12,45.0,58.0,1.0,4.0
2015,8475206,Stefan.Elliott,D,266.8,23.1,2.5,297.5,-0.2943,-0.036,0.0889,-0.0061,-1.31,-0.16,-0.1,-0.03,-1.41,-0.19,-0.29,0.0,0.05,0.0,-1.71,-1.84,-0.14,-0.02,0.83,-1.51,1.23,0.14,0.0,0.0,2.0,2.0
2015,8476435,Alex.Khokhlachev,F,51.3,0.0,0.0,51.3,-0.7298,0.0337,-0.0239,-0.0027,-0.62,0.03,-0.02,-0.0,-0.64,0.03,-0.0,0.0,0.18,-0.01,-0.42,-0.44,-0.14,-0.02,0.19,-0.45,0.17,0.03,0.0,2.0,0.0,1.0
2015,8471240,Jeff.Schultz,D,13.7,0.0,3.7,18.2,-1.3292,-0.3003,-0.0037,0.0013,-0.3,-0.07,-0.0,0.0,-0.3,-0.07,-0.0,0.0,0.17,0.0,-0.2,-0.2,-0.1,-0.02,0.12,-0.3,0.1,0.02,0.0,0.0,0.0,1.0
2015,8476166,Taylor.Fedun,D,18.6,0.0,0.2,18.8,-1.302,0.6089,-0.0417,0.0353,-0.4,0.19,-0.01,0.01,-0.41,0.2,-0.0,0.0,0.0,0.0,-0.21,-0.21,-0.1,-0.02,0.13,-0.31,0.11,0.02,0.0,0.0,0.0,0.0
2015,8470599,Milan.Michalek,F,543.8,126.2,37.8,725.3,-0.3488,0.0465,-0.1164,0.0276,-3.16,0.42,-1.79,0.25,-4.95,0.67,0.4,0.0,-0.38,-0.0,-2.72,-4.26,-0.15,-0.02,1.55,-2.7,2.4,0.26,3.0,4.0,9.0,6.0
2015,8473482,Jiri.Tlusty,F,364.3,22.8,11.8,411.4,-0.3967,0.2066,-0.2092,-0.0814,-2.41,1.25,-0.77,-0.49,-3.18,0.76,-0.09,0.0,0.08,0.0,-1.17,-2.43,-0.12,-0.02,1.03,-1.81,1.57,0.17,0.0,0.0,3.0,3.0
2015,8473573,Artem.Anisimov,F,1075.6,170.5,97.2,1392.8,-0.16,-0.0868,-0.0701,-0.1852,-2.87,-1.56,0.72,-3.32,-2.15,-4.88,-1.29,-0.02,0.77,-0.36,-5.33,-7.93,-0.14,-0.02,3.15,-5.32,5.04,0.52,374.0,464.0,6.0,9.0
2015,8466393,Pascal.Dupuis,F,218.5,2.7,40.3,271.8,-0.142,-0.0568,-0.0319,-0.0005,-0.52,-0.21,-0.13,-0.0,-0.65,-0.21,-0.04,0.0,-0.8,0.0,-1.57,-1.7,-0.18,-0.03,0.67,-1.28,0.92,0.11,0.0,0.0,6.0,1.0
2015,8473466,Ryan.White,F,762.6,65.7,70.4,917.2,-0.3203,-0.0216,-0.0298,-0.0229,-4.07,-0.27,0.7,-0.29,-3.37,-0.56,-0.13,-0.04,-1.36,0.05,-5.82,-5.41,-0.2,-0.03,2.28,-3.95,3.55,0.38,148.0,135.0,27.0,18.0
2015,8468635,Travis.Moen,F,177.3,0.9,8.9,188.4,-0.6978,0.2371,-0.0797,-0.0057,-2.06,0.7,-0.24,-0.02,-2.3,0.68,-0.02,0.0,0.37,0.01,-1.0,-1.26,-0.17,-0.03,0.54,-1.06,0.72,0.09,4.0,1.0,4.0,6.0
2015,8475829,John.Ramage,D,13.8,0.0,0.4,14.2,-1.1399,-0.1026,0.0002,-0.0011,-0.26,-0.02,0.0,-0.0,-0.26,-0.02,-0.0,0.0,0.0,0.0,-0.28,-0.28,-0.2,-0.03,0.12,-0.4,-0.0,0.02,0.0,0.0,0.0,0.0
2015,8476147,Kael.Mouillierat,F,10.5,0.0,0.0,10.7,-0.7747,0.3303,-0.0227,-0.0009,-0.14,0.06,-0.0,-0.0,-0.14,0.06,-0.0,0.0,-0.17,-0.0,-0.25,-0.25,-0.19,-0.03,0.12,-0.39,0.01,0.02,5.0,6.0,1.0,0.0
2015,8473542,Tom.Sestito,F,23.0,0.0,0.0,23.2,-0.7939,0.4403,-0.006,-0.0005,-0.3,0.17,-0.0,-0.0,-0.3,0.17,-0.0,0.0,-0.17,0.0,-0.3,-0.3,-0.17,-0.03,0.13,-0.38,0.04,0.02,0.0,0.0,3.0,2.0
2015,8477507,Nikita.Zadorov,D,335.5,9.5,18.8,372.5,-0.2321,-0.091,0.0066,0.0277,-1.3,-0.51,-0.03,0.15,-1.33,-0.36,-0.15,-0.0,-0.44,0.0,-2.4,-2.28,-0.17,-0.03,0.97,-1.77,1.43,0.16,0.0,0.0,6.0,3.0
2015,8477850,Christian.Folin,D,322.3,0.1,38.1,379.1,-0.3422,-0.0529,-0.0095,0.0335,-1.84,-0.28,-0.05,0.18,-1.89,-0.1,-0.0,0.01,-0.27,0.0,-2.38,-2.25,-0.16,-0.03,0.95,-1.72,1.4,0.16,0.0,0.0,4.0,2.0
2015,8473722,John.Scott,F,75.0,0.3,1.9,78.3,-0.6578,0.4841,-0.047,-0.0012,-0.82,0.61,-0.06,-0.0,-0.88,0.61,-0.01,0.0,-0.33,0.0,-0.55,-0.61,-0.16,-0.03,0.25,-0.57,0.25,0.04,0.0,0.0,7.0,5.0
2015,8468001,Derek.MacKenzie,F,644.4,8.8,155.4,841.7,-0.5969,0.1765,-0.0768,-0.0297,-6.41,1.9,-0.98,-0.32,-7.39,1.58,-0.12,-0.02,0.83,0.26,-3.56,-4.86,-0.17,-0.03,1.87,-3.25,2.91,0.31,289.0,225.0,12.0,16.0
2015,8469490,Tim.Jackman,F,11.5,0.0,0.0,11.5,-0.0078,-0.8038,-0.0103,0.0008,-0.0,-0.15,-0.0,0.0,-0.0,-0.15,-0.0,0.0,-0.17,0.0,-0.32,-0.32,-0.25,-0.04,0.12,-0.45,-0.05,0.02,0.0,0.0,2.0,1.0
2015,8474616,Patrice.Cormier,F,8.2,0.7,0.0,9.0,-0.4375,0.4391,0.0004,0.0023,-0.06,0.06,-0.31,0.0,-0.37,0.06,0.05,0.0,0.0,-0.01,0.04,-0.27,-0.22,-0.04,0.11,-0.4,-0.04,0.02,2.0,4.0,0.0,0.0
2015,8470644,Colin.McDonald,F,40.7,0.0,0.0,40.7,-0.8916,0.3208,0.0751,-0.0034,-0.6,0.22,0.05,-0.0,-0.55,0.22,-0.0,0.0,-0.16,0.0,-0.54,-0.49,-0.25,-0.04,0.17,-0.53,0.03,0.03,0.0,0.0,2.0,1.0
2015,8478393,Kyle.Baun,F,18.1,0.0,0.0,18.1,-0.7679,-0.3187,-0.0009,-0.0001,-0.23,-0.1,-0.0,-0.0,-0.23,-0.1,-0.0,0.0,0.0,0.0,-0.33,-0.33,-0.22,-0.04,0.12,-0.42,-0.02,0.02,0.0,0.0,0.0,0.0
2015,8476406,Nick.Shore,F,745.5,20.5,66.1,843.6,-0.221,0.3107,-0.4436,0.0065,-2.75,3.86,-5.66,0.08,-8.41,3.94,0.48,0.02,-1.2,0.11,0.52,-5.06,-0.23,-0.04,2.24,-3.91,3.45,0.37,336.0,308.0,15.0,7.0
2015,8477715,Tyler.Gaudet,F,123.5,0.6,18.9,148.4,-0.7196,0.0886,0.0247,-0.0001,-1.48,0.18,0.05,-0.0,-1.43,0.18,-0.01,0.0,0.2,-0.03,-1.14,-1.09,-0.26,-0.04,0.4,-0.92,0.4,0.07,35.0,42.0,0.0,1.0
2015,8477249,Andrew.Miller,F,53.0,1.1,0.0,54.7,-0.6478,-0.0916,-0.0419,-0.0026,-0.57,-0.08,-0.04,-0.0,-0.61,-0.08,-0.02,0.0,0.18,-0.01,-0.5,-0.54,-0.23,-0.04,0.2,-0.56,0.1,0.03,13.0,16.0,0.0,1.0
2015,8474579,Luca.Sbisa,D,619.8,2.4,70.4,712.4,-0.3507,-0.1405,0.0529,0.0501,-3.62,-1.45,0.55,0.52,-3.07,-0.93,-0.04,-0.03,-0.21,0.0,-5.35,-4.28,-0.26,-0.04,1.7,-3.06,2.54,0.28,0.0,0.0,10.0,8.0
2015,8475598,Ryan.Stanton,D,8.7,0.0,0.0,8.7,0.7169,-1.9999,0.0011,0.0146,0.1,-0.29,0.0,0.0,0.1,-0.29,-0.0,0.0,-0.17,0.0,-0.36,-0.36,-0.31,-0.05,0.11,-0.49,-0.13,0.02,0.0,0.0,1.0,0.0
2015,8476043,Ben.Street,F,50.9,0.0,0.0,51.4,-0.208,-0.2044,-0.0925,-0.0023,-0.18,-0.17,-0.08,-0.0,-0.26,-0.17,-0.0,0.0,-0.16,0.02,-0.49,-0.57,-0.27,-0.05,0.19,-0.58,0.04,0.03,26.0,21.0,2.0,1.0
2015,8476439,Brett.Ritchie,F,81.9,10.4,0.0,92.8,-0.3969,-0.0109,-0.2497,0.1152,-0.54,-0.01,-0.47,0.16,-1.01,0.15,-0.15,0.0,0.19,0.0,-0.51,-0.82,-0.28,-0.05,0.27,-0.72,0.16,0.05,0.0,0.0,2.0,3.0
2015,8470378,Andre.Benoit,D,26.0,1.0,0.2,27.2,-0.8396,-0.1646,-0.0003,0.0047,-0.36,-0.07,-0.0,0.0,-0.36,-0.07,-0.02,0.0,0.01,0.0,-0.44,-0.44,-0.28,-0.05,0.13,-0.49,-0.07,0.02,0.0,0.0,0.0,0.0
2015,8475625,Matt.Irwin,D,25.4,2.1,2.2,29.9,-0.6092,-0.5525,-0.0912,0.0904,-0.26,-0.23,-0.04,0.04,-0.3,-0.19,-0.04,0.0,0.01,0.0,-0.52,-0.52,-0.35,-0.06,0.13,-0.56,-0.14,0.02,0.0,0.0,0.0,0.0
2015,8477510,Kerby.Rychel,F,301.6,1.2,0.2,304.4,-0.1379,0.0249,-0.2292,0.0167,-0.69,0.13,-1.15,0.08,-1.84,0.21,-0.02,0.0,-0.45,-0.0,-1.03,-2.1,-0.34,-0.06,0.93,-1.87,1.19,0.16,1.0,2.0,6.0,3.0
2015,8474497,Michael.Kostka,D,207.2,0.2,8.0,222.7,-0.2559,-0.1211,-0.0061,-0.0053,-0.88,-0.42,-0.02,-0.02,-0.9,-0.44,-0.0,0.0,-0.3,0.0,-1.6,-1.64,-0.39,-0.06,0.64,-1.44,0.66,0.11,0.0,0.0,2.0,0.0
2015,8475213,Drew.Shore,F,17.9,0.5,2.7,28.0,-1.061,0.1212,-0.0194,-0.0052,-0.32,0.04,-0.01,-0.0,-0.33,0.04,-0.01,0.0,-0.16,0.0,-0.45,-0.46,-0.34,-0.06,0.12,-0.54,-0.14,0.02,3.0,3.0,1.0,0.0
2015,8468505,Steve.Ott,F,188.8,0.7,36.4,229.3,-0.3905,0.1046,-0.2265,0.0186,-1.23,0.33,-0.71,0.06,-1.94,0.39,-0.01,0.0,-0.13,0.04,-1.0,-1.65,-0.34,-0.06,0.56,-1.26,0.58,0.09,31.0,22.0,9.0,8.0
2015,8470171,Max.Talbot,F,355.6,2.4,64.0,426.1,-0.4883,-0.0226,-0.0205,-0.0195,-2.89,-0.13,-0.12,-0.12,-3.01,-0.25,0.36,-0.03,0.08,-0.01,-2.62,-2.86,-0.41,-0.07,1.02,-2.09,1.27,0.17,139.0,142.0,6.0,6.0
2015,8473426,Mike.Weber,D,623.8,0.6,65.6,696.6,-0.3728,0.1857,-0.058,0.0127,-3.88,1.93,-0.6,0.13,-4.48,2.06,-0.01,0.07,-2.08,0.0,-3.97,-4.44,-0.44,-0.07,1.79,-3.38,2.5,0.3,0.0,0.0,20.0,7.0
2015,8476495,Seth.Griffith,F,32.2,7.7,0.0,39.9,-0.2887,-0.0908,-0.0094,0.0031,-0.15,-0.05,-0.01,0.0,-0.16,-0.05,-0.13,0.0,-0.33,0.0,-0.66,-0.67,-0.44,-0.07,0.15,-0.69,-0.19,0.02,0.0,0.0,2.0,0.0
2015,8473989,Luke.Gazdic,F,179.4,0.0,0.0,179.7,-0.2873,-0.1666,-0.1086,0.0123,-0.86,-0.5,-0.32,0.04,-1.18,-0.46,-0.0,0.0,0.2,-0.0,-1.16,-1.44,-0.4,-0.07,0.55,-1.3,0.5,0.09,0.0,1.0,6.0,7.0
2015,8474113,TJ.Brennan,D,97.9,1.9,2.7,105.7,-0.1936,-0.1742,0.0722,-0.0141,-0.32,-0.28,0.12,-0.02,-0.2,-0.3,-0.03,0.0,-0.49,0.0,-1.12,-1.02,-0.43,-0.07,0.32,-0.96,0.1,0.05,0.0,0.0,3.0,0.0
2015,8469619,Dennis.Seidenberg,D,1016.0,2.8,135.1,1183.2,-0.2781,-0.0548,-0.0537,0.0369,-4.71,-0.93,-0.91,0.62,-5.62,-0.31,-0.05,-0.01,-1.14,0.0,-6.84,-7.13,-0.44,-0.07,2.76,-4.98,4.1,0.46,0.0,0.0,12.0,4.0
2015,8471703,Steve.Downie,F,226.9,4.7,0.0,234.0,-0.7053,0.1032,0.1559,0.0243,-2.67,0.39,0.59,0.09,-2.08,0.48,-0.08,-0.0,-0.13,0.0,-2.49,-1.81,-0.47,-0.08,0.66,-1.56,0.62,0.11,2.0,2.0,10.0,9.0
2015,8467967,Chris.Kelly,F,113.4,1.6,23.5,144.0,-0.8272,0.1237,-0.0009,0.0449,-1.56,0.23,-0.0,0.08,-1.56,0.31,-0.03,0.01,0.03,-0.01,-1.33,-1.25,-0.45,-0.08,0.34,-1.01,0.11,0.06,15.0,17.0,0.0,0.0
2015,8470920,David.Clarkson,F,204.9,5.4,0.1,212.0,-0.178,-0.1368,-0.136,0.0128,-0.61,-0.47,-0.58,0.04,-1.19,-0.43,-0.07,0.0,0.04,-0.02,-1.13,-1.67,-0.45,-0.08,0.6,-1.44,0.54,0.1,2.0,7.0,5.0,5.0
2015,8475150,Jordan.Caron,F,32.5,0.0,0.0,32.5,-1.0096,-0.2911,-0.0077,0.0037,-0.55,-0.16,-0.0,0.0,-0.55,-0.16,-0.0,0.0,0.01,0.0,-0.7,-0.7,-0.51,-0.08,0.15,-0.76,-0.26,0.02,0.0,0.0,0.0,0.0
2015,8476394,Michael.Paliotta,D,7.1,0.0,0.0,7.5,2.5367,-4.2058,-0.0099,-0.0002,0.3,-0.5,-0.0,-0.0,0.3,-0.5,-0.0,0.0,-0.34,0.0,-0.54,-0.54,-0.5,-0.08,0.11,-0.68,-0.32,0.02,0.0,0.0,2.0,0.0
2015,8475321,Phil.Varone,F,50.7,0.0,0.0,51.0,0.044,-1.0489,0.0402,0.0096,0.04,-0.89,0.03,0.01,0.07,-0.88,-0.0,0.0,0.01,0.01,-0.83,-0.79,-0.5,-0.08,0.19,-0.81,-0.19,0.03,10.0,8.0,1.0,1.0
2015,8469465,Dan.Hamhuis,D,968.4,79.8,144.0,1242.1,-0.3413,-0.0289,-0.0332,0.0233,-5.51,-0.47,-0.52,0.38,-6.03,-0.09,-0.96,-0.03,-0.28,0.0,-7.25,-7.39,-0.47,-0.08,2.73,-4.96,4.02,0.46,0.0,0.0,14.0,11.0
2015,8474100,Dwight.King,F,584.5,19.2,59.3,678.6,-0.2094,-0.1206,0.0135,0.0408,-2.04,-1.17,-0.19,0.4,-2.23,-0.77,-0.26,0.04,-1.07,-0.02,-4.52,-4.31,-0.46,-0.08,1.64,-3.16,2.24,0.27,1.0,5.0,9.0,2.0
2015,8477498,Darnell.Nurse,D,1191.8,13.9,136.0,1395.9,-0.0912,-0.1238,-0.0558,-0.0441,-1.81,-2.46,-1.11,-0.88,-2.92,-3.34,-0.24,-0.04,-1.78,0.0,-6.33,-8.32,-0.54,-0.09,3.67,-6.58,5.5,0.61,0.0,0.0,24.0,12.0
2015,8477916,Borna.Rendulic,F,22.0,0.0,0.0,22.6,-0.8629,-1.1538,-0.0055,-0.0017,-0.32,-0.42,-0.0,-0.0,-0.32,-0.42,-0.0,0.0,0.0,-0.01,-0.75,-0.75,-0.62,-0.1,0.13,-0.83,-0.41,0.02,0.0,3.0,0.0,0.0
2015,8471657,Cody.McLeod,F,769.4,13.3,63.8,864.2,-0.3778,-0.021,0.0584,-0.0089,-4.84,-0.27,0.68,-0.11,-4.16,-0.38,0.19,0.02,-1.2,0.0,-6.1,-5.53,-0.62,-0.1,2.23,-4.29,3.05,0.37,1.0,0.0,35.0,27.0
2015,8476429,Scott.Mayfield,D,90.9,2.8,7.6,102.6,-0.7548,0.0902,0.0466,0.0566,-1.14,0.14,0.07,0.09,-1.07,0.23,-0.05,-0.0,-0.32,0.0,-1.37,-1.21,-0.62,-0.1,0.3,-1.11,-0.13,0.05,0.0,0.0,4.0,2.0
2015,8474516,Bryan.Lerg,F,49.8,0.0,3.4,53.2,-1.2702,0.144,-0.0195,0.0001,-1.05,0.12,-0.02,0.0,-1.07,0.12,-0.0,0.0,0.01,0.01,-0.91,-0.93,-0.62,-0.1,0.19,-0.93,-0.31,0.03,16.0,14.0,0.0,0.0
