player_id,player_name,position,season,GP,toi_min,daily_GP,age,curr_O,curr_D,curr_O_se,curr_D_se,prior_O,prior_D,prior_O_se,prior_D_se,cf_O,cf_D,cf_total,cf_O_se,cf_D_se,data_weight_O,data_weight_D,retain_O,retain_D,composite_O,composite_D,PV_O,PV_D,IV_O,IV_D,GV_O,GV_D,OOI_O,OOI_D,RAPM_O,RAPM_D,PP_rate,PK_rate,sit_pk,sit_pp,sit_5v5,EV_O_GAR,EV_D_GAR,PP_GAR,PK_GAR,GAR_O,GAR_D,WAR_O,WAR_D,WAR,WAR_82
8474568,Luke Schenn,D,2024,76,1099.1,76,36.0,-0.4556,0.496,0.2559,0.128,-0.0497,0.3458,0.23,0.131,-0.2311,0.4227,0.1916,0.1711,0.0915,0.447,0.512,0.701,0.88,-0.4556,0.496,-0.2372,0.0068,-0.7072,0.9897,-0.1924,-0.0199,0.5123,0.5331,-0.0278,0.0806,0.0,-0.1213,94.0,1.9,1099.1,-4.23,7.74,0.0,-0.19,-4.23,7.55,-0.27,1.61,1.34,1.45
8477346,MacKenzie Weegar,D,2024,81,1509.4,81,31.0,-0.1372,0.0847,0.2184,0.1092,0.1127,0.0902,0.2196,0.0863,-0.0129,0.0881,0.0752,0.1549,0.0677,0.503,0.384,0.718,0.874,-0.1372,0.0847,-0.0614,-0.1173,-0.2462,0.2912,0.1028,-0.2352,1.624,-1.0929,-0.164,0.2633,-0.0883,0.0793,143.7,217.4,1509.4,-0.32,2.22,-0.32,0.19,-0.64,2.41,0.57,0.95,1.52,1.54
8482713,Mackie Samoskevich,R,2024,72,818.2,72,23.0,-0.0117,0.0317,0.2966,0.1483,0.0,0.0,0.4,0.2,-0.0075,0.0205,0.0129,0.2383,0.1191,0.645,0.645,0.75,0.868,-0.0117,0.0317,-0.0125,0.0525,-1.3803,1.292,-0.3853,0.1407,-0.8494,0.9076,-0.2628,-0.4918,0.0,0.0,1.0,113.0,818.2,-0.1,0.28,0.0,0.0,-0.1,0.28,0.66,0.45,1.11,1.26
8484801,Macklin Celebrini,C,2024,70,1080.6,70,19.0,0.2421,-0.415,0.2581,0.1291,0.0,0.0,0.4,0.2,0.1709,-0.293,-0.1221,0.2169,0.1084,0.706,0.706,0.768,0.868,0.2421,-0.415,0.1221,-0.1681,-1.0072,0.6192,0.0982,-0.3068,0.1114,-0.352,-0.2037,0.1224,0.0,0.0,10.2,202.1,1080.6,3.08,-5.28,0.0,0.0,3.08,-5.28,1.45,-0.32,1.13,1.32
8482177,Marat Khusnutdinov,C,2024,75,786.9,75,23.0,-0.5848,-0.1044,0.3025,0.1512,0.0,0.0,0.4,0.2,-0.372,-0.0664,-0.4385,0.2413,0.1206,0.636,0.636,0.75,0.868,-0.5848,-0.1044,-0.4118,-0.0581,-2.1272,1.1305,-1.0994,-0.1154,-2.2734,0.6908,-0.0556,0.0938,0.0,0.0,83.3,23.1,786.9,-4.88,-0.87,0.0,0.0,-4.88,-0.87,-0.17,0.25,0.08,0.09
8481743,Marc Del Gaizo,D,2024,46,709.4,46,26.0,-0.0072,-0.0585,0.3186,0.1593,0.0,0.0,0.4,0.2,-0.0044,-0.0358,-0.0402,0.2492,0.1246,0.612,0.612,0.737,0.87,-0.0072,-0.0585,0.0426,-0.1026,-0.0904,-0.0099,-0.0565,-0.174,1.6246,-1.4998,-0.0008,0.1221,0.0,0.0,36.4,6.3,709.4,-0.05,-0.42,0.0,0.0,-0.05,-0.42,0.26,0.15,0.41,0.73
8483553,Marc Gatcomb,C,2024,39,378.2,39,26.0,-0.4195,0.5917,0.4363,0.2182,0.0,0.0,0.4,0.2,-0.1916,0.2702,0.0786,0.2948,0.1474,0.457,0.457,0.737,0.87,-0.4195,0.5917,-0.2085,0.0755,-1.9999,2.389,-0.1573,0.1275,-2.146,3.1904,-0.1504,-0.2305,0.0,0.0,0.0,1.9,378.2,-1.21,1.7,0.0,0.0,-1.21,1.7,0.07,0.45,0.52,1.09
8471709,Marc-Edouard Vlasic,D,2024,27,371.5,27,38.0,-0.1405,-0.2432,0.4402,0.2201,-0.1288,0.0029,0.2346,0.0915,-0.1314,-0.0333,-0.1647,0.207,0.0845,0.221,0.147,0.695,0.883,-0.1405,-0.2432,-0.055,-0.207,-0.2593,-0.2749,-0.388,-0.3472,1.2794,-1.8847,-0.0033,-0.257,0.0,0.0667,18.0,0.4,371.5,-0.81,-0.21,0.0,0.02,-0.81,-0.19,0.01,0.08,0.09,0.27
8483464,Marco Kasper,C,2024,77,1026.2,77,21.0,0.0269,0.1322,0.2649,0.1324,0.0,0.0,0.4,0.2,0.0187,0.0919,0.1106,0.2208,0.1104,0.695,0.695,0.759,0.868,0.0269,0.1322,-0.0004,0.0274,-1.3153,1.5182,-0.2479,0.0421,-0.6351,1.3315,-0.2299,0.1691,0.0,0.0,44.6,81.0,1026.2,0.32,1.57,0.0,0.0,0.32,1.57,0.89,0.76,1.65,1.76
8482079,Marco Rossi,C,2024,82,1242.8,82,24.0,0.0579,-0.2191,0.2407,0.1203,0.0027,-0.1026,0.2542,0.1315,0.0318,-0.166,-0.1342,0.1748,0.0888,0.527,0.544,0.745,0.869,0.0579,-0.2191,0.0645,-0.0698,-1.3182,0.9127,0.3873,-0.115,-0.5895,0.1585,-0.2417,0.1307,0.0,0.0,3.4,188.7,1242.8,0.66,-3.44,0.0,0.0,0.66,-3.44,1.15,0.05,1.2,1.2
8475220,Marcus Foligno,L,2024,77,944.4,77,34.0,-0.5141,0.3783,0.2761,0.1381,-0.2193,0.3738,0.2908,0.1439,-0.3743,0.3762,0.0019,0.2002,0.0996,0.526,0.521,0.708,0.877,-0.5141,0.3783,-0.3267,0.0579,-2.0711,1.9799,0.0429,0.0881,-1.7832,2.3576,-0.44,-0.3278,-0.1087,0.0059,102.2,27.6,944.4,-5.89,5.92,-0.05,0.01,-5.94,5.93,-0.21,1.46,1.25,1.33
8475149,Marcus Johansson,L,2024,72,1036.0,72,35.0,-0.1008,-0.1293,0.2636,0.1318,0.0168,-0.1064,0.2134,0.1081,-0.0298,-0.1156,-0.1454,0.1659,0.0836,0.396,0.402,0.704,0.879,-0.1008,-0.1293,-0.0654,-0.0574,-1.5057,1.0801,-0.5572,-0.1053,-1.3054,0.5495,0.3447,-0.0712,0.0,0.0,8.0,91.7,1036.0,-0.51,-2.0,0.0,0.0,-0.51,-2.0,0.74,0.16,0.9,1.02
8477969,Marcus Pettersson,D,2024,78,1434.4,78,29.0,0.1342,-0.0376,0.224,0.112,0.1111,0.0553,0.2069,0.0887,0.1217,0.0195,0.1413,0.152,0.0695,0.46,0.385,0.725,0.872,0.1342,-0.0376,0.1479,-0.0431,0.0873,-0.0278,0.5264,-0.0628,2.0711,-1.6752,0.1342,-0.1863,0.0,0.0407,191.5,9.8,1434.4,2.91,0.47,0.0,0.13,2.91,0.6,1.07,0.58,1.65,1.73
8479983,Mario Ferraro,D,2024,78,1416.0,78,27.0,-0.3182,-0.0066,0.2255,0.1127,-0.19,0.0159,0.2292,0.0876,-0.2551,0.0074,-0.2477,0.1608,0.0692,0.508,0.376,0.733,0.87,-0.3182,-0.0066,-0.1858,-0.0462,-0.484,0.0375,-0.0511,-0.084,1.1811,-1.4887,-0.1276,-0.0965,0.0,0.0387,201.7,5.5,1416.0,-6.02,0.17,0.0,0.13,-6.02,0.3,-0.42,0.53,0.11,0.12
8476873,Mark Jankowski,C,2024,59,622.3,59,31.0,0.2132,-0.0845,0.3401,0.1701,0.1351,-0.0301,0.3402,0.141,0.1741,-0.0523,0.1219,0.2405,0.1085,0.5,0.407,0.718,0.874,0.2132,-0.0845,0.124,0.0516,-1.0671,1.0606,-0.2947,0.1102,-0.3232,0.4284,-0.0827,0.2292,0.0,0.0,102.0,13.8,622.9,1.81,-0.54,0.0,0.0,1.81,-0.54,0.84,0.23,1.07,1.49
8480355,Mark Kastelic,C,2024,61,626.6,61,26.0,-1.0382,0.7805,0.339,0.1695,-0.3453,0.3186,0.3771,0.1708,-0.7285,0.5513,-0.1772,0.2521,0.1203,0.553,0.504,0.737,0.87,-1.0382,0.7805,-0.7283,0.0469,-2.7175,2.7953,-0.6602,-0.0331,-2.8509,3.8663,-0.2041,0.1228,0.0,0.0,15.2,5.6,626.6,-7.61,5.76,0.0,0.0,-7.61,5.76,-0.8,1.24,0.44,0.59
8476460,Mark Scheifele,C,2024,82,1364.8,82,32.0,0.3949,-0.4444,0.2297,0.1148,0.3543,-0.256,0.2934,0.1103,0.3795,-0.3464,0.0331,0.1809,0.0795,0.62,0.48,0.714,0.875,0.3949,-0.4444,0.2961,-0.1311,-0.8757,0.5234,0.6762,-0.1927,0.1848,-0.6116,-0.1448,-0.0844,0.2052,-0.05,12.0,213.4,1364.8,8.63,-7.88,0.73,-0.01,9.36,-7.89,2.71,-0.62,2.09,2.09
8475913,Mark Stone,R,2024,66,962.1,66,33.0,0.2915,-0.3961,0.2736,0.1368,0.2981,-0.3076,0.3585,0.1393,0.2939,-0.3526,-0.0587,0.2175,0.0976,0.632,0.509,0.711,0.876,0.2915,-0.3961,0.2325,-0.071,-1.019,0.5599,0.6555,-0.1035,-0.0888,-0.6667,-0.1488,0.3321,0.3088,0.1144,73.4,167.1,962.1,4.71,-5.65,0.86,0.14,5.57,-5.51,1.8,-0.39,1.41,1.75
8480796,Martin Fehervary,D,2024,81,1253.1,81,26.0,-0.1019,0.21,0.2397,0.1199,-0.1901,0.194,0.2385,0.1095,-0.1462,0.2013,0.0551,0.1691,0.0809,0.497,0.455,0.737,0.87,-0.1019,0.21,-0.0282,0.0126,-0.2088,0.412,0.1836,0.0133,1.5986,-0.7863,-0.0211,-0.0295,0.0,-0.0052,230.7,3.2,1253.1,-3.05,4.2,0.0,-0.02,-3.05,4.18,0.03,1.14,1.17,1.18
8480039,Martin Necas,C,2024,79,1130.8,79,26.0,0.4886,-0.2519,0.2523,0.1262,0.2161,-0.1439,0.252,0.1081,0.3522,-0.1896,0.1626,0.1783,0.0821,0.499,0.423,0.737,0.87,0.4886,-0.2519,0.3785,0.0364,-0.7707,0.7409,0.6035,0.1229,0.133,-0.2552,0.0252,-0.0271,0.0111,0.0,4.0,269.7,1130.8,6.64,-3.57,0.05,0.0,6.69,-3.57,2.13,0.02,2.15,2.23
8481028,Martin Pospisil,C,2024,81,1020.3,81,26.0,-0.3342,0.2897,0.2656,0.1328,0.0546,0.2166,0.3019,0.1558,-0.1645,0.2589,0.0944,0.1994,0.1011,0.564,0.579,0.737,0.87,-0.3342,0.2897,-0.1304,0.0407,-1.9073,1.8199,0.1257,0.0808,-2.0023,1.9642,-0.0973,0.0462,0.0,0.0,5.8,66.7,1020.3,-2.8,4.4,0.0,0.0,-2.8,4.4,0.32,1.21,1.53,1.55
8478891,Mason Appleton,C,2024,71,962.8,71,29.0,-0.3526,0.1175,0.2735,0.1367,-0.0212,0.1534,0.2229,0.1145,-0.1535,0.1386,-0.0149,0.1728,0.0878,0.399,0.412,0.725,0.872,-0.3526,0.1175,-0.2402,0.0648,-1.8344,1.4513,-0.2913,0.0858,-1.6265,1.1576,0.2477,-0.0463,-0.0395,0.0233,51.6,15.2,962.8,-2.46,2.22,-0.01,0.02,-2.47,2.24,0.33,0.82,1.15,1.33
8482511,Mason Lohrei,D,2024,77,1263.8,77,24.0,0.1258,-0.2952,0.2387,0.1193,0.103,-0.0841,0.326,0.158,0.1178,-0.2185,-0.1007,0.1926,0.0952,0.651,0.637,0.745,0.869,0.1258,-0.2952,0.1622,-0.161,0.0561,-0.425,0.0669,-0.2551,1.7367,-2.5183,0.105,0.3052,0.0,0.0,24.9,153.7,1263.8,2.48,-4.6,0.0,0.0,2.48,-4.6,0.93,-0.34,0.59,0.63
8478975,Mason Marchment,L,2024,62,808.8,62,27.0,0.4306,-0.0567,0.2984,0.1492,0.1398,-0.0664,0.2601,0.1093,0.2653,-0.063,0.2023,0.1961,0.0882,0.432,0.349,0.733,0.87,0.4306,-0.0567,0.267,-0.0095,-0.7753,1.1773,0.7135,-0.014,0.697,0.5853,-0.3956,0.0845,-0.0611,0.0,0.3,117.9,808.8,3.58,-0.85,-0.12,0.0,3.46,-0.85,1.25,0.26,1.51,2.0
8482745,Mason McTavish,C,2024,76,1045.6,76,22.0,0.4102,-0.2303,0.2624,0.1312,0.0972,-0.0619,0.2569,0.1234,0.2504,-0.141,0.1095,0.1836,0.0899,0.489,0.469,0.754,0.868,0.4102,-0.2303,0.3078,-0.0859,-0.8568,0.9065,0.6892,-0.1476,0.0977,0.052,0.3013,-0.08,0.02,0.0,1.2,180.0,1045.6,4.36,-2.46,0.06,0.0,4.42,-2.46,1.62,0.13,1.75,1.89
8478445,Mathew Barzal,C,2024,30,487.2,30,28.0,0.3119,-0.1573,0.3844,0.1922,0.2488,-0.4639,0.2794,0.128,0.2706,-0.3697,-0.0991,0.226,0.1065,0.346,0.307,0.729,0.871,0.3119,-0.1573,0.2141,0.0065,-0.9599,0.96,0.5184,0.0094,0.1035,0.0248,-0.1073,0.4176,0.1905,0.0,0.5,81.9,487.2,2.2,-3.0,0.26,0.0,2.46,-3.0,0.82,-0.25,0.57,1.56
8478472,Mathieu Joseph,R,2024,60,645.0,60,28.0,-0.4161,0.2383,0.3341,0.1671,-0.0715,-0.0239,0.2373,0.1098,-0.1871,0.0552,-0.1319,0.1935,0.0917,0.335,0.302,0.729,0.871,-0.4161,0.2383,-0.2664,0.0363,-1.9354,1.7215,-0.552,0.0475,-1.9482,1.9561,0.0238,-0.1063,0.0,0.0219,54.8,2.4,645.0,-2.01,0.59,0.0,0.02,-2.01,0.61,0.17,0.41,0.58,0.79
8479671,Mathieu Olivier,R,2024,82,1062.0,82,28.0,-0.2069,0.5372,0.2604,0.1302,-0.4247,0.4578,0.3872,0.1649,-0.2747,0.5067,0.232,0.2161,0.1022,0.689,0.616,0.729,0.871,-0.2069,0.5372,-0.0881,0.0242,-1.6952,2.3313,0.0094,0.0068,-1.5915,3.1688,0.3076,-0.3,0.0,0.0,72.2,17.6,1062.0,-4.86,8.97,0.0,0.0,-4.86,8.97,0.02,2.0,2.02,2.02
8481711,Matias Maccelli,L,2024,55,659.0,55,25.0,-0.1338,-0.3041,0.3305,0.1653,0.038,-0.1705,0.2365,0.1241,-0.0202,-0.2186,-0.2388,0.1923,0.0992,0.339,0.36,0.741,0.869,-0.1338,-0.3041,-0.098,-0.0166,-1.5391,0.6897,-0.5361,0.0102,-1.1615,-0.2627,-0.1762,-0.08,0.0316,0.0,0.4,76.0,659.0,-0.22,-2.4,0.04,0.0,-0.18,-2.4,0.5,-0.08,0.42,0.63
8475692,Mats Zuccarello,R,2024,69,1075.2,69,38.0,0.0438,-0.3979,0.2588,0.1294,0.1364,-0.2494,0.2574,0.1128,0.0904,-0.3135,-0.2231,0.1825,0.085,0.497,0.432,0.695,0.883,0.0438,-0.3979,0.0608,-0.1481,-1.3426,0.6335,0.1947,-0.2503,-0.7622,-0.4033,-0.0748,0.1797,0.3194,0.0,0.8,217.9,1075.2,1.62,-5.62,1.16,0.0,2.78,-5.62,1.4,-0.37,1.03,1.22
8481557,Matt Boldy,L,2024,82,1287.2,82,24.0,0.2042,-0.2862,0.2365,0.1183,0.2456,-0.2674,0.2744,0.1221,0.2218,-0.2771,-0.0553,0.1791,0.0849,0.574,0.516,0.745,0.869,0.2042,-0.2862,0.1129,-0.0804,-1.074,0.7891,0.0199,-0.1372,-0.1206,-0.0741,-0.1659,0.1293,0.2814,-0.0,30.2,249.5,1287.2,4.76,-5.94,1.17,-0.0,5.93,-5.94,2.12,-0.31,1.81,1.81
8482679,Matt Coronato,R,2024,77,1112.7,77,23.0,-0.2474,-0.1121,0.2544,0.1272,-0.0697,-0.0969,0.3671,0.1821,-0.1897,-0.1071,-0.2969,0.2091,0.1043,0.676,0.672,0.75,0.868,-0.2474,-0.1121,-0.2158,-0.0432,-1.6485,1.1001,-0.2193,-0.0976,-0.9064,0.3372,-0.2922,-0.0017,0.0,0.0,0.4,178.7,1112.7,-3.52,-1.99,0.0,0.0,-3.52,-1.99,0.35,0.23,0.58,0.62
8475168,Matt Duchene,C,2024,82,1124.2,82,34.0,0.8285,-0.3116,0.2531,0.1265,0.3815,-0.3012,0.3247,0.118,0.6596,-0.306,0.3536,0.1996,0.0863,0.622,0.465,0.708,0.877,0.8285,-0.3116,0.5403,-0.0449,-0.2529,0.7028,1.0468,-0.0689,1.5257,-0.4237,-0.1308,0.2271,-0.1905,0.0,5.9,201.6,1124.2,12.36,-5.73,-0.64,0.0,11.72,-5.73,2.92,-0.37,2.55,2.55
8476856,Matt Dumba,D,2024,63,897.9,63,31.0,0.0133,-0.132,0.2832,0.1416,-0.095,0.0419,0.2017,0.0866,-0.0586,-0.0054,-0.064,0.1643,0.0739,0.337,0.272,0.718,0.874,0.0133,-0.132,0.0892,-0.0988,-0.0958,-0.1608,0.0204,-0.1301,1.4435,-1.8101,0.1826,-0.3667,0.0888,-0.0663,18.1,33.8,897.9,-0.88,-0.08,0.05,-0.02,-0.83,-0.1,0.2,0.26,0.46,0.6
8476891,Matt Grzelcyk,D,2024,82,1438.9,82,31.0,0.0762,-0.3369,0.2237,0.1118,0.066,-0.0791,0.2316,0.0969,0.0713,-0.1897,-0.1184,0.1609,0.0733,0.517,0.429,0.718,0.874,0.0762,-0.3369,0.0894,-0.1559,0.0298,-0.5134,0.1791,-0.2436,2.0609,-2.6088,-0.3051,0.0788,-0.0683,0.0379,47.5,166.9,1438.9,1.71,-4.55,-0.19,0.03,1.52,-4.52,0.85,-0.27,0.58,0.58
8474709,Matt Martin,L,2024,32,270.5,32,36.0,-1.1084,0.3787,0.5159,0.258,-0.5495,0.5129,0.4393,0.162,-0.7844,0.4749,-0.3095,0.3345,0.1372,0.42,0.283,0.701,0.88,-1.1084,0.3787,-0.6895,0.0209,-2.8967,2.0176,-1.1145,0.0128,-3.8237,2.4068,-0.1122,0.1044,0.0,0.0,0.0,1.1,270.5,-3.54,2.14,0.0,0.0,-3.54,2.14,-0.39,0.48,0.09,0.23
8476442,Matt Nieto,L,2024,32,322.3,32,33.0,-1.1931,0.3303,0.4726,0.2363,-0.0954,0.0474,0.303,0.1263,-0.4151,0.1103,-0.3048,0.2551,0.1114,0.291,0.222,0.711,0.876,-1.1931,0.3303,-0.8618,0.1199,-2.8939,1.8218,-0.9616,0.1359,-3.1324,1.506,0.1368,-0.1679,0.0,-0.0096,62.5,1.0,322.3,-2.23,0.59,0.0,-0.01,-2.23,0.58,-0.09,0.27,0.18,0.46
8482460,Matt Rempe,C,2024,42,355.8,42,23.0,-0.7055,0.704,0.4498,0.2249,0.0,0.0,0.4,0.2,-0.3115,0.3109,-0.0007,0.2989,0.1495,0.442,0.442,0.75,0.868,-0.7055,0.704,-0.4034,-0.028,-2.3771,2.717,0.117,-0.1394,-2.5967,3.9067,-0.0538,0.3106,0.0,0.0,0.2,0.8,355.8,-1.85,1.84,0.0,0.0,-1.85,1.84,-0.05,0.46,0.41,0.8
8478911,Matt Roy,D,2024,69,1198.0,69,27.0,0.1065,0.1355,0.2452,0.1226,0.0668,0.1176,0.1957,0.094,0.0823,0.1242,0.2065,0.1529,0.0746,0.389,0.37,0.733,0.87,0.1065,0.1355,0.1382,-0.0351,0.0416,0.3107,0.3367,-0.0798,1.8033,-0.9269,0.291,0.1184,0.0,-0.0315,114.2,8.3,1198.0,1.64,2.48,0.0,-0.06,1.64,2.42,0.75,0.79,1.54,1.83
8478146,Matthew Highmore,C,2024,41,399.2,41,29.0,-1.0523,0.0645,0.4247,0.2123,-0.2417,0.1194,0.3695,0.1545,-0.5909,0.1004,-0.4905,0.2787,0.1249,0.431,0.346,0.725,0.872,-1.0523,0.0645,-0.644,-0.0123,-2.8301,1.4225,-1.247,-0.0188,-3.8783,1.3757,0.0859,-0.0055,0.0,0.0,55.2,0.5,399.2,-3.93,0.67,0.0,0.0,-3.93,0.67,-0.33,0.31,-0.02,-0.04
8482516,Matthew Kessel,D,2024,29,367.2,29,25.0,-0.1227,-0.2139,0.4428,0.2214,-0.0678,-0.0102,0.3229,0.156,-0.0869,-0.0778,-0.1647,0.2609,0.1275,0.347,0.332,0.741,0.869,-0.1227,-0.2139,-0.0198,-0.1071,-0.2589,-0.3163,-0.1817,-0.164,1.2236,-2.244,0.1468,0.0758,0.0,0.0,12.3,0.4,367.2,-0.53,-0.48,0.0,0.0,-0.53,-0.48,0.05,0.03,0.08,0.23
8482720,Matthew Knies,L,2024,78,1097.6,78,23.0,0.0933,0.0618,0.2561,0.1281,0.0961,0.0687,0.2829,0.1366,0.0945,0.065,0.1596,0.1899,0.0934,0.55,0.532,0.75,0.868,0.0933,0.0618,0.0941,-0.0735,-1.2771,1.4783,0.5428,-0.154,-0.4866,1.3312,-0.2493,0.2959,0.0,0.0,103.0,179.8,1097.6,1.73,1.19,0.0,0.0,1.73,1.19,1.29,0.8,2.09,2.2
8483505,Matthew Poitras,C,2024,33,388.0,33,21.0,-0.1028,-0.5147,0.4308,0.2154,0.0866,-0.1603,0.364,0.1824,0.0077,-0.3083,-0.3006,0.278,0.1392,0.417,0.418,0.759,0.868,-0.1028,-0.5147,-0.0535,-0.0633,-1.5215,0.3151,-0.7051,-0.0486,-1.3854,-0.9353,-0.0039,-0.1703,0.0,0.0,0.5,31.5,388.0,0.05,-1.99,0.0,0.0,0.05,-1.99,0.31,-0.15,0.16,0.4
8479314,Matthew Tkachuk,L,2024,52,728.6,52,28.0,0.7014,-0.0143,0.3144,0.1572,0.5588,-0.0673,0.3694,0.0966,0.6415,-0.0528,0.5887,0.2394,0.0823,0.58,0.274,0.729,0.871,0.7014,-0.0143,0.5725,-0.0002,-0.539,1.2527,0.9019,0.0184,0.1366,0.8234,0.7737,-0.0725,0.2492,0.0,1.8,161.3,728.6,7.79,-0.64,0.67,0.0,8.46,-0.64,2.06,0.28,2.34,3.69
8475218,Mattias Ekholm,D,2024,64,1181.4,64,35.0,0.3923,-0.1381,0.2469,0.1234,0.3626,-0.0127,0.2694,0.0847,0.3787,-0.0528,0.326,0.182,0.0698,0.544,0.32,0.704,0.879,0.3923,-0.1381,0.3388,0.0592,0.4126,-0.331,0.3413,0.1535,2.3542,-2.5782,0.2104,0.3016,-0.208,-0.0188,127.8,57.7,1182.8,7.47,-1.04,-0.2,-0.04,7.27,-1.08,1.7,0.22,1.92,2.46
8477406,Mattias Janmark,C,2024,80,916.6,80,33.0,-0.5726,-0.1316,0.2803,0.1401,-0.2083,-0.0176,0.2898,0.1087,-0.3965,-0.0604,-0.457,0.2015,0.0859,0.517,0.376,0.711,0.876,-0.5726,-0.1316,-0.3821,-0.0096,-2.1326,1.0276,-0.9626,-0.0125,-2.373,0.4981,0.0658,-0.0441,0.0,0.0538,122.6,1.4,916.6,-6.06,-0.92,0.0,0.11,-6.06,-0.81,-0.26,0.32,0.06,0.06
8480807,Mattias Samuelsson,D,2024,62,986.0,62,25.0,-0.0986,0.0589,0.2702,0.1351,-0.0046,0.1218,0.2309,0.1235,-0.0443,0.0932,0.0489,0.1755,0.0911,0.422,0.455,0.741,0.869,-0.0986,0.0589,0.002,-0.0037,-0.2324,0.126,0.0949,0.008,1.3042,-1.3797,0.2613,-0.1893,0.0,-0.0774,162.8,0.7,986.0,-0.73,1.53,0.0,-0.21,-0.73,1.32,0.29,0.56,0.85,1.12
8482665,Matty Beniers,C,2024,82,1217.0,82,23.0,-0.1919,-0.2176,0.2432,0.1216,0.0114,-0.1637,0.2387,0.1183,-0.0883,-0.1899,-0.2782,0.1704,0.0848,0.491,0.486,0.75,0.868,-0.1919,-0.2176,-0.135,-0.0317,-1.6183,0.8776,-0.1334,-0.0609,-1.0988,0.0001,-0.1997,0.2696,0.0613,0.0,38.6,186.1,1217.0,-1.79,-3.85,0.19,0.0,-1.6,-3.85,0.78,-0.01,0.77,0.77
8484387,Matvei Michkov,R,2024,80,1048.2,80,21.0,0.5608,-0.3646,0.2621,0.131,0.0,0.0,0.4,0.2,0.3924,-0.2551,0.1373,0.2192,0.1096,0.7,0.7,0.759,0.868,0.5608,-0.3646,0.4124,-0.1111,-0.6603,0.6631,0.7103,-0.1594,0.4873,-0.3476,-0.1951,0.1489,0.0,0.0,0.5,211.2,1048.2,6.86,-4.46,0.0,0.0,6.86,-4.46,2.06,-0.19,1.87,1.92
8482145,Mavrik Bourque,C,2024,73,827.1,73,23.0,-0.391,-0.0352,0.295,0.1475,0.0,0.0,0.4,0.2,-0.2532,-0.0228,-0.276,0.2374,0.1187,0.648,0.648,0.75,0.868,-0.391,-0.0352,-0.2519,0.033,-1.8997,1.1777,0.0674,0.0481,-1.4878,0.4075,-0.3715,0.3245,0.0,0.0,45.3,40.2,827.1,-3.49,-0.31,0.0,0.0,-3.49,-0.31,0.08,0.35,0.43,0.48
8477503,Max Domi,L,2024,74,925.5,74,30.0,0.2737,-0.3552,0.2789,0.1395,0.4629,-0.289,0.3165,0.1227,0.3564,-0.3179,0.0385,0.2092,0.0921,0.563,0.436,0.721,0.873,0.2737,-0.3552,0.2246,-0.0767,-1.0467,0.6474,0.1729,-0.083,-0.4683,-0.2385,0.2394,-0.4379,0.0485,0.0,0.8,86.6,925.5,5.5,-4.9,0.07,0.0,5.57,-4.9,1.66,-0.37,1.29,1.43
8479368,Max Jones,L,2024,26,241.9,26,27.0,-0.9892,0.4135,0.5456,0.2728,-0.3548,0.1264,0.3647,0.1278,-0.5507,0.1781,-0.3726,0.3032,0.1157,0.309,0.18,0.733,0.87,-0.9892,0.4135,-0.65,-0.0219,-2.6978,2.1301,-1.6726,-0.0601,-3.5977,2.925,0.0574,-0.3474,0.0,0.0,1.8,0.0,241.9,-2.22,0.72,0.0,0.0,-2.22,0.72,-0.19,0.23,0.04,0.13
8474157,Max Pacioretty,L,2024,37,447.2,37,37.0,0.3303,0.2582,0.4013,0.2006,0.1049,0.0032,0.3539,0.1107,0.2035,0.0627,0.2662,0.2654,0.0969,0.437,0.233,0.698,0.882,0.3303,0.2582,0.2298,0.0203,-0.9387,1.7773,0.2549,0.0248,-0.0409,1.9102,0.0503,0.0187,0.0,0.0,0.0,41.6,447.2,1.52,0.47,0.0,0.0,1.52,0.47,0.61,0.29,0.9,1.99
8484136,Max Sasson,C,2024,29,294.6,29,25.0,-0.32,-0.246,0.4944,0.2472,0.0,0.0,0.4,0.2,-0.1266,-0.0973,-0.2239,0.311,0.1555,0.396,0.396,0.741,0.869,-0.32,-0.246,-0.1644,-0.0866,-1.845,0.8757,-0.2442,-0.1413,-1.8507,0.2265,-0.0712,0.2049,0.0,0.0,0.1,0.6,294.6,-0.62,-0.48,0.0,0.0,-0.62,-0.48,0.11,0.05,0.16,0.45
8484958,Maxim Tsyplakov,R,2024,77,1014.1,77,27.0,0.1909,-0.0261,0.2665,0.1332,0.0,0.0,0.4,0.2,0.1322,-0.0181,0.1141,0.2218,0.1109,0.693,0.693,0.733,0.87,0.1909,-0.0261,0.1441,-0.0131,-1.1317,1.2421,0.3341,-0.0235,-0.3167,0.7525,-0.0633,0.166,0.0,0.0,0.2,115.2,1014.1,2.23,-0.31,0.0,0.0,2.23,-0.31,1.19,0.44,1.63,1.74
8478020,Michael Amadio,C,2024,72,918.7,72,29.0,-0.4649,0.0794,0.2799,0.14,0.0181,-0.0831,0.2401,0.1179,-0.1866,-0.0156,-0.2022,0.1822,0.0902,0.424,0.415,0.725,0.872,-0.4649,0.0794,-0.2923,0.0096,-2.0069,1.4304,-0.1304,-0.006,-1.873,1.0989,0.016,-0.0017,-0.0188,0.0,31.6,32.0,918.7,-2.86,-0.24,-0.01,0.0,-2.87,-0.24,0.23,0.39,0.62,0.71
