player_id,xGF_O,xGF_D,xGF_net,xGF_O_se,xGF_D_se,GF_O,GF_D,GF_net,GF_O_se,GF_D_se,SOG_O,SOG_D,SOG_net,SOG_O_se,SOG_D_se,TO_O,TO_D,TO_net,TO_O_se,TO_D_se,GA_O,GA_D,GA_net,GA_O_se,GA_D_se,BPR_O,BPR_D,BPR,BPR_O_se,BPR_D_se,BPR_se,player_name,position,prior_O,prior_D,toi_5v5,toi_pp,toi_pk,PP_O,PK_D,PP_BPR,rapm_shift_O,rapm_shift_D,rapm_weight,total_BPR,pp_toi_frac,pk_toi_frac,total_BPR_adj
8480034,0.0003,0.0002,0.0,0.0732,0.0772,0.0004,-0.0064,0.0068,0.022,0.0232,-0.001,0.0012,-0.0022,0.0323,0.0341,-0.0042,-0.0162,0.012,0.0088,0.0093,-0.0078,0.0105,-0.0183,0.0059,0.0062,0.0,-0.002,-0.0019,0.0374,0.0395,0.0544,Joel.Teasdale,F,0.0,0.0,20.5,1.2,0.0,,,,0.0,-0.002,0.0,-0.0019,0.055,0.0,-0.0019
8470230,0.0031,-0.0018,0.0049,0.0693,0.0717,-0.051,0.0338,-0.0849,0.022,0.0232,0.0075,-0.0137,0.0212,0.0323,0.034,0.0172,0.0205,-0.0032,0.0088,0.0093,-0.0026,0.025,-0.0275,0.0059,0.0062,-0.0033,0.0014,-0.0019,0.0355,0.0368,0.0511,Daniel.Paille,F,0.0075,-0.006,4748.3,27.3,667.2,-0.0638,-0.0149,-0.0787,-0.0108,0.0074,0.0,-0.0038,0.005,0.123,-0.0081
8481849,-0.0001,0.0001,-0.0002,0.0731,0.0771,-0.0141,0.002,-0.0161,0.022,0.0232,-0.0016,-0.0008,-0.0008,0.0323,0.0341,0.0066,-0.0025,0.0091,0.0088,0.0093,0.0045,-0.0068,0.0114,0.0059,0.0062,-0.0023,0.0003,-0.002,0.0374,0.0394,0.0543,Zachary.Hayes,D,0.0,0.0,31.7,0.0,0.6,,,,-0.0023,0.0003,0.0,-0.002,0.0,0.019,-0.002
8480276,-0.0003,-0.0002,-0.0001,0.0732,0.077,-0.0016,-0.0086,0.007,0.022,0.0232,-0.0001,-0.0029,0.0027,0.0323,0.0341,0.0106,0.0051,0.0055,0.0088,0.0093,0.0011,0.0127,-0.0116,0.0059,0.0062,0.0002,-0.0022,-0.002,0.0374,0.0394,0.0543,Ivan.Chekhovich,F,0.0,0.0,41.1,0.8,0.0,,,,0.0002,-0.0022,0.0,-0.002,0.019,0.0,-0.002
8477003,-0.0001,0.0002,-0.0002,0.0726,0.0764,-0.011,0.0083,-0.0193,0.022,0.0232,-0.0003,-0.0009,0.0005,0.0323,0.0341,-0.0068,0.0066,-0.0134,0.0088,0.0093,0.022,0.0113,0.0107,0.0059,0.0062,-0.0031,0.0011,-0.002,0.0371,0.0391,0.0539,Riley.Barber,F,0.0,0.0,129.4,3.8,0.0,,,,-0.0031,0.0011,0.0,-0.002,0.029,0.0,-0.002
8478881,0.0014,-0.0056,0.007,0.07,0.0726,-0.0649,0.0905,-0.1554,0.022,0.0232,-0.0124,-0.0224,0.0099,0.0323,0.034,0.1404,0.0167,0.1237,0.0088,0.0093,0.0332,0.1076,-0.0744,0.0059,0.0062,-0.0047,0.0025,-0.0021,0.0359,0.0372,0.0517,Brett.Seney,F,0.0037,-0.016,664.7,12.1,1.7000000000000002,,,,-0.0084,0.0185,0.0,-0.0021,0.018,0.003,-0.0021
8482207,-0.0001,0.0001,-0.0001,0.0733,0.0773,-0.0009,-0.013,0.0121,0.022,0.0232,0.0001,0.001,-0.0009,0.0323,0.0341,-0.0031,-0.0029,-0.0003,0.0088,0.0093,0.0034,-0.0062,0.0096,0.0059,0.0062,-0.0005,-0.0016,-0.0021,0.0375,0.0395,0.0545,William.Dufour,?,0.0,0.0,6.8,0.0,0.0,,,,-0.0005,-0.0016,0.0,-0.0021,0.0,0.0,-0.0021
8481569,-0.0013,0.0007,-0.002,0.0728,0.0767,-0.019,-0.0541,0.0351,0.022,0.0232,-0.0156,0.0144,-0.03,0.0323,0.0341,0.0245,0.0228,0.0017,0.0088,0.0093,-0.0269,-0.1385,0.1116,0.0059,0.0062,-0.0044,0.0023,-0.0021,0.0372,0.0392,0.0541,,?,0.0,0.0,89.5,0.0,2.2,,,,-0.0044,0.0023,0.0,-0.0021,0.0,0.024,-0.0021
8464975,0.0353,-0.0351,0.0704,0.0702,0.0727,-0.0117,0.0036,-0.0153,0.022,0.0232,0.0254,-0.0175,0.0429,0.0323,0.034,0.0438,-0.0448,0.0886,0.0088,0.0093,-0.0339,0.1004,-0.1342,0.0059,0.0062,0.0255,-0.0276,-0.0021,0.036,0.0373,0.0518,Daniel.Briere,F,0.0702,-0.0688,5155.3,983.6,15.2,,,,-0.0447,0.0412,0.0,-0.0021,0.16,0.002,-0.0021
8477994,-0.0002,0.0001,-0.0003,0.073,0.0768,-0.008,-0.0006,-0.0074,0.022,0.0232,-0.0006,-0.0004,-0.0002,0.0323,0.0341,0.0026,0.0013,0.0013,0.0088,0.0093,0.0117,0.0077,0.004,0.0059,0.0062,-0.0017,-0.0004,-0.0021,0.0373,0.0393,0.0542,Dominic.Turgeon,F,0.0,0.0,78.5,0.2,16.3,,,,-0.0017,-0.0004,0.0,-0.0021,0.002,0.172,-0.0021
8483531,0.0009,-0.0004,0.0013,0.0728,0.0768,-0.0064,-0.0071,0.0008,0.022,0.0232,-0.0069,-0.0062,-0.0007,0.0323,0.0341,0.0142,-0.0013,0.0155,0.0088,0.0093,0.015,-0.0603,0.0752,0.0059,0.0062,-0.0018,-0.0003,-0.0021,0.0372,0.0393,0.0541,,F,0.0,0.0,107.0,3.1,0.0,,,,-0.0018,-0.0003,0.0,-0.0021,0.028,0.0,-0.0021
8482941,-0.0003,0.0002,-0.0005,0.0733,0.0774,-0.0017,0.0035,-0.0053,0.022,0.0232,-0.0009,0.0002,-0.0011,0.0323,0.0341,-0.0042,0.0018,-0.006,0.0088,0.0093,0.0379,0.0123,0.0255,0.0059,0.0062,-0.0024,0.0003,-0.0021,0.0375,0.0396,0.0545,,?,0.0,0.0,7.4,0.0,0.0,,,,-0.0024,0.0003,0.0,-0.0021,0.0,0.0,-0.0021
8475250,0.024,0.0115,0.0125,0.0643,0.0683,-0.0783,0.0272,-0.1055,0.022,0.0232,-0.0124,0.0216,-0.034,0.0323,0.034,0.1814,-0.2943,0.4757,0.0088,0.0093,-0.2788,0.4668,-0.7456,0.0059,0.0062,0.0196,-0.0217,-0.0022,0.0331,0.0351,0.0483,Andrej.Nestrasil,F,0.0492,0.0252,1537.2,149.8,1.0,0.0571,0.0003,0.0574,-0.0296,-0.0469,0.035,0.0031,0.089,0.001,0.0031
8478446,-0.0002,0.0004,-0.0005,0.0728,0.0767,-0.0164,0.0043,-0.0206,0.022,0.0232,0.0019,0.001,0.0008,0.0323,0.0341,0.0021,-0.006,0.008,0.0088,0.0093,-0.0027,0.024,-0.0267,0.0059,0.0062,-0.0019,-0.0003,-0.0022,0.0372,0.0392,0.0541,Glenn.Gawdin,F,0.0,0.0,95.7,2.9,4.3,,,,-0.0019,-0.0003,0.0,-0.0022,0.028,0.042,-0.0022
8471283,-0.007,0.0001,-0.0071,0.0668,0.069,-0.0739,0.1414,-0.2154,0.022,0.0232,-0.0047,0.0027,-0.0074,0.0323,0.034,-0.0303,0.032,-0.0624,0.0088,0.0093,0.0965,0.1197,-0.0233,0.0059,0.0062,-0.0213,0.019,-0.0023,0.0343,0.0355,0.0494,Brandon.Prust,F,-0.01,-0.0051,4851.4,72.5,597.1,-0.0947,0.0166,-0.0781,-0.0113,0.0241,0.0,-0.0015,0.013,0.108,-0.0089
8478480,-0.0002,-0.0001,-0.0001,0.0732,0.077,-0.0061,-0.0085,0.0023,0.022,0.0232,0.0003,0.0008,-0.0005,0.0323,0.0341,0.0064,0.0014,0.0049,0.0088,0.0093,0.009,0.0075,0.0014,0.0059,0.0062,-0.0009,-0.0014,-0.0023,0.0374,0.0394,0.0543,Blake.Speers,F,0.0,0.0,42.599999999999994,0.2,4.0,,,,-0.0009,-0.0014,0.0,-0.0023,0.004,0.085,-0.0023
8481720,0.0,-0.0004,0.0004,0.0727,0.0766,-0.0058,0.0039,-0.0097,0.022,0.0232,-0.0017,-0.0017,0.0,0.0323,0.0341,-0.0091,0.0077,-0.0168,0.0088,0.0093,0.0513,-0.027,0.0783,0.0059,0.0062,-0.0038,0.0016,-0.0023,0.0372,0.0392,0.054,Nicholas.Abruzzese,F,0.0,0.0,99.0,10.799999999999999,0.0,,,,-0.0038,0.0016,0.0,-0.0023,0.098,0.0,-0.0023
8477314,-0.0001,0.0,-0.0001,0.0732,0.0772,-0.0022,-0.0106,0.0084,0.022,0.0232,0.0009,-0.0015,0.0023,0.0323,0.0341,-0.0008,-0.0005,-0.0003,0.0088,0.0093,-0.0062,0.0094,-0.0156,0.0059,0.0062,0.0,-0.0023,-0.0023,0.0374,0.0395,0.0544,Brian.Pinho,F,0.0,0.0,15.6,0.0,0.0,,,,0.0,-0.0023,0.0,-0.0023,0.0,0.0,-0.0023
8480231,0.0098,-0.0141,0.0239,0.0728,0.0765,0.0003,0.0088,-0.0085,0.022,0.0232,0.0084,-0.01,0.0183,0.0323,0.0341,-0.0154,0.0037,-0.0192,0.0088,0.0093,0.0029,0.0088,-0.0059,0.0059,0.0062,0.0058,-0.0081,-0.0023,0.0372,0.0391,0.054,Jakub.Galvas,D,0.0186,-0.0273,88.0,9.5,8.6,,,,-0.0128,0.0192,0.0,-0.0023,0.09,0.081,-0.0023
8475263,0.0001,-0.0002,0.0004,0.0726,0.0764,-0.0042,-0.004,-0.0002,0.022,0.0232,0.0013,-0.0019,0.0032,0.0323,0.0341,-0.0026,-0.0023,-0.0003,0.0088,0.0093,-0.0027,0.0165,-0.0193,0.0059,0.0062,-0.0003,-0.0019,-0.0023,0.0371,0.0391,0.0539,Wade.Megan,F,0.0,0.0,115.4,0.8,4.9,,,,-0.0003,-0.0019,0.0,-0.0023,0.007,0.04,-0.0023
8467334,-0.0123,0.0163,-0.0286,0.0711,0.0738,-0.0216,0.0275,-0.0491,0.022,0.0232,-0.0102,0.0079,-0.0182,0.0323,0.034,0.003,0.0142,-0.0112,0.0088,0.0093,0.0793,0.0624,0.0169,0.0059,0.0062,-0.0146,0.0124,-0.0023,0.0364,0.0378,0.0525,Manny.Malhotra,F,-0.0218,0.0307,4733.8,243.5,972.6,-0.0331,-0.0067,-0.0398,0.0072,-0.0183,0.0,-0.0043,0.041,0.163,-0.0052
8474594,0.0231,-0.0258,0.0489,0.0727,0.0766,0.005,-0.0051,0.0101,0.022,0.0232,0.0094,-0.0123,0.0217,0.0323,0.0341,0.0016,-0.0016,0.0032,0.0088,0.0093,0.004,0.0065,-0.0025,0.0059,0.0062,0.0143,-0.0167,-0.0024,0.0372,0.0392,0.054,Slava.Voynov,D,0.0449,-0.0501,3187.7,469.6,263.29999999999995,,,,-0.0306,0.0334,0.0,-0.0024,0.12,0.067,-0.0024
8479290,-0.0001,-0.0001,-0.0001,0.0724,0.0763,-0.0083,-0.0042,-0.0041,0.022,0.0232,-0.0002,-0.0004,0.0002,0.0323,0.0341,-0.0005,-0.0018,0.0013,0.0088,0.0093,0.0008,0.0034,-0.0026,0.0059,0.0062,-0.0014,-0.001,-0.0024,0.037,0.039,0.0538,Kalle.Kossila,F,0.0,0.0,161.0,2.3,15.2,,,,-0.0014,-0.001,0.0,-0.0024,0.013,0.085,-0.0024
8480863,-0.0001,-0.0009,0.0008,0.0728,0.0768,-0.0211,0.003,-0.0241,0.022,0.0232,0.0006,0.0002,0.0005,0.0323,0.0341,0.0026,0.0104,-0.0078,0.0088,0.0093,0.0194,-0.0124,0.0317,0.0059,0.0062,-0.0037,0.0012,-0.0025,0.0372,0.0393,0.0541,Gabriel.Fortier,F,0.0,0.0,99.80000000000001,0.0,0.0,,,,-0.0037,0.0012,0.0,-0.0025,0.0,0.0,-0.0025
8477458,0.0231,-0.0084,0.0315,0.0698,0.0739,-0.0368,0.0224,-0.0592,0.022,0.0232,-0.0011,-0.008,0.0068,0.0323,0.034,0.0086,-0.0583,0.0668,0.0088,0.0093,0.1325,-0.0644,0.1968,0.0059,0.0062,0.001,-0.0035,-0.0025,0.0358,0.0379,0.0521,Valentin.Zykov,F,0.0478,-0.0139,526.8,72.8,0.1,,,,-0.0468,0.0104,0.0,-0.0025,0.121,0.0,-0.0025
8483452,-0.001,0.0009,-0.0019,0.073,0.077,-0.0228,0.0119,-0.0348,0.022,0.0232,-0.0055,-0.0006,-0.0049,0.0323,0.0341,-0.006,-0.0026,-0.0034,0.0088,0.0093,0.0029,-0.0299,0.0328,0.0059,0.0062,-0.0056,0.0031,-0.0025,0.0373,0.0394,0.0543,,?,0.0,0.0,48.2,0.0,0.0,,,,-0.0056,0.0031,0.0,-0.0025,0.0,0.0,-0.0025
8480041,0.0001,0.0001,0.0,0.0732,0.0771,-0.0101,-0.0051,-0.005,0.022,0.0232,-0.0033,0.0003,-0.0036,0.0323,0.0341,0.0014,-0.0081,0.0095,0.0088,0.0093,-0.0178,0.0014,-0.0192,0.0059,0.0062,-0.0014,-0.0012,-0.0026,0.0374,0.0394,0.0544,Dmitri.Samorukov,D,0.0,0.0,32.2,0.0,0.0,,,,-0.0014,-0.0012,0.0,-0.0026,0.0,0.0,-0.0026
8478838,0.0004,-0.001,0.0014,0.0728,0.0766,-0.0084,-0.0069,-0.0014,0.022,0.0232,0.004,-0.0044,0.0084,0.0323,0.0341,0.0011,-0.0043,0.0055,0.0088,0.0093,0.004,-0.0087,0.0128,0.0059,0.0062,-0.0003,-0.0024,-0.0027,0.0372,0.0392,0.0541,Lukas.Vejdemo,F,0.0,0.0,104.30000000000001,1.2,12.6,,,,-0.0003,-0.0024,0.0,-0.0027,0.01,0.107,-0.0027
8471338,-0.0152,0.0276,-0.0428,0.0599,0.061,-0.2359,0.2267,-0.4626,0.0219,0.0231,-0.0263,0.0783,-0.1046,0.0323,0.034,-0.1144,0.2354,-0.3498,0.0088,0.0093,0.7004,-0.0456,0.7459,0.0059,0.0062,-0.0837,0.081,-0.0027,0.031,0.0316,0.0442,Torrey.Mitchell,F,-0.0077,0.0206,6139.6,67.8,779.7,-0.1148,-0.0565,-0.1713,-0.076,0.0604,0.192,-0.0098,0.01,0.112,-0.016
8481105,0.0001,0.0001,-0.0,0.073,0.0769,0.0013,0.0013,-0.0001,0.022,0.0232,-0.0011,-0.0009,-0.0002,0.0323,0.0341,-0.0013,-0.0073,0.006,0.0088,0.0093,0.029,0.0284,0.0005,0.0059,0.0062,-0.0012,-0.0015,-0.0028,0.0373,0.0393,0.0542,Otto.Leskinen,D,0.0,0.0,67.4,0.0,0.0,,,,-0.0012,-0.0015,0.0,-0.0028,0.0,0.0,-0.0028
8477962,0.0137,-0.0039,0.0176,0.0604,0.0617,-0.4329,0.2851,-0.718,0.0219,0.0231,0.2966,-0.4128,0.7094,0.0323,0.034,0.411,-0.0854,0.4964,0.0088,0.0093,-1.1629,0.651,-1.8139,0.0059,0.0062,0.0783,-0.0812,-0.0028,0.0312,0.0319,0.0447,Brendan.Lemieux,F,0.0208,-0.0126,2926.2,133.2,52.900000000000006,-0.0729,0.0209,-0.052,0.0575,-0.0686,0.173,-0.0054,0.043,0.017,-0.0072
8480042,0.0002,-0.0004,0.0005,0.0734,0.0773,-0.0003,-0.009,0.0087,0.022,0.0232,0.0006,-0.0033,0.0039,0.0323,0.0341,-0.0003,0.0005,-0.0008,0.0088,0.0093,-0.0021,0.0197,-0.0217,0.0059,0.0062,0.0003,-0.003,-0.0028,0.0375,0.0395,0.0545,,?,0.0,0.0,,,,,,,0.0003,-0.003,0.0,-0.0028,0.0,0.0,-0.0028
8476870,0.0023,-0.0004,0.0027,0.0699,0.0727,-0.0781,0.0823,-0.1603,0.022,0.0232,0.0445,-0.0175,0.062,0.0323,0.034,0.0165,-0.0336,0.05,0.0088,0.0093,-0.0431,0.2747,-0.3178,0.0059,0.0062,0.0019,-0.0047,-0.0028,0.0358,0.0373,0.0517,Stefan.Matteau,F,0.0074,0.0008,911.0,18.6,11.299999999999999,,,,-0.0055,-0.0055,0.0,-0.0028,0.02,0.012,-0.0028
8478425,0.0247,-0.0353,0.06,0.0679,0.0707,0.0593,0.1177,-0.0584,0.022,0.0232,0.0682,-0.0865,0.1547,0.0323,0.034,0.0165,0.0644,-0.048,0.0088,0.0093,0.2358,0.3862,-0.1503,0.0059,0.0062,0.0278,-0.0306,-0.0028,0.0348,0.0363,0.0503,Brendan.Guhle,D,0.0613,-0.0732,1010.7,25.0,28.7,,,,-0.0335,0.0426,0.0,-0.0028,0.023,0.027,-0.0028
8468518,0.0179,-0.0162,0.0342,0.07,0.0731,-0.0189,-0.0161,-0.0028,0.022,0.0232,0.0187,-0.0175,0.0362,0.0323,0.034,0.0063,-0.002,0.0083,0.0088,0.0093,-0.0859,0.0617,-0.1476,0.0059,0.0062,0.014,-0.017,-0.0029,0.0359,0.0375,0.0519,Tomas.Kopecky,F,0.0347,-0.0326,5274.2,610.7,527.4000000000001,-0.0374,0.0272,-0.0102,-0.0207,0.0156,0.0,-0.0037,0.095,0.082,-0.0038
8478058,0.0,0.0001,-0.0,0.0732,0.0771,-0.009,-0.0007,-0.0083,0.022,0.0232,-0.0021,-0.0018,-0.0003,0.0323,0.0341,0.0037,-0.0001,0.0038,0.0088,0.0093,-0.0081,0.029,-0.0371,0.0059,0.0062,-0.0013,-0.0016,-0.0029,0.0374,0.0394,0.0544,CJ.Suess,F,0.0,0.0,28.9,0.0,0.0,,,,-0.0013,-0.0016,0.0,-0.0029,0.0,0.0,-0.0029
8479415,-0.0009,-0.0034,0.0025,0.0597,0.0612,-0.7231,0.753,-1.4761,0.0219,0.0231,0.0198,-0.0318,0.0517,0.0323,0.034,0.3009,-0.3947,0.6956,0.0088,0.0093,-1.5517,1.4764,-3.0281,0.0059,0.0062,-0.0244,0.0215,-0.0029,0.0309,0.0317,0.0442,Michael.McLeod,F,0.0038,0.0344,3239.8,39.2,369.3,-0.0376,-0.0012,-0.0388,-0.0282,-0.0129,0.192,-0.0031,0.011,0.101,-0.0058
8479411,-0.0002,0.0002,-0.0004,0.073,0.077,-0.003,0.0002,-0.0032,0.022,0.0232,-0.0027,-0.0022,-0.0006,0.0323,0.0341,-0.0029,-0.0029,-0.0,0.0088,0.0093,0.0172,0.0122,0.005,0.0059,0.0062,-0.002,-0.001,-0.003,0.0373,0.0394,0.0543,Vitaly.Abramov,F,0.0,0.0,44.0,0.8,0.0,,,,-0.002,-0.001,0.0,-0.003,0.018,0.0,-0.003
8484287,-0.0016,-0.0,-0.0016,0.0727,0.0764,-0.0062,0.0297,-0.0359,0.022,0.0232,-0.0134,-0.0039,-0.0094,0.0323,0.0341,0.0164,0.0131,0.0033,0.0088,0.0093,0.0978,-0.0059,0.1037,0.0059,0.0062,-0.0076,0.0046,-0.003,0.0372,0.0391,0.054,Cole.McWard,D,0.0,0.0,119.6,0.2,0.5,,,,-0.0076,0.0046,0.0,-0.003,0.002,0.004,-0.003
8479413,-0.0001,-0.0001,-0.0,0.0733,0.0772,-0.0002,-0.0101,0.0098,0.022,0.0232,-0.0002,-0.0023,0.0021,0.0323,0.0341,0.0073,-0.0112,0.0185,0.0088,0.0093,-0.0029,0.0191,-0.022,0.0059,0.0062,0.0004,-0.0035,-0.0031,0.0375,0.0395,0.0544,Sean.Day,D,0.0,0.0,19.9,0.0,0.3,,,,0.0004,-0.0035,0.0,-0.0031,0.0,0.015,-0.0031
8478996,-0.0094,-0.0133,0.0038,0.0711,0.0744,-0.087,0.1628,-0.2498,0.022,0.0232,-0.0163,0.0267,-0.0431,0.0323,0.034,0.0367,-0.0419,0.0786,0.0088,0.0093,0.2581,-0.1318,0.3898,0.0059,0.0062,-0.0295,0.0264,-0.0031,0.0364,0.0381,0.0527,Adam.Brooks,F,-0.0149,-0.0302,376.2,7.5,8.7,,,,-0.0146,0.0566,0.0,-0.0031,0.019,0.022,-0.0031
