goalie_id,goalie_name,season,shots_faced,goals_against,xGA,sv_pct,GSAx,GSAx_adj,GOALIE_GAR,GOALIE_WAR
8476904,Chris.Driedger,2015,10,0,0.35204059,1.0,0.35204059,0.5244548211851531,0.57,0.09
8476992,Marek.Mazanec,2015,47,4,3.51670351,0.9148936170212766,-0.48329648999999986,0.3270503965702197,0.54,0.09
8475839,Louis.Domingue,2015,158,14,11.02003878,0.9113924050632911,-2.97996122,-0.2558163672745808,0.45,0.08
8473553,Jeff.Zatkoff,2015,17,1,1.0696195,0.9411764705882353,0.06961949999999995,0.3627236930147602,0.44,0.07
8475883,Frederik.Andersen,2015,1894,161,120.3153025,0.9149947201689546,-40.6846975,-8.029442113532,0.43,0.07
8474682,Dustin.Tokarski,2015,507,46,35.23474469,0.9092702169625246,-10.76525531,-2.0238537889127386,0.24,0.04
8477092,Andrey.Makarov,2015,36,3,2.4211514800000002,0.9166666666666666,-0.5788485199999998,0.04184271226655145,0.2,0.03
8475361,Jonas.Gustavsson,2015,168,15,11.407205040000001,0.9107142857142857,-3.592794959999999,-0.6962358760894269,0.05,0.01
8468011,Ryan.Miller,2015,1264,112,84.20109845,0.9113924050632911,-27.798901549999997,-6.005742728196644,-0.36,-0.06
8474690,Kevin.Poulin,2015,26,3,1.9064261999999998,0.8846153846153846,-1.0935738000000002,-0.645296798918602,-0.53,-0.09
8475299,Joni.Ortio,2015,153,14,10.06376823,0.9084967320261438,-3.936231769999999,-1.2982940328671564,-0.62,-0.1
8468540,Dan.Ellis,2015,221,19,13.14984973,0.9140271493212669,-5.85015027,-2.0397957608081168,-1.05,-0.18
8474593,Jacob.Markstrom,2015,34,4,2.14330515,0.8823529411764706,-1.8566948499999998,-1.2704864639704794,-1.12,-0.19
8474889,Martin.Jones,2015,307,29,21.12605073,0.9055374592833876,-7.873949270000001,-2.5808323726158005,-1.21,-0.2
8467391,Jason.LaBarbera,2015,99,9,5.56242796,0.9090909090909091,-3.43757204,-1.7306711512669843,-1.29,-0.22
8476234,Keith.Kinkaid,2015,456,40,28.80264537,0.9122807017543859,-11.19735463,-3.335265687957018,-1.3,-0.22
8475781,Tyler.Bunz,2015,12,3,1.12914713,0.75,-1.87085287,-1.6639557925778163,-1.61,-0.27
8470657,Jimmy.Howard,2015,1362,122,90.77814676,0.9104258443465492,-31.22185324,-7.7390349525821485,-1.66,-0.28
8475831,Philipp.Grubauer,2015,46,5,2.26431462,0.8913043478260869,-2.73568538,-1.9425799165482958,-1.74,-0.29
8466339,Scott.Clemmensen,2015,54,8,5.03895956,0.8518518518518519,-2.9610404399999997,-2.030003591600173,-1.79,-0.3
8474202,John.Curry,2015,24,4,1.44108313,0.8333333333333334,-2.55891687,-2.1451227151556327,-2.04,-0.34
8475680,Jussi.Rynnas,2015,44,7,3.86264696,0.8409090909090909,-3.13735304,-2.378730422785326,-2.18,-0.36
8470093,Mike.McKenna,2015,34,5,1.90081783,0.8529411764705882,-3.0991821699999997,-2.5129737839704793,-2.36,-0.39
8471306,Thomas.Greiss,2015,544,49,34.66736726,0.9099264705882353,-14.332632740000001,-4.953298563527673,-2.52,-0.42
8476876,Malcolm.Subban,2015,6,3,0.19811647999999998,0.5,-2.80188352,-2.698434981288908,-2.67,-0.44
8470140,Kari.Lehtonen,2015,1873,180,136.43603979,0.9038974906567004,-43.563960210000005,-11.270774709020827,-2.91,-0.49
8455710,Martin.Brodeur,2015,169,17,10.2905073,0.8994082840236687,-6.7094927,-3.795692192970913,-3.04,-0.51
8470320,Cam.Ward,2015,1338,120,86.86544396,0.9103139013452914,-33.13455604000001,-10.065531907426521,-4.09,-0.68
8476341,Anton.Forsberg,2015,149,20,12.20461856,0.8657718120805369,-7.79538144,-5.226409395341219,-4.56,-0.76
8467972,Rob.Zepp,2015,223,25,15.52301174,0.8878923766816144,-9.47698826,-5.632150904571086,-4.64,-0.77
8475622,Carter.Hutton,2015,450,44,29.051249639999998,0.9022222222222223,-14.948750360000002,-7.1901099566681115,-5.18,-0.86
8460705,Evgeni.Nabokov,2015,245,29,18.47263167,0.8816326530612245,-10.527368330000002,-6.30321966596375,-5.21,-0.87
8475252,Matt.Hackett,2015,155,18,8.854829370000001,0.8838709677419355,-9.145170629999999,-6.472750046630126,-5.78,-0.96
8471251,Justin.Peters,2015,294,35,22.5566673,0.8809523809523809,-12.4433327,-7.3743543031564975,-6.06,-1.01
8471219,Al.Montoya,2015,443,47,30.73774055,0.8939051918735892,-16.26225945,-8.624309008497715,-6.65,-1.11
8475311,Darcy.Kuemper,2015,722,67,44.46370291,0.907202216066482,-22.536297089999998,-10.087989598431944,-6.86,-1.14
8471418,Anton.Khudobin,2015,863,85,59.23344654,0.9015063731170336,-25.766553459999997,-10.887205308721285,-7.03,-1.17
8474765,Anders.Lindback,2015,797,73,48.60351485,0.9084065244667503,-24.396485149999997,-10.655070924543294,-7.1,-1.18
8469608,Mike.Smith,2015,1955,187,136.90749479,0.9043478260869565,-50.09250521000001,-16.38552301330258,-7.66,-1.28
8475215,Robin.Lehner,2015,775,74,48.59114936,0.9045161290322581,-25.408850639999997,-12.04674772315063,-8.59,-1.43
8469548,Ray.Emery,2015,758,80,54.07069536,0.8944591029023746,-25.929304639999998,-12.860305916165393,-9.48,-1.58
8473523,Jhonas.Enroth,2015,1504,145,102.35580967,0.9035904255319149,-42.64419033,-16.713089959752974,-10.0,-1.67
8468524,Ilya.Bryzgalov,2015,150,23,9.62582697,0.8466666666666667,-13.37417303,-10.787959562222703,-10.12,-1.69
8473434,Chad.Johnson,2015,488,54,33.19132271,0.889344262295082,-20.80867729,-12.394862808164527,-10.22,-1.7
8476839,Viktor.Fasth,2015,681,76,50.43535089,0.8883994126284875,-25.564649109999998,-13.823239966291071,-10.78,-1.8
8473404,Niklas.Backstrom,2015,452,51,29.181493370000002,0.8871681415929203,-21.818506629999998,-14.025383380431077,-12.01,-2.0
8475681,Ben.Scrivens,2015,1542,168,110.98824295,0.8910505836575876,-57.01175705,-30.425482601249392,-23.54,-3.92
8474651,Braden.Holtby,2016,2131,159,148.31403707,0.9253871421867668,-10.685962929999988,25.127453821239584,34.64,5.77
8470880,Brian.Elliott,2016,1659,120,117.93190312,0.9276672694394213,-2.068096879999999,25.812925358529544,33.22,5.54
8466141,Roberto.Luongo,2016,2027,156,142.62985354,0.9230389738529847,-13.37014646,20.695454551150924,29.75,4.96
8471750,Ben.Bishop,2016,1965,140,123.92013398,0.9287531806615776,-16.079866019999997,16.94376791532885,25.72,4.29
8470645,Corey.Crawford,2016,1925,150,134.64564805,0.922077922077922,-15.354351949999995,16.99704516221783,25.59,4.26
8471239,Cory.Schneider,2016,1595,122,113.1419326,0.9235109717868338,-8.858067399999996,17.947375921551913,25.07,4.18
8473607,Michal.Neuvirth,2016,1013,71,68.96403,0.9299111549851925,-2.035970000000006,14.98842754528657,19.51,3.25
8471306,Thomas.Greiss,2016,1583,120,105.49469277,0.9241945672773215,-14.50530723,12.098465044618607,19.17,3.2
8474889,Martin.Jones,2016,2414,196,163.44276242,0.9188069594034797,-32.55723757999999,8.012254694750048,18.79,3.13
8471734,Jonathan.Quick,2016,1951,164,138.94853808,0.9159405433111225,-25.05146192000001,7.7368891272399765,16.45,2.74
8475852,Petr.Mrazek,2016,1522,119,102.76821647,0.9218134034165572,-16.23178353,9.3468275893743,16.14,2.69
8468685,Henrik.Lundqvist,2016,2033,166,138.84904071,0.9183472700442695,-27.150959290000003,7.015477244617571,16.09,2.68
8473461,Steve.Mason,2016,1683,143,123.20463247,0.9150326797385621,-19.795367529999993,8.488996802396162,16.0,2.67
8473503,James.Reimer,2016,1136,89,78.07383072,0.9216549295774648,-10.926169279999996,8.165356496352963,13.24,2.21
8476945,Connor.Hellebuyck,2016,683,56,54.23314822,0.91800878477306,-1.7668517800000032,9.711591974620658,12.76,2.13
8471695,Tuukka.Rask,2016,1855,155,127.03232523,0.9164420485175202,-27.967674770000002,3.207307901773536,11.49,1.92
8476899,Matt.Murray,2016,905,67,58.86151276,0.9259668508287293,-8.138487240000003,7.070870882886817,11.11,1.85
8474596,Jake.Allen,2016,1329,108,90.4069559,0.9187358916478555,-17.5930441,4.74202434786363,10.68,1.78
8470594,Marc.Andre.Fleury,2016,1695,135,109.28544407,0.9203539823008849,-25.714555930000003,2.7714794493294583,10.34,1.72
8470860,Jaroslav.Halak,2016,986,80,69.01472857,0.9188640973630832,-10.985271429999997,5.585366259686637,9.99,1.66
8475660,Cam.Talbot,2016,1637,136,110.56868477,0.9169211973121564,-25.431315229999996,2.0799767558184854,9.39,1.57
8473434,Chad.Johnson,2016,1271,102,83.94581946,0.919748229740362,-18.054180540000004,3.3061445143526456,8.98,1.5
8475883,Frederik.Andersen,2016,1217,95,77.11439854,0.9219391947411668,-17.885601460000004,2.5672038831527715,8.0,1.33
8473575,Semyon.Varlamov,2016,1714,148,119.20037131,0.9136522753792299,-28.799628690000006,0.005719180307188765,7.66,1.28
8468011,Ryan.Miller,2016,1634,136,108.4104857,0.9167686658506732,-27.589514300000005,-0.1286400759148485,7.17,1.2
8477293,Antti.Raanta,2016,568,47,41.43316331,0.9172535211267606,-5.566836690000002,3.9789261981764774,6.52,1.09
8476914,Joonas.Korpisalo,2016,969,78,63.868718,0.9195046439628483,-14.131281999999999,2.1536550398644536,6.48,1.08
8477202,Andrew.Hammond,2016,711,61,52.36997565,0.9142053445850914,-8.63002435,3.318985180798377,6.49,1.08
8467950,Craig.Anderson,2016,1915,161,126.23217143,0.9159268929503916,-34.767828570000006,-2.58449066355994,5.97,1.0
8473523,Jhonas.Enroth,2016,399,31,28.403012280000002,0.9223057644110275,-2.596987719999998,4.108574590532424,5.89,0.98
8474593,Jacob.Markstrom,2016,991,84,68.58977927,0.9152371342078708,-15.410220730000006,1.244446562575508,5.67,0.94
8471679,Carey.Price,2016,366,24,21.48908438,0.9344262295081968,-2.5109156199999987,3.6400513114658315,5.27,0.88
8471715,Ondrej.Pavelec,2016,917,88,73.38836822,0.9040348964013086,-14.611631779999996,0.7993973898201308,4.89,0.82
8475717,Calvin.Pickard,2016,536,42,35.41393321,0.9216417910447762,-6.586066789999997,2.421906639687668,4.82,0.8
8475809,Scott.Wedgewood,2016,116,5,7.05452906,0.9568965517241379,2.05452906,4.004015847021957,4.52,0.75
8471219,Al.Montoya,2016,608,49,40.09710871,0.9194078947368421,-8.90289129,1.3151084212874995,4.03,0.67
8475831,Philipp.Grubauer,2016,522,43,35.02139366,0.9176245210727969,-7.978606339999999,0.7940842015988085,3.12,0.52
8473499,Reto.Berra,2016,374,29,23.71203118,0.9224598930481284,-5.28796882,0.9974454760880347,2.67,0.44
8474152,Scott.Darling,2016,781,67,52.70896677,0.9142125480153649,-14.291033229999996,-1.1656092587573372,2.32,0.39
8475215,Robin.Lehner,2016,623,46,34.74811561,0.9261637239165329,-11.25188439,-0.7817958700458689,2.0,0.33
8471418,Anton.Khudobin,2016,175,16,14.20162427,0.9085714285714286,-1.79837573,1.1426603711107113,1.92,0.32
8477356,Kristers.Gudlevskis,2016,32,1,1.56732055,0.96875,0.56732055,1.1051100084888157,1.25,0.21
8476904,Chris.Driedger,2016,11,0,0.9440571099999999,1.0,0.9440571099999999,1.1289222363555305,1.18,0.2
8469608,Mike.Smith,2016,921,77,58.14553833,0.9163952225841476,-18.85446167,-3.37620881786877,0.74,0.12
8475311,Darcy.Kuemper,2016,507,43,32.91193433,0.9151873767258383,-10.088065669999999,-1.5674639370678243,0.7,0.12
8476883,Andrei.Vasilevskiy,2016,913,78,58.99274153,0.9145673603504929,-19.007258469999996,-3.6634529824909716,0.41,0.07
8479292,Charlie.Lindgren,2016,27,2,1.8682454000000002,0.9259259259259259,-0.13175459999999983,0.3220052555999385,0.44,0.07
8473553,Jeff.Zatkoff,2016,471,39,29.29832227,0.9171974522292994,-9.70167773,-1.7860891378677435,0.32,0.05
8475361,Jonas.Gustavsson,2016,625,57,43.87006054,0.9088,-13.129939460000003,-2.62623909889032,0.16,0.03
8476341,Anton.Forsberg,2016,97,9,7.0005248899999994,0.9072164948453608,-1.9994751100000006,-0.36930081395577785,0.06,0.01
8468038,Michael.Leighton,2016,17,1,0.6550884299999999,0.9411764705882353,-0.34491157000000006,-0.059210920177816706,0.02,0.0
8473614,Richard.Bachman,2016,31,3,1.77862396,0.9032258064516129,-1.22137604,-0.7003925020889598,-0.56,-0.09
8477831,Pheonix.Copley,2016,6,1,0.289054,0.8333333333333334,-0.7109460000000001,-0.6101104765333472,-0.58,-0.1
8475622,Carter.Hutton,2016,466,39,28.431082019999998,0.9163090128755365,-10.568917980000002,-2.737358990756622,-0.66,-0.11
8476412,Jordan.Binnington,2016,4,1,0.2749476,0.75,-0.7250524,-0.6578287176888981,-0.64,-0.11
8477914,Roman.Will,2016,3,1,0.1957069,0.6666666666666666,-0.8042931,-0.7538753382666735,-0.74,-0.12
8476434,John.Gibson,2016,1052,85,61.80480168,0.9192015209125475,-23.195198320000003,-5.515369872180184,-0.82,-0.14
8475683,Sergei.Bobrovsky,2016,1048,97,73.83181944,0.9074427480916031,-23.168180559999996,-5.555575794491279,-0.88,-0.15
8471227,Devan.Dubnyk,2016,1988,170,126.70273547,0.9144869215291751,-43.29726453000001,-9.88709442138233,-1.01,-0.17
8470320,Cam.Ward,2016,1342,121,91.10324153,0.9098360655737705,-29.896758469999995,-7.343213054625284,-1.35,-0.22
8475839,Louis.Domingue,2016,1141,100,74.32495002,0.9123575810692375,-25.675049979999997,-6.499494600758162,-1.4,-0.23
8471403,Karri.Ramo,2016,1031,91,67.56156898,0.9117361784675073,-23.438431019999996,-6.111526904313465,-1.51,-0.25
8469514,Peter.Budaj,2016,28,4,1.86839611,0.8571428571428571,-2.13160389,-1.6610381138222863,-1.54,-0.26
8477424,Juuse.Saros,2016,23,3,0.93934092,0.8695652173913043,-2.0606590799999998,-1.6741229067111634,-1.57,-0.26
8471186,Yann.Danis,2016,18,4,1.56684896,0.7777777777777778,-2.4331510400000003,-2.1306444696000413,-2.05,-0.34
8473541,Jonathan.Bernier,2016,1114,103,77.2338648,0.90754039497307,-25.766135199999994,-7.044339676358096,-2.07,-0.34
8476309,Jason.Kasdorf,2016,30,4,1.34003799,0.8666666666666667,-2.65996201,-2.1557843926667353,-2.02,-0.34
8475681,Ben.Scrivens,2016,447,42,30.38369205,0.9060402684563759,-11.61630795,-4.1040614517343545,-2.11,-0.35
8478999,Niklas.Treutle,2016,20,5,2.4898130099999998,0.75,-2.5101869900000002,-2.17406857844449,-2.08,-0.35
8476999,Linus.Ullmark,2016,565,49,34.49031151,0.9132743362831859,-14.509688490000002,-5.014343363556849,-2.49,-0.42
8474636,Michael.Hutchinson,2016,806,75,55.03928737,0.9069478908188585,-19.960712630000003,-6.415140644312956,-2.82,-0.47
8470147,Curtis.McElhinney,2016,417,46,34.0879157,0.8896882494004796,-11.912084299999997,-4.904015419067616,-3.04,-0.51
8473404,Niklas.Backstrom,2016,109,13,7.57078991,0.8807339449541285,-5.42921009,-3.597364747022471,-3.11,-0.52
8476444,Christopher.Gibson,2016,93,11,5.45718306,0.8817204301075269,-5.54281694,-3.9798663262668788,-3.56,-0.59
8474682,Dustin.Tokarski,2016,98,12,5.99601281,0.8775510204081632,-6.00398719,-4.357006973378002,-3.92,-0.65
8475299,Joni.Ortio,2016,565,55,39.03896622,0.9026548672566371,-15.961033780000001,-6.465688653556848,-3.94,-0.66
8470657,Jimmy.Howard,2016,1043,99,72.7550765,0.9050814956855225,-26.2449235,-8.716348337380161,-4.06,-0.68
8476234,Keith.Kinkaid,2016,605,58,40.27838273,0.9041322314049587,-17.721617270000003,-7.554035320445831,-4.85,-0.81
8476316,Laurent.Brossoit,2016,142,18,10.03733663,0.8732394366197183,-7.96266337,-5.57622264795588,-4.94,-0.82
8475195,Anders.Nilsson,2016,789,78,56.2062605,0.9011406844106464,-21.7937395,-8.533868164135137,-5.01,-0.84
8476343,Garret.Sparks,2016,456,49,33.8613929,0.8925438596491229,-15.138607100000002,-7.475107316534377,-5.44,-0.91
8474550,Antti.Niemi,2016,1326,129,95.21384647000001,0.9027149321266968,-33.78615352999999,-11.501502843869691,-5.58,-0.93
8475663,Eddie.Lack,2016,909,90,64.95337176,0.900990099009901,-25.046628240000004,-9.770046434802081,-5.71,-0.95
8471774,Alex.Stalock,2016,284,32,19.83365193,0.8873239436619719,-12.166348070000002,-7.393466625911762,-6.13,-1.02
8470140,Kari.Lehtonen,2016,1378,131,93.6668975,0.9049346879535559,-37.333102499999995,-14.174543943825366,-8.02,-1.34
8474765,Anders.Lindback,2016,442,47,28.83461968,0.8936651583710408,-18.16538032,-10.737163424623233,-8.76,-1.46
8477237,Mike.Condon,2016,1457,140,99.96486447,0.9039121482498285,-40.035135530000005,-15.548909248181111,-9.04,-1.51
8473972,Jonas.Hiller,2016,654,79,49.79692352,0.8792048929663608,-29.20307648,-18.212004422134825,-15.29,-2.55
8471469,Pekka.Rinne,2016,2148,199,135.35223214,0.9073556797020484,-63.64776785999999,-27.548650458938226,-17.96,-2.99
8475660,Cam.Talbot,2017,2544,204,185.07316945,0.9198113207547169,-18.926830550000005,24.221358707946365,35.58,5.93
8475683,Sergei.Bobrovsky,2017,2024,147,138.18474745,0.9273715415019763,-8.815252549999997,25.513338274718343,34.55,5.76
8474651,Braden.Holtby,2017,2055,159,147.96336926,0.9226277372262773,-11.036630739999993,23.817743837468477,32.99,5.5
8476899,Matt.Murray,2017,1753,130,122.29469798,0.9258414147176269,-7.705302020000005,22.02692115970911,29.85,4.98
8475883,Frederik.Andersen,2017,2262,186,161.46645324,0.9177718832891246,-24.533546760000007,13.831706424541935,23.93,3.99
8476434,John.Gibson,2017,1904,147,129.69923673,0.9227941176470589,-17.300763270000004,14.992535608588788,23.49,3.91
8471679,Carey.Price,2017,1973,150,129.71119506,0.9239736441966548,-20.288804940000006,13.17478680761328,21.98,3.66
8469608,Mike.Smith,2017,1819,155,134.23531946,0.9147883452446399,-20.76468054,10.086953210080367,18.21,3.04
8467950,Craig.Anderson,2017,1837,137,114.22292452,0.9254218835057159,-22.777075479999993,8.379852061999806,16.58,2.76
8470645,Corey.Crawford,2017,1814,150,126.69533674,0.9173098125689085,-23.304663259999998,7.462166658991638,15.56,2.59
8471469,Pekka.Rinne,2017,2340,186,150.95361186,0.9205128205128205,-35.046388140000005,4.641804809526143,15.09,2.52
8475195,Anders.Nilsson,2017,857,65,60.76379809,0.9241540256709452,-4.236201909999998,10.299174738608508,14.13,2.36
8470594,Marc.Andre.Fleury,2017,1671,143,121.11836433,0.9144225014961102,-21.881635669999994,6.4598046798539315,13.92,2.32
8474152,Scott.Darling,2017,877,67,60.66471912,0.9236031927023945,-6.335280879999999,8.539311092963432,12.46,2.08
8477180,Aaron.Dell,2017,533,37,37.62277138,0.9305816135084428,0.6227713800000032,9.662859774058736,12.04,2.01
8474889,Martin.Jones,2017,1894,162,132.85650161,0.914466737064414,-29.14349838999999,2.98019282641134,11.44,1.91
8476883,Andrei.Vasilevskiy,2017,1480,122,101.14803483,0.9175675675675675,-20.85196517,4.2499688322644005,10.86,1.81
8466141,Roberto.Luongo,2017,1217,103,87.55465932,0.9153656532456861,-15.445340680000001,5.195911806997142,10.63,1.77
8475831,Philipp.Grubauer,2017,594,45,42.87807248,0.9242424242424242,-2.12192752,7.952767613341253,10.61,1.77
8476234,Keith.Kinkaid,2017,779,65,58.9025632,0.9165596919127086,-6.097436799999997,7.115000083624304,10.59,1.76
8475215,Robin.Lehner,2017,1911,152,121.10042357,0.9204604918890633,-30.899576429999996,1.5124478121130238,10.05,1.68
8477293,Antti.Raanta,2017,783,61,53.85188988,0.9220945083014048,-7.148110119999998,6.132169828495288,9.63,1.61
8473503,James.Reimer,2017,1222,98,81.25113136,0.9198036006546645,-16.748868639999998,3.977187678085876,9.43,1.57
8470140,Kari.Lehtonen,2017,1547,150,125.44262653,0.903038138332256,-24.55737347,1.680931868853392,8.59,1.43
8470657,Jimmy.Howard,2017,674,49,42.98596211,0.9272997032640949,-6.014037889999997,5.417518540760952,8.43,1.4
8473434,Chad.Johnson,2017,989,88,74.66836258,0.9110212335692619,-13.331637420000007,3.442560369351,7.86,1.31
8471227,Devan.Dubnyk,2017,1971,151,116.57276726,0.9233891425672247,-34.427232739999994,-0.9975625248222002,7.8,1.3
8469514,Peter.Budaj,2017,1414,120,97.22262112,0.9151343705799151,-22.77737888,1.2051445518931487,7.52,1.25
8474596,Jake.Allen,2017,1957,160,125.03377394,0.9182422074603985,-34.96622606,-1.7740065718706504,6.96,1.16
8470147,Curtis.McElhinney,2017,618,51,44.55218802,0.9174757281553398,-6.447811979999997,4.033941542567163,6.79,1.13
8468011,Ryan.Miller,2017,1736,150,119.30557458,0.913594470046083,-30.69442542,-1.2505352659925713,6.5,1.08
8471306,Thomas.Greiss,2017,1454,125,100.00305384,0.9140302613480055,-24.996946159999993,-0.3359920793969948,6.16,1.03
8471734,Jonathan.Quick,2017,421,35,32.13826737,0.9168646080760094,-2.861732629999999,4.278749947671158,6.16,1.03
8477424,Juuse.Saros,2017,631,50,42.14765713,0.9207606973058637,-7.852342870000001,2.8499006133978604,5.67,0.94
8470860,Jaroslav.Halak,2017,885,75,61.06064886,0.9152542372881356,-13.93935114,1.0709269627054017,5.02,0.84
8471239,Cory.Schneider,2017,1778,160,126.95443729,0.9100112485939258,-33.04556271,-2.8893203748472267,5.05,0.84
8474593,Jacob.Markstrom,2017,693,62,52.0163739,0.9105339105339105,-9.983626100000002,1.7701848888981253,4.86,0.81
8476932,Anthony.Stolarz,2017,181,13,12.85817513,0.9281767955801105,-0.14182487000000066,2.9280738154120645,3.74,0.62
8468685,Henrik.Lundqvist,2017,2044,177,136.76339131,0.9134050880626223,-40.23660869,-5.5688025409267325,3.56,0.59
8471695,Tuukka.Rask,2017,1793,152,115.84633508,0.9152258784160625,-36.15366492,-5.743011091581032,2.26,0.38
8475622,Carter.Hutton,2017,663,58,45.84803753,0.9125188536953243,-12.15196247,-0.9069744676342602,2.05,0.34
8473614,Richard.Bachman,2017,162,13,11.49372887,0.9197530864197531,-1.50627113,1.2413729972748868,1.96,0.33
8476316,Laurent.Brossoit,2017,162,13,11.43127553,0.9197530864197531,-1.5687244699999994,1.1789196572748875,1.9,0.32
8479292,Charlie.Lindgren,2017,59,3,3.61343418,0.9491525423728814,0.61343418,1.6141193868470267,1.88,0.31
8471750,Ben.Bishop,2017,1039,94,73.41468135,0.9095283926852743,-20.585318650000005,-2.963082549761687,1.68,0.28
8470880,Brian.Elliott,2017,1430,132,102.81913704,0.9076923076923077,-29.18086296,-4.92696726862291,1.46,0.24
8471774,Alex.Stalock,2017,54,3,3.2951191,0.9444444444444444,0.29511909999999997,1.2110004757582957,1.45,0.24
8476903,Jon.Gillies,2017,28,1,1.79613907,0.9642857142857143,0.79613907,1.271040524096894,1.4,0.23
8477968,Alex.Nedeljkovic,2017,17,0,0.81582513,1.0,0.81582513,1.1041581557016857,1.18,0.2
8477312,Antoine.Bibeau,2017,55,4,3.9734114199999997,0.9272727272727272,-0.026588580000000306,0.9062535619760416,1.15,0.19
8476999,Linus.Ullmark,2017,36,3,3.31374427,0.9166666666666666,0.31374426999999994,0.9243318538388637,1.09,0.18
8476433,Magnus.Hellberg,2017,28,2,2.04087438,0.9285714285714286,0.04087437999999999,0.5157758340968941,0.64,0.11
8475789,Jack.Campbell,2017,5,0,0.35298189999999996,1.0,0.35298189999999996,0.43778573108873103,0.46,0.08
8474682,Dustin.Tokarski,2017,5,0,0.1670268,1.0,0.1670268,0.25183063108873105,0.27,0.05
8477356,Kristers.Gudlevskis,2017,3,0,0.14100210000000002,1.0,0.14100210000000002,0.19188439865323867,0.21,0.03
8476986,Marek.Langhamer,2017,8,1,0.86365129,0.875,-0.13634871000000004,-0.0006625802580303153,0.04,0.01
8479496,David.Rittich,2017,10,1,0.7069714,0.9,-0.2930286,-0.12342093782253782,-0.08,-0.01
8477480,Eric.Comrie,2017,39,4,2.99583793,0.8974358974358975,-1.00416207,-0.34269218750789765,-0.17,-0.03
8471219,Al.Montoya,2017,569,50,37.37603689,0.9121265377855887,-12.623963109999998,-2.973287132102401,-0.43,-0.07
8477237,Mike.Condon,2017,1154,100,74.81962694,0.9133448873483535,-25.180373059999994,-5.60764884472086,-0.45,-0.08
8471418,Anton.Khudobin,2017,402,38,28.49105602,0.9054726368159204,-9.508943980000002,-2.690715960466023,-0.9,-0.15
8477465,Tristan.Jarry,2017,25,3,1.42608972,0.88,-1.57391028,-1.1498911245563446,-1.04,-0.17
8471251,Justin.Peters,2017,70,7,4.44351045,0.9,-2.55648955,-1.369235914757765,-1.06,-0.18
8473461,Steve.Mason,2017,1558,143,108.3002734,0.9082156611039794,-34.699726600000005,-8.274852832751403,-1.32,-0.22
8476876,Malcolm.Subban,2017,16,3,1.3565843800000001,0.8125,-1.6434156199999999,-1.3720433605160605,-1.3,-0.22
8477831,Pheonix.Copley,2017,29,5,2.95802213,0.8275862068965517,-2.04197787,-1.5501156496853599,-1.42,-0.24
8475663,Eddie.Lack,2017,492,48,35.82612535,0.9024390243902439,-12.173874650000002,-3.829177670868864,-1.63,-0.27
8476341,Anton.Forsberg,2017,27,4,1.7015392,0.8518518518518519,-2.2984608,-1.840520112120852,-1.72,-0.29
8476914,Joonas.Korpisalo,2017,401,38,27.65190758,0.9052369077306733,-10.34809242,-3.5468251666837682,-1.76,-0.29
8471715,Ondrej.Pavelec,2017,232,25,17.48429198,0.8922413793103449,-7.515708020000002,-3.5808102574828795,-2.54,-0.42
8476904,Chris.Driedger,2017,15,4,0.98403257,0.7333333333333333,-3.01596743,-2.7615559367338065,-2.69,-0.45
8475839,Louis.Domingue,2017,888,81,59.07770266,0.9087837837837838,-21.92229734,-6.86113693864136,-2.9,-0.48
8468038,Michael.Leighton,2017,92,12,6.94638635,0.8695652173913043,-5.05361365,-3.493223157967348,-3.08,-0.51
8473499,Reto.Berra,2017,145,18,11.499806940000001,0.8758620689655172,-6.500193059999999,-4.040881958426798,-3.39,-0.57
8473523,Jhonas.Enroth,2017,141,18,11.47855693,0.8723404255319149,-6.52144307,-4.129975033297784,-3.5,-0.58
8473541,Jonathan.Bernier,2017,1061,93,66.49550587,0.9123468426013195,-26.504494129999998,-8.509121172971263,-3.77,-0.63
8477484,Spencer.Martin,2017,96,13,6.33026754,0.8645833333333334,-6.66973246,-5.041498903096363,-4.61,-0.77
8477202,Andrew.Hammond,2017,81,13,6.362971330000001,0.8395061728395061,-6.637028669999999,-5.263206606362556,-4.9,-0.82
8475361,Jonas.Gustavsson,2017,139,17,9.02477089,0.8776978417266187,-7.975229110000001,-5.617682605733277,-5.0,-0.83
8474636,Michael.Hutchinson,2017,691,67,47.15720405,0.9030390738060782,-19.842795950000003,-8.122906493537368,-5.04,-0.84
8474092,Jeremy.Smith,2017,286,32,20.1932477,0.8881118881118881,-11.8067523,-6.9559731617245815,-5.68,-0.95
8476945,Connor.Hellebuyck,2017,1574,146,106.50175678,0.9072426937738246,-39.498243220000006,-12.801997193267464,-5.77,-0.96
8476992,Marek.Mazanec,2017,88,14,6.22674244,0.8409090909090909,-7.77325756,-6.280710132838333,-5.89,-0.98
8473575,Semyon.Varlamov,2017,745,76,52.23847758,0.897986577181208,-23.76152242,-11.125751587779067,-7.8,-1.3
8475876,Zane.McIntyre,2017,155,22,10.74849261,0.8580645161290322,-11.25150739,-8.622588626249337,-7.93,-1.32
8474550,Antti.Niemi,2017,880,95,68.18548241,0.8920454545454546,-26.814517589999994,-11.889043318383324,-7.96,-1.33
8477225,Jared.Coreau,2017,359,41,24.88652015,0.8857938718662952,-16.11347985,-10.02456477782911,-8.42,-1.4
