player_id,season,xGF_O,xGF_D,xGF_net,xGF_O_se,xGF_D_se,GF_O,GF_D,GF_net,GF_O_se,GF_D_se,SOG_O,SOG_D,SOG_net,SOG_O_se,SOG_D_se,TO_O,TO_D,TO_net,TO_O_se,TO_D_se,GA_O,GA_D,GA_net,GA_O_se,GA_D_se,BPR_O,BPR_D,BPR,BPR_O_se,BPR_D_se,BPR_se,player_name,position,prior_O,prior_D
8477950,2021,0.0524,-0.0332,0.0856,0.0729,0.0769,0.1533,-1.5496,1.7029,0.022,0.0232,0.2279,-0.1222,0.35,0.0323,0.0341,-0.4486,-0.4429,-0.0057,0.0088,0.0093,-0.1283,0.2359,-0.3641,0.0059,0.0062,0.0775,-0.3119,-0.2344,0.0373,0.0393,0.0542,Tony.DeAngelo,D,0.1055,-0.0492
8475765,2021,-0.1079,0.0632,-0.1712,0.0711,0.0741,-1.516,-1.1174,-0.3986,0.022,0.0232,0.2444,1.0397,-0.7953,0.0323,0.034,0.2566,-0.3382,0.5948,0.0088,0.0093,-0.1584,2.6288,-2.7873,0.0059,0.0062,-0.2058,-0.0327,-0.2386,0.0364,0.038,0.0526,Vladimir.Tarasenko,F,0.1338,-0.0481
8477527,2021,-0.042,0.0498,-0.0918,0.0728,0.0765,-0.6604,0.1949,-0.8553,0.022,0.0232,-0.1935,-0.0865,-0.1071,0.0323,0.0341,-0.5257,-0.1698,-0.3559,0.0088,0.0093,0.2613,1.4764,-1.2151,0.0059,0.0062,-0.2046,-0.0341,-0.2388,0.0372,0.0391,0.054,Ross.Johnston,F,-0.0498,0.0071
8474685,2021,0.044,0.0374,0.0066,0.072,0.0762,-0.883,-0.1759,-0.7071,0.022,0.0232,-0.4557,-0.4592,0.0035,0.0323,0.0341,-0.2934,0.4671,-0.7604,0.0088,0.0093,-1.2034,-0.4993,-0.7041,0.0059,0.0062,-0.1802,-0.0607,-0.2409,0.0368,0.039,0.0536,Matt.Calvert,F,0.0186,-0.0021
8481626,2021,-0.0075,-0.0669,0.0594,0.0721,0.0756,-0.1545,-0.0601,-0.0944,0.022,0.0232,-0.0817,-0.54,0.4582,0.0323,0.0341,-1.0634,0.0341,-1.0975,0.0088,0.0093,1.1479,-1.7995,2.9474,0.0059,0.0062,-0.1546,-0.0872,-0.2419,0.0369,0.0387,0.0535,Arttu.Ruotsalainen,F,0.0055,-0.0661
8478043,2021,0.0708,-0.0018,0.0727,0.0716,0.075,-0.1543,-0.925,0.7707,0.022,0.0232,0.4828,-0.6029,1.0856,0.0323,0.0341,-0.6329,-0.3055,-0.3273,0.0088,0.0093,0.2448,0.5946,-0.3497,0.0059,0.0062,0.0707,-0.3144,-0.2437,0.0367,0.0384,0.0531,Sam.Lafferty,F,0.0124,0.0259
8475455,2021,0.0129,-0.107,0.1199,0.0676,0.0708,1.0621,-0.5311,1.5932,0.022,0.0232,-1.2407,-0.4785,-0.7622,0.0323,0.034,2.5257,0.597,1.9286,0.0088,0.0093,1.3027,0.8605,0.4422,0.0059,0.0062,-0.0078,-0.237,-0.2448,0.0347,0.0364,0.0503,Brenden.Dillon,D,0.0275,-0.0186
8476853,2021,0.193,-0.2114,0.4044,0.066,0.0693,-0.5089,-1.4214,0.9124,0.022,0.0232,-0.3164,0.7214,-1.0378,0.0323,0.034,-0.9668,1.103,-2.0698,0.0088,0.0093,1.8638,-0.7108,2.5745,0.0059,0.0062,-0.182,-0.0656,-0.2476,0.0339,0.0356,0.0492,Morgan.Rielly,D,0.0963,-0.0401
8473415,2021,0.0149,-0.0334,0.0483,0.0726,0.0763,0.1541,-0.4211,0.5752,0.022,0.0232,-0.0598,-0.4192,0.3594,0.0323,0.0341,-0.9946,0.808,-1.8026,0.0088,0.0093,2.2534,-0.1516,2.405,0.0059,0.0062,-0.1324,-0.1175,-0.2499,0.0371,0.039,0.0539,Alex.Biega,D,0.0391,-0.061
8477384,2021,-0.059,0.1373,-0.1964,0.0716,0.075,-0.5711,0.1479,-0.719,0.022,0.0232,-0.3618,0.2584,-0.6203,0.0323,0.0341,0.8201,0.201,0.6191,0.0088,0.0093,5.79,0.8382,4.9518,0.0059,0.0062,-0.3772,0.1262,-0.2509,0.0367,0.0384,0.0531,Josh.Brown,D,0.0201,0.0011
8477946,2021,-0.0407,0.0534,-0.0941,0.0693,0.0725,-0.8641,-0.3614,-0.5027,0.022,0.0232,-0.1091,-0.0096,-0.0995,0.0323,0.034,-0.0764,0.0501,-0.1265,0.0088,0.0093,1.2006,-0.0156,1.2161,0.0059,0.0062,-0.2266,-0.026,-0.2526,0.0355,0.0372,0.0514,Dylan.Larkin,F,0.0898,-0.0231
8477494,2021,0.0251,-0.2355,0.2606,0.0694,0.0732,-0.3738,-0.8706,0.4968,0.022,0.0232,0.4023,-0.4881,0.8904,0.0323,0.034,-1.2273,0.7678,-1.9951,0.0088,0.0093,1.0055,-3.1389,4.1444,0.0059,0.0062,-0.0689,-0.1841,-0.253,0.0356,0.0375,0.0517,Jonathan.Drouin,F,0.024,-0.0906
8478443,2021,-0.2115,-0.1105,-0.101,0.0696,0.0735,-0.5409,-0.4059,-0.135,0.022,0.0232,-0.7609,-0.2443,-0.5167,0.0323,0.034,-0.2474,2.5308,-2.7782,0.0088,0.0093,-1.9097,-1.3376,-0.572,0.0059,0.0062,-0.2927,0.0355,-0.2573,0.0357,0.0377,0.0519,Brandon.Carlo,D,0.0304,-0.007
8477851,2021,0.1239,-0.1196,0.2436,0.0699,0.073,1.0879,-0.3835,1.4714,0.022,0.0232,-0.263,-0.2156,-0.0474,0.0323,0.034,-1.1428,0.5167,-1.6595,0.0088,0.0093,2.7811,2.7784,0.0028,0.0059,0.0062,-0.0125,-0.2449,-0.2574,0.0358,0.0374,0.0518,Jordan.Oesterle,D,0.0307,-0.0789
8477502,2021,-0.1081,0.0134,-0.1215,0.0724,0.0761,-1.2146,-0.6092,-0.6054,0.022,0.0232,0.2596,0.1879,0.0717,0.0323,0.0341,0.3717,0.2752,0.0965,0.0088,0.0093,0.4624,1.4211,-0.9587,0.0059,0.0062,-0.1753,-0.0837,-0.259,0.037,0.0389,0.0537,Samuel.Morin,F,-0.059,0.002
8473573,2021,-0.004,0.0273,-0.0313,0.072,0.0757,-0.0961,1.1599,-1.256,0.022,0.0232,-1.2471,-0.0116,-1.2355,0.0323,0.0341,-0.7575,-0.2437,-0.5138,0.0088,0.0093,1.7781,0.5804,1.1977,0.0059,0.0062,-0.4074,0.1472,-0.2601,0.0368,0.0387,0.0535,Artem.Anisimov,F,0.0384,-0.0127
8480072,2021,0.078,-0.0253,0.1033,0.072,0.0754,1.3047,-1.1128,2.4175,0.022,0.0232,-0.1679,-0.7936,0.6257,0.0323,0.0341,-1.1613,-0.0926,-1.0687,0.0088,0.0093,-0.3531,1.176,-1.5291,0.0059,0.0062,0.1422,-0.4068,-0.2645,0.0368,0.0386,0.0534,Lias.Andersson,F,0.0331,-0.0885
8476925,2021,0.007,0.0218,-0.0147,0.0698,0.0726,1.2354,-0.024,1.2594,0.022,0.0232,-0.428,-1.7817,1.3537,0.0323,0.034,-0.0305,1.1287,-1.1593,0.0088,0.0093,0.0029,1.0384,-1.0355,0.0059,0.0062,0.0927,-0.3585,-0.2658,0.0358,0.0372,0.0516,Colton.Sissons,F,-0.0034,-0.0018
8476449,2021,-0.0828,-0.022,-0.0608,0.0724,0.076,0.4408,-0.5546,0.9954,0.022,0.0232,-0.0172,-0.1241,0.1069,0.0323,0.0341,-0.2555,-0.0705,-0.1851,0.0088,0.0093,1.0008,2.7469,-1.7461,0.0059,0.0062,-0.0344,-0.2356,-0.27,0.037,0.0389,0.0537,Scott.Harrington,D,0.0124,-0.0338
8480839,2021,0.2487,-0.1098,0.3585,0.0679,0.0709,-0.0699,-0.6155,0.5456,0.022,0.0232,0.1963,-1.3671,1.5634,0.0323,0.034,0.2714,-0.0623,0.3337,0.0088,0.0093,1.6227,-1.8115,3.4342,0.0059,0.0062,0.1084,-0.3793,-0.2708,0.0348,0.0364,0.0504,Rasmus.Dahlin,D,0.0651,-0.0689
8478550,2021,-0.0908,-0.1039,0.0131,0.0697,0.0732,0.5328,0.0794,0.4534,0.022,0.0232,0.7365,-2.2204,2.9569,0.0323,0.034,-0.1714,-0.0758,-0.0956,0.0088,0.0093,-2.1519,0.2846,-2.4364,0.0059,0.0062,0.2723,-0.5445,-0.2721,0.0357,0.0375,0.0518,Artemi.Panarin,F,0.0926,-0.0309
8470281,2021,0.0623,-0.258,0.3203,0.0681,0.0705,0.7014,-0.2898,0.9912,0.022,0.0232,1.5388,-2.6683,4.2071,0.0323,0.034,-0.2322,1.3952,-1.6274,0.0088,0.0093,0.5762,0.8654,-0.2892,0.0059,0.0062,0.4379,-0.7104,-0.2725,0.0349,0.0362,0.0503,Duncan.Keith,D,0.0367,0.0547
8482109,2021,0.1661,-0.1129,0.279,0.0693,0.0723,-0.4937,-0.7264,0.2328,0.022,0.0232,0.8213,-1.7642,2.5855,0.0323,0.034,0.2061,0.4063,-0.2002,0.0088,0.0093,-2.0665,0.7543,-2.8208,0.0059,0.0062,0.2847,-0.5593,-0.2746,0.0355,0.0371,0.0514,Alexis.Lafrenière,F,0.0083,0.0008
8475762,2021,-0.2076,-0.0506,-0.157,0.0668,0.0693,1.0978,-1.5734,2.6712,0.022,0.0232,-1.9357,2.1231,-4.0587,0.0323,0.034,0.1251,0.6894,-0.5644,0.0088,0.0093,5.1327,-0.9815,6.1142,0.0059,0.0062,-0.5628,0.2864,-0.2764,0.0343,0.0356,0.0495,Derek.Forbort,D,0.01,-0.005
8475236,2021,-0.187,-0.0868,-0.1002,0.0709,0.0736,0.2325,-0.6132,0.8457,0.022,0.0232,1.377,-1.2357,2.6127,0.0323,0.034,-0.7098,0.0787,-0.7885,0.0088,0.0093,1.4445,0.4763,0.9682,0.0059,0.0062,0.1439,-0.4216,-0.2776,0.0363,0.0377,0.0524,Cody.Eakin,F,-0.0261,-0.0451
8479976,2021,0.0171,-0.0348,0.0518,0.0688,0.0725,0.0863,-0.7012,0.7875,0.022,0.0232,-0.9296,0.1508,-1.0804,0.0323,0.034,-0.2213,0.1157,-0.337,0.0088,0.0093,0.9884,-0.9732,1.9616,0.0059,0.0062,-0.2358,-0.0435,-0.2794,0.0353,0.0372,0.0513,Juuso.Valimaki,D,0.0422,-0.0687
8476288,2021,-0.0006,0.0793,-0.0799,0.0707,0.0743,-1.181,0.2993,-1.4803,0.022,0.0232,-0.5489,-0.3599,-0.189,0.0323,0.034,-0.2318,0.7389,-0.9707,0.0088,0.0093,-0.374,0.804,-1.178,0.0059,0.0062,-0.2972,0.0175,-0.2796,0.0362,0.0381,0.0525,Ryan.Dzingel,F,-0.0181,-0.0724
8475166,2021,0.1754,-0.0685,0.244,0.0678,0.0715,-0.2746,0.1455,-0.4201,0.022,0.0232,-1.4174,-0.1727,-1.2446,0.0323,0.034,2.4549,-1.4173,3.8723,0.0088,0.0093,-0.4363,1.1304,-1.5667,0.0059,0.0062,-0.1006,-0.1807,-0.2812,0.0348,0.0367,0.0506,John.Tavares,F,0.133,-0.0061
8473463,2021,-0.2395,-0.0107,-0.2288,0.0698,0.073,-0.155,1.1552,-1.3102,0.022,0.0232,-1.7223,-0.3353,-1.387,0.0323,0.034,1.0133,3.1114,-2.098,0.0088,0.0093,2.5627,-0.0395,2.6022,0.0059,0.0062,-0.5636,0.2824,-0.2812,0.0358,0.0374,0.0518,Leo.Komarov,F,0.0035,0.0028
8479602,2021,0.0127,-0.0921,0.1049,0.0721,0.0759,0.5172,-0.2059,0.7231,0.022,0.0232,-0.4026,-0.9128,0.5102,0.0323,0.0341,0.0823,-0.5681,0.6504,0.0088,0.0093,-0.4988,-0.1402,-0.3586,0.0059,0.0062,0.0202,-0.3062,-0.286,0.0369,0.0388,0.0536,Jeremy.Davies,D,0.0328,-0.0902
8476437,2021,-0.2419,0.1517,-0.3936,0.0691,0.0721,-0.1843,0.1926,-0.3769,0.022,0.0232,-2.5744,1.473,-4.0473,0.0323,0.034,0.2533,-1.69,1.9433,0.0088,0.0093,0.2906,-2.3647,2.6553,0.0059,0.0062,-0.7114,0.422,-0.2894,0.0354,0.037,0.0512,Victor.Rask,F,0.0226,-0.0354
8478109,2021,-0.0658,-0.3183,0.2525,0.0693,0.0725,0.5247,0.5742,-0.0496,0.022,0.0232,0.3925,-1.6067,1.9992,0.0323,0.034,-0.362,0.3017,-0.6636,0.0088,0.0093,0.5068,-0.6937,1.2005,0.0059,0.0062,0.0902,-0.3806,-0.2905,0.0355,0.0372,0.0514,Victor.Olofsson,F,0.0783,-0.0767
8480196,2021,0.1202,0.0266,0.0936,0.0705,0.0734,1.0817,0.6357,0.446,0.022,0.0232,-1.5152,-1.5119,-0.0033,0.0323,0.034,-0.3035,0.0101,-0.3137,0.0088,0.0093,-0.1153,-1.3564,1.2411,0.0059,0.0062,-0.1246,-0.1691,-0.2937,0.0361,0.0376,0.0521,Jacob.Bryson,D,0.0018,-0.0513
8476539,2021,-0.0617,-0.2337,0.172,0.0663,0.0705,1.1491,0.013,1.1361,0.022,0.0232,-2.12,-0.4793,-1.6407,0.0323,0.034,0.4906,0.6629,-0.1723,0.0088,0.0093,-3.683,-0.7838,-2.8992,0.0059,0.0062,-0.1481,-0.1492,-0.2973,0.0341,0.0362,0.0497,Jonathan.Marchessault,F,0.1148,-0.0289
8475625,2021,0.0252,-0.0005,0.0257,0.0715,0.0747,0.2289,-0.4389,0.6678,0.022,0.0232,0.4274,-0.716,1.1433,0.0323,0.0341,-1.6064,0.2501,-1.8565,0.0088,0.0093,1.9255,1.4847,0.4407,0.0059,0.0062,-0.0324,-0.268,-0.3004,0.0366,0.0383,0.0529,Matt.Irwin,D,0.0739,0.0582
8479999,2021,0.0469,-0.132,0.1789,0.0706,0.0739,0.2274,-1.0562,1.2836,0.022,0.0232,1.7354,-2.8419,4.5773,0.0323,0.034,-0.2867,2.0279,-2.3146,0.0088,0.0093,-1.8195,1.7188,-3.5382,0.0059,0.0062,0.4949,-0.7967,-0.3018,0.0362,0.0379,0.0524,Casey.Mittelstadt,F,0.037,-0.0521
8476874,2021,0.0941,-0.0409,0.1349,0.0702,0.0734,0.3293,-1.2208,1.5501,0.022,0.0232,0.5827,-1.423,2.0057,0.0323,0.034,0.4338,0.5277,-0.0938,0.0088,0.0093,0.9197,0.8138,0.1059,0.0059,0.0062,0.2139,-0.5175,-0.3036,0.036,0.0376,0.052,Olli.Maatta,D,0.0126,0.0144
8480021,2021,0.0182,-0.022,0.0402,0.0722,0.0757,-0.2252,0.3593,-0.5844,0.022,0.0232,0.0742,-0.6228,0.6971,0.0323,0.0341,-0.5595,0.4686,-1.0281,0.0088,0.0093,3.3288,1.6116,1.7172,0.0059,0.0062,-0.1751,-0.1305,-0.3055,0.0369,0.0387,0.0535,Jack.Studnicka,F,0.0186,0.0097
8476329,2021,-0.0434,-0.1932,0.1498,0.0712,0.0745,0.3237,0.3426,-0.019,0.022,0.0232,-1.5996,-0.0998,-1.4998,0.0323,0.0341,0.0705,0.6054,-0.5349,0.0088,0.0093,-0.4945,-0.6323,0.1378,0.0059,0.0062,-0.301,-0.0056,-0.3066,0.0365,0.0382,0.0528,Travis.Boyd,F,0.0004,-0.0179
8478414,2021,-0.1042,0.1206,-0.2248,0.0688,0.072,0.0436,0.2427,-0.1991,0.022,0.0232,-2.5553,0.7998,-3.3552,0.0323,0.034,0.1546,-1.1033,1.258,0.0088,0.0093,0.3821,-2.5116,2.8937,0.0059,0.0062,-0.6137,0.3069,-0.3068,0.0353,0.0369,0.0511,Timo.Meier,F,0.1443,0.0319
8475797,2021,-0.1086,0.0376,-0.1462,0.0714,0.0749,-0.1967,-0.6537,0.457,0.022,0.0232,0.0045,-0.8289,0.8335,0.0323,0.0341,0.3423,1.2746,-0.9323,0.0088,0.0093,-0.616,2.3281,-2.944,0.0059,0.0062,-0.0376,-0.2783,-0.3159,0.0366,0.0384,0.053,Jarred.Tinordi,D,0.0075,0.0106
8479425,2021,0.0967,-0.3241,0.4208,0.0683,0.0709,-1.604,-0.8331,-0.7709,0.022,0.0232,1.6642,-1.0534,2.7176,0.0323,0.034,-1.5713,0.0336,-1.6048,0.0088,0.0093,-2.2305,-0.7999,-1.4306,0.0059,0.0062,0.1688,-0.4848,-0.3159,0.035,0.0364,0.0505,Filip.Hronek,D,0.0577,-0.0739
8481708,2021,-0.0957,0.0655,-0.1612,0.0725,0.0763,-0.1226,-0.0033,-0.1194,0.022,0.0232,-0.5505,-0.0912,-0.4593,0.0323,0.0341,0.2469,-0.2108,0.4577,0.0088,0.0093,2.1922,1.3881,0.804,0.0059,0.0062,-0.2602,-0.056,-0.3162,0.0371,0.039,0.0539,Zac.Jones,D,0.0162,0.0606
8476923,2021,0.0665,0.0112,0.0554,0.0674,0.0711,-1.5283,0.1996,-1.7279,0.022,0.0232,0.0293,-0.4646,0.4939,0.0323,0.034,-0.3376,-0.7271,0.3895,0.0088,0.0093,1.6024,-1.6752,3.2776,0.0059,0.0062,-0.2739,-0.0433,-0.3172,0.0346,0.0365,0.0503,Damon.Severson,D,0.066,-0.0411
8478452,2021,-0.069,-0.1094,0.0404,0.0706,0.0742,-0.6512,0.3717,-1.0229,0.022,0.0232,-1.847,1.112,-2.959,0.0323,0.034,2.1148,-0.4296,2.5444,0.0088,0.0093,4.6219,-1.3844,6.0063,0.0059,0.0062,-0.5965,0.2753,-0.3212,0.0362,0.038,0.0525,Caleb.Jones,D,0.0429,-0.0018
8471274,2021,-0.0852,-0.0738,-0.0113,0.0676,0.0706,0.7064,0.143,0.5634,0.022,0.0232,-1.8269,0.1231,-1.95,0.0323,0.034,1.271,0.2122,1.0588,0.0088,0.0093,0.1661,1.9343,-1.7681,0.0059,0.0062,-0.2689,-0.053,-0.322,0.0347,0.0363,0.0502,Alex.Goligoski,D,0.0421,-0.0292
8478911,2021,-0.0532,-0.0116,-0.0415,0.0695,0.0723,-0.0487,0.7741,-0.8228,0.022,0.0232,-1.155,-0.4165,-0.7385,0.0323,0.034,-0.3223,0.0681,-0.3905,0.0088,0.0093,1.0267,-0.0753,1.102,0.0059,0.0062,-0.3484,0.0258,-0.3226,0.0356,0.0371,0.0514,Matt.Roy,D,0.0677,0.0082
8476994,2021,-0.0663,-0.0217,-0.0447,0.0715,0.0751,-0.1239,-0.0764,-0.0476,0.022,0.0232,0.261,-0.6881,0.9491,0.0323,0.0341,1.8195,-3.1638,4.9833,0.0088,0.0093,-0.2999,2.1651,-2.465,0.0059,0.0062,0.1269,-0.4501,-0.3233,0.0366,0.0385,0.0531,Vinnie.Hinostroza,F,0.0147,-0.067
8478067,2021,0.2126,-0.0212,0.2338,0.0703,0.0736,-0.0775,-0.5738,0.4963,0.022,0.0232,-0.6009,-0.4006,-0.2004,0.0323,0.034,-0.1928,-0.47,0.2772,0.0088,0.0093,1.598,0.0983,1.4998,0.0059,0.0062,-0.113,-0.2169,-0.3299,0.036,0.0377,0.0522,Oskar.Lindblom,F,0.0261,-0.0098
8477974,2021,-0.0727,-0.0578,-0.0149,0.0725,0.0763,-0.5898,0.0411,-0.6309,0.022,0.0232,-0.0941,-0.1749,0.0808,0.0323,0.0341,-0.458,0.0646,-0.5226,0.0088,0.0093,0.6053,1.9168,-1.3115,0.0059,0.0062,-0.1972,-0.134,-0.3312,0.0371,0.039,0.0539,Ryan.MacInnis,F,-0.0392,-0.0066
8478432,2021,0.0548,0.0164,0.0384,0.0706,0.0734,-0.1335,-1.1784,1.0449,0.022,0.0232,0.1028,-1.3829,1.4856,0.0323,0.034,-0.6944,0.6089,-1.3033,0.0088,0.0093,-1.1392,-1.7077,0.5685,0.0059,0.0062,0.0339,-0.368,-0.3341,0.0362,0.0376,0.0522,Christian.Fischer,F,0.0152,-0.017
8476779,2021,0.0447,-0.0054,0.0502,0.0728,0.0764,-0.7424,-1.3011,0.5587,0.022,0.0232,0.0934,-0.0054,0.0988,0.0323,0.0341,-0.8206,-0.3598,-0.4608,0.0088,0.0093,0.107,-0.1545,0.2615,0.0059,0.0062,-0.122,-0.2145,-0.3364,0.0372,0.0391,0.054,Brad.Hunt,D,0.0557,-0.0415
8477355,2021,-0.1035,0.0242,-0.1278,0.0711,0.0747,0.1257,0.8406,-0.7148,0.022,0.0232,-1.7988,0.7503,-2.5491,0.0323,0.0341,-0.1459,-1.7231,1.5772,0.0088,0.0093,2.0018,0.4839,1.5179,0.0059,0.0062,-0.5175,0.1805,-0.3369,0.0364,0.0383,0.0528,Will.Butcher,D,0.0287,-0.1133
8480158,2021,0.0312,-0.042,0.0731,0.0728,0.0769,-0.0489,-0.6924,0.6435,0.022,0.0232,-0.0663,-0.4284,0.3621,0.0323,0.0341,-0.2501,0.4504,-0.7005,0.0088,0.0093,1.3157,1.8337,-0.518,0.0059,0.0062,-0.074,-0.2654,-0.3394,0.0372,0.0393,0.0542,Andreas.Borgman,D,0.0357,-0.0288
8475231,2021,-0.0736,0.038,-0.1115,0.0693,0.0715,-0.4894,1.0318,-1.5212,0.022,0.0232,-0.0572,-1.1132,1.056,0.0323,0.034,1.3447,-1.1839,2.5286,0.0088,0.0093,1.7288,2.1915,-0.4626,0.0059,0.0062,-0.1113,-0.2298,-0.3411,0.0355,0.0367,0.0511,Casey.Cizikas,F,-0.0082,0.0295
8472382,2021,-0.2045,0.1589,-0.3634,0.0672,0.0693,-0.6175,-0.0708,-0.5467,0.022,0.0232,-2.2652,0.3016,-2.5668,0.0323,0.034,0.5272,2.3769,-1.8497,0.0088,0.0093,0.8649,-1.5899,2.4548,0.0059,0.0062,-0.6962,0.3414,-0.3548,0.0345,0.0356,0.0496,Andy.Greene,D,0.0079,0.0078
8479705,2021,0.0247,-0.0208,0.0455,0.0729,0.0768,-0.3878,-1.0585,0.6707,0.022,0.0232,-0.088,-0.1207,0.0327,0.0323,0.0341,-0.3293,-0.0534,-0.276,0.0088,0.0093,0.7574,1.0659,-0.3085,0.0059,0.0062,-0.1152,-0.2416,-0.3568,0.0373,0.0393,0.0542,Jeffrey.Viel,F,0.0067,0.0065
8479996,2021,-0.1508,-0.0201,-0.1308,0.0712,0.075,0.0671,1.3966,-1.3295,0.022,0.0232,-1.2636,0.0987,-1.3624,0.0323,0.0341,0.5424,-2.1263,2.6687,0.0088,0.0093,0.5784,2.9581,-2.3798,0.0059,0.0062,-0.3339,-0.0247,-0.3587,0.0365,0.0384,0.053,Cody.Glass,F,0.0317,-0.0063
8478864,2021,-0.1127,-0.0451,-0.0675,0.0682,0.0712,0.7319,0.1897,0.5422,0.022,0.0232,-0.1022,-0.5362,0.434,0.0323,0.034,-2.9684,-0.7713,-2.197,0.0088,0.0093,0.7089,0.6577,0.0511,0.0059,0.0062,-0.1755,-0.1846,-0.3602,0.035,0.0365,0.0506,Kirill.Kaprizov,F,0.1413,-0.0042
8477444,2021,0.021,0.1468,-0.1258,0.068,0.0724,0.2811,-1.1866,1.4676,0.022,0.0232,1.202,-1.6466,2.8486,0.0323,0.034,-1.1272,-1.6913,0.5641,0.0088,0.0093,-0.3111,1.3961,-1.7072,0.0059,0.0062,0.2619,-0.6242,-0.3622,0.0349,0.0371,0.051,Andre.Burakovsky,F,0.0516,-0.012
8475233,2021,-0.1041,0.1545,-0.2585,0.0672,0.0694,-1.3418,-0.6028,-0.739,0.022,0.0232,-1.8143,1.1188,-2.9331,0.0323,0.034,0.1762,1.3443,-1.1681,0.0088,0.0093,1.4956,-0.6081,2.1037,0.0059,0.0062,-0.7017,0.3379,-0.3638,0.0345,0.0357,0.0496,David.Savard,D,0.0266,0.0236
8479580,2021,-0.2929,0.1087,-0.4016,0.0697,0.0726,-0.3292,-0.8307,0.5015,0.022,0.0232,-2.0151,0.7393,-2.7544,0.0323,0.034,0.8276,2.1104,-1.2828,0.0088,0.0093,-0.0426,-0.101,0.0584,0.0059,0.0062,-0.5878,0.2231,-0.3647,0.0357,0.0372,0.0516,Dylan.Gambrell,F,-0.0158,0.0298
8477498,2021,0.1468,-0.1506,0.2974,0.0649,0.0681,0.6192,0.7964,-0.1772,0.022,0.0232,1.6729,-4.7848,6.4577,0.0323,0.034,0.8898,1.9507,-1.0609,0.0088,0.0093,1.7819,-0.2348,2.0166,0.0059,0.0062,0.5164,-0.8821,-0.3656,0.0334,0.035,0.0484,Darnell.Nurse,D,0.0772,0.0284
8479542,2021,-0.0872,-0.0483,-0.0389,0.0696,0.0725,0.5821,-0.6102,1.1922,0.022,0.0232,-0.9319,-0.2108,-0.721,0.0323,0.034,1.0249,-1.211,2.2359,0.0088,0.0093,-0.3585,1.1516,-1.51,0.0059,0.0062,-0.0855,-0.2808,-0.3662,0.0357,0.0372,0.0515,Brandon.Hagel,F,0.0314,-0.0104
8473548,2021,0.0162,-0.3575,0.3737,0.0691,0.0722,0.2335,-0.5737,0.8072,0.022,0.0232,0.3462,-0.9246,1.2708,0.0323,0.034,-0.0093,0.3782,-0.3875,0.0088,0.0093,0.7271,0.2611,0.466,0.0059,0.0062,0.0896,-0.456,-0.3663,0.0354,0.037,0.0513,Phil.Kessel,F,0.0629,-0.0604
8474038,2021,-0.2206,-0.1058,-0.1148,0.0689,0.0718,0.3996,0.1589,0.2407,0.022,0.0232,0.0154,-0.2869,0.3023,0.0323,0.034,-0.3114,-0.2162,-0.0953,0.0088,0.0093,3.7948,1.1446,2.6501,0.0059,0.0062,-0.2174,-0.1509,-0.3684,0.0353,0.0368,0.051,Paul.Byron,F,0.0034,-0.0319
8476851,2021,0.1529,-0.2049,0.3578,0.0701,0.0737,0.3005,-2.1498,2.4503,0.022,0.0232,1.145,-1.6888,2.8338,0.0323,0.034,0.5758,2.0141,-1.4383,0.0088,0.0093,0.761,1.7634,-1.0024,0.0059,0.0062,0.3775,-0.7461,-0.3686,0.0359,0.0378,0.0521,Alex.Galchenyuk,F,0.0353,-0.0435
8475184,2021,0.0005,-0.0176,0.0181,0.0696,0.0729,-0.894,-0.8186,-0.0753,0.022,0.0232,-0.1309,-0.4082,0.2773,0.0323,0.034,-0.844,-0.1544,-0.6897,0.0088,0.0093,-0.6791,-1.15,0.4709,0.0059,0.0062,-0.1861,-0.1847,-0.3708,0.0357,0.0374,0.0517,Chris.Kreider,F,0.1171,-0.0052
8473986,2021,0.0762,-0.2458,0.3221,0.0684,0.0718,-0.5129,-0.5755,0.0626,0.022,0.0232,2.3169,-2.8685,5.1854,0.0323,0.034,-0.3554,-0.4746,0.1192,0.0088,0.0093,-2.1233,0.9487,-3.0719,0.0059,0.0062,0.5345,-0.9067,-0.3722,0.0351,0.0368,0.0509,Alex.Killorn,F,0.0494,-0.0465
8471698,2021,0.028,0.0357,-0.0077,0.0686,0.0721,1.4499,-0.869,2.3189,0.022,0.0232,-1.1433,-1.0058,-0.1375,0.0323,0.034,-0.0526,-1.9256,1.8731,0.0088,0.0093,-2.2582,-0.1377,-2.1205,0.0059,0.0062,0.0671,-0.4438,-0.3767,0.0352,0.037,0.0511,T.J..Oshie,F,0.0395,-0.0108
8475168,2021,0.0194,-0.0954,0.1148,0.0696,0.0735,0.6305,-1.9227,2.5532,0.022,0.0232,0.4332,-1.2536,1.6868,0.0323,0.034,0.5499,-0.1281,0.678,0.0088,0.0093,-0.5168,0.2613,-0.7781,0.0059,0.0062,0.2532,-0.63,-0.3768,0.0357,0.0377,0.0519,Matt.Duchene,F,0.1199,-0.0329
8476889,2021,-0.0665,-0.0993,0.0328,0.0694,0.0723,-0.0776,0.1059,-0.1834,0.022,0.0232,-1.1636,-0.8721,-0.2916,0.0323,0.034,-0.3857,1.8926,-2.2783,0.0088,0.0093,-2.9496,1.4687,-4.4183,0.0059,0.0062,-0.206,-0.1708,-0.3769,0.0356,0.0371,0.0514,Radek.Faksa,F,-0.0075,0.0507
