goalie_id,goalie_name,season,shots_faced,goals_against,xGA,sv_pct,GSAx,GSAx_adj,GOALIE_GAR,GOALIE_WAR,season_label
8474889,Martin Jones,2021,980,102,64.82,0.9,-37.18,-15.43,-11.28,-1.88,2020-21
8479394,Carter Hart,2021,720,89,58.38,0.88,-30.62,-14.63,-11.58,-1.93,2020-21
8470880,Brian Elliott,2021,738,82,49.74,0.89,-32.26,-15.88,-12.75,-2.12,2020-21
8478048,Igor Shesterkin,2022,2340,157,162.74,0.93,5.74,54.51,64.41,10.74,2021-22
8476883,Andrei Vasilevskiy,2022,2621,214,201.1,0.92,-12.9,41.73,52.82,8.8,2021-22
8475683,Sergei Bobrovsky,2022,1872,164,156.16,0.91,-7.84,31.18,39.1,6.52,2021-22
8477424,Juuse Saros,2022,2105,173,151.07,0.92,-21.93,21.94,30.86,5.14,2021-22
8475311,Darcy Kuemper,2022,2142,176,152.55,0.92,-23.45,21.19,30.26,5.04,2021-22
8475883,Frederik Andersen,2022,1427,111,103.41,0.92,-7.59,22.15,28.19,4.7,2021-22
8476945,Connor Hellebuyck,2022,2158,193,166.01,0.91,-26.99,17.98,27.12,4.52,2021-22
8477465,Tristan Jarry,2022,1737,141,122.81,0.92,-18.19,18.01,25.36,4.23,2021-22
8474593,Jacob Markstrom,2022,2105,172,143.92,0.92,-28.08,15.79,24.7,4.12,2021-22
8478009,Ilya Sorokin,2022,1623,121,104.66,0.93,-16.34,17.48,24.35,4.06,2021-22
8471734,Jonathan Quick,2022,1516,138,123.68,0.91,-14.32,17.28,23.69,3.95,2021-22
8477967,Thatcher Demko,2022,1967,168,141.3,0.91,-26.7,14.29,22.62,3.77,2021-22
8476341,Anton Forsberg,2022,1457,121,103.61,0.92,-17.39,12.97,19.14,3.19,2021-22
8479979,Jake Oettinger,2022,1610,126,104.75,0.92,-21.25,12.31,19.12,3.19,2021-22
8469608,Mike Smith,2022,1434,123,102.18,0.91,-20.82,9.07,15.14,2.52,2021-22
8475215,Robin Lehner,2022,1285,120,100.99,0.91,-19.01,7.77,13.21,2.2,2021-22
8478024,Ville Husso,2022,1464,125,101.2,0.91,-23.8,6.71,12.9,2.15,2021-22
8477480,Eric Comrie,2022,534,42,40.26,0.92,-1.74,9.39,11.65,1.94,2021-22
8477293,Antti Raanta,2022,1027,86,71.5,0.92,-14.5,6.9,11.25,1.88,2021-22
8478039,Kaapo Kahkonen,2022,1064,93,77.29,0.91,-15.71,6.46,10.97,1.83,2021-22
8478007,Elvis Merzlikins,2022,1898,177,139.67,0.91,-37.33,2.22,10.26,1.71,2021-22
8477484,Spencer Martin,2022,218,11,15.33,0.95,4.33,8.87,9.79,1.63,2021-22
8475789,Jack Campbell,2022,1638,144,112.49,0.91,-31.51,2.63,9.56,1.59,2021-22
8480280,Jeremy Swayman,2022,1257,109,86.74,0.91,-22.26,3.94,9.26,1.54,2021-22
8475809,Scott Wedgewood,2022,1215,109,87.71,0.91,-21.29,4.03,9.18,1.53,2021-22
8476999,Linus Ullmark,2022,1195,102,81.18,0.91,-20.82,4.08,9.14,1.52,2021-22
8480925,Pavel Francouz,2022,781,67,55.91,0.91,-11.09,5.19,8.5,1.42,2021-22
8481519,Spencer Knight,2022,877,81,67.36,0.91,-13.64,4.64,8.35,1.39,2021-22
8473575,Semyon Varlamov,2022,967,85,68.27,0.91,-16.73,3.42,7.52,1.25,2021-22
8479193,Casey Desmith,2022,820,69,54.96,0.92,-14.04,3.05,6.52,1.09,2021-22
8476932,Anthony Stolarz,2022,809,66,51.58,0.92,-14.42,2.44,5.86,0.98,2021-22
8470880,Brian Elliott,2022,489,43,36.19,0.91,-6.81,3.38,5.45,0.91,2021-22
8476899,Matt Murray,2022,640,60,49.38,0.91,-10.62,2.71,5.42,0.9,2021-22
8477968,Alex Nedeljkovic,2022,1792,176,136.17,0.9,-39.83,-2.48,5.1,0.85,2021-22
8473503,James Reimer,2022,1429,127,96.22,0.91,-30.78,-1.0,5.05,0.84,2021-22
8479292,Charlie Lindgren,2022,118,5,7.07,0.96,2.07,4.53,5.03,0.84,2021-22
8474651,Braden Holtby,2022,699,60,47.34,0.91,-12.66,1.9,4.86,0.81,2021-22
8479394,Carter Hart,2022,1441,137,105.74,0.9,-31.26,-1.23,4.87,0.81,2021-22
8478433,Felix Sandstrom,2022,177,16,16.18,0.91,0.18,3.86,4.61,0.77,2021-22
8479973,Stuart Skinner,2022,366,32,26.63,0.91,-5.37,2.26,3.81,0.64,2021-22
8474596,Jake Allen,2022,1111,107,82.82,0.9,-24.18,-1.03,3.68,0.61,2021-22
8475920,Michael Houser,2022,77,4,5.56,0.95,1.56,3.16,3.49,0.58,2021-22
8475660,Cam Talbot,2022,1507,136,101.56,0.91,-34.44,-3.03,3.35,0.56,2021-22
8480313,Logan Thompson,2022,569,49,38.1,0.91,-10.9,0.96,3.37,0.56,2021-22
8480193,Daniil Tarasov,2022,111,7,7.1,0.94,0.1,2.42,2.89,0.48,2021-22
8480373,Josef Korenar,2022,35,3,4.63,0.91,1.63,2.36,2.51,0.42,2021-22
8475839,Louis Domingue,2022,270,23,18.41,0.91,-4.59,1.04,2.18,0.36,2021-22
8470860,Jaroslav Halak,2022,399,39,30.79,0.9,-8.21,0.11,1.8,0.3,2021-22
8476412,Jordan Binnington,2022,1300,120,89.14,0.91,-30.86,-3.77,1.74,0.29,2021-22
8477457,Zach Fucale,2022,66,5,4.85,0.92,-0.15,1.23,1.51,0.25,2021-22
8480045,Ukko Pekka Luukkonen,2022,278,23,17.5,0.92,-5.5,0.3,1.47,0.24,2021-22
8476904,Chris Driedger,2022,724,73,56.1,0.9,-16.9,-1.81,1.25,0.21,2021-22
8479313,Zach Sawchenko,2022,151,15,12.43,0.9,-2.57,0.58,1.22,0.2,2021-22
8476343,Garret Sparks,2022,47,3,2.63,0.94,-0.37,0.61,0.81,0.14,2021-22
8473541,Jonathan Bernier,2022,264,26,20.14,0.9,-5.86,-0.35,0.76,0.13,2021-22
8478971,Connor Ingram,2022,253,25,19.38,0.9,-5.62,-0.35,0.72,0.12,2021-22
8475234,J F  Berube,2022,209,21,16.39,0.9,-4.61,-0.25,0.63,0.1,2021-22
8476234,Keith Kinkaid,2022,31,2,1.69,0.94,-0.31,0.33,0.47,0.08,2021-22
8481544,Mads Sogaard,2022,54,6,5.0,0.89,-1.0,0.13,0.36,0.06,2021-22
8471239,Cory Schneider,2022,30,3,2.5,0.9,-0.5,0.12,0.25,0.04,2021-22
8479312,Alex Lyon,2022,65,6,4.62,0.91,-1.38,-0.02,0.25,0.04,2021-22
8475156,Mikko Koskinen,2022,1455,142,105.52,0.9,-36.48,-6.16,0.0,0.0,2021-22
8479361,Joseph Woll,2022,123,11,7.91,0.91,-3.09,-0.53,-0.01,-0.0,2021-22
8478903,Adam Huska,2022,26,2,1.26,0.92,-0.74,-0.19,-0.08,-0.01,2021-22
8476433,Magnus Hellberg,2022,23,3,2.16,0.87,-0.84,-0.36,-0.26,-0.04,2021-22
8480843,Lukas Dostal,2022,108,10,6.95,0.91,-3.05,-0.8,-0.34,-0.06,2021-22
8480022,Michael Dipietro,2022,17,3,2.15,0.82,-0.85,-0.5,-0.42,-0.07,2021-22
8478499,Adin Hill,2022,648,61,44.26,0.91,-16.74,-3.24,-0.49,-0.08,2021-22
8480591,Thomas Hodges,2022,3,1,0.27,0.67,-0.73,-0.66,-0.65,-0.11,2021-22
8474636,Michael Hutchinson,2022,42,6,3.57,0.86,-2.43,-1.55,-1.38,-0.23,2021-22
8477180,Aaron Dell,2022,355,38,27.61,0.89,-10.39,-2.99,-1.48,-0.25,2021-22
8480981,Joel Hofer,2022,50,6,3.26,0.88,-2.74,-1.7,-1.49,-0.25,2021-22
8477831,Pheonix Copley,2022,41,5,2.32,0.88,-2.68,-1.82,-1.65,-0.27,2021-22
8481597,Hugo Alnefelt,2022,11,3,1.06,0.73,-1.94,-1.71,-1.67,-0.28,2021-22
8478435,Dan Vladar,2022,612,56,38.83,0.91,-17.17,-4.41,-1.82,-0.3,2021-22
8477970,Vitek Vanecek,2022,1169,110,78.78,0.91,-31.22,-6.86,-1.91,-0.32,2021-22
8478933,Michael McNiven,2022,7,3,0.88,0.57,-2.12,-1.97,-1.94,-0.32,2021-22
8475717,Calvin Pickard,2022,72,9,4.94,0.88,-4.06,-2.56,-2.25,-0.38,2021-22
8481020,Justus Annunen,2022,51,7,3.4,0.86,-3.6,-2.54,-2.32,-0.39,2021-22
8481031,Ivan Prosvetov,2022,104,13,7.5,0.88,-5.5,-3.34,-2.9,-0.48,2021-22
8476509,Maxime Lagace,2022,58,10,5.55,0.83,-4.45,-3.24,-2.99,-0.5,2021-22
8480420,Collin Delia,2022,218,22,13.51,0.9,-8.49,-3.95,-3.02,-0.5,2021-22
8481611,Pyotr Kochetkov,2022,145,17,10.22,0.88,-6.78,-3.76,-3.15,-0.52,2021-22
8474682,Dustin Tokarski,2022,860,88,63.26,0.9,-24.74,-6.82,-3.18,-0.53,2021-22
8471774,Alex Stalock,2022,28,6,1.93,0.79,-4.07,-3.49,-3.37,-0.56,2021-22
8474667,Harri Sateri,2022,157,21,13.68,0.87,-7.32,-4.05,-3.38,-0.56,2021-22
8476316,Laurent Brossoit,2022,589,62,43.6,0.89,-18.4,-6.13,-3.63,-0.6,2021-22
8471695,Tuukka Rask,2022,90,14,7.82,0.84,-6.18,-4.3,-3.92,-0.65,2021-22
8467950,Craig Anderson,2022,944,96,68.35,0.9,-27.65,-7.98,-3.98,-0.66,2021-22
8478902,Erik Kallgren,2022,388,42,28.22,0.89,-13.78,-5.69,-4.05,-0.68,2021-22
8470594,Marc Andre Fleury,2022,1889,174,122.44,0.91,-51.56,-12.19,-4.2,-0.7,2021-22
8471679,Carey Price,2022,148,18,10.07,0.88,-7.93,-4.84,-4.22,-0.7,2021-22
8480382,Alexandar Georgiev,2022,862,87,61.18,0.9,-25.82,-7.85,-4.2,-0.7,2021-22
8476876,Malcolm Subban,2022,132,17,9.42,0.87,-7.58,-4.83,-4.27,-0.71,2021-22
8479406,Filip Gustavsson,2022,574,62,43.11,0.89,-18.89,-6.93,-4.5,-0.75,2021-22
8478916,Joey Daccord,2022,139,20,11.84,0.86,-8.16,-5.27,-4.68,-0.78,2021-22
8482821,Arvid Soderblom,2022,94,13,5.96,0.86,-7.04,-5.08,-4.68,-0.78,2021-22
8474889,Martin Jones,2022,1141,114,80.64,0.9,-33.36,-9.58,-4.75,-0.79,2021-22
8479581,Jack LaFontaine,2022,41,9,2.92,0.78,-6.08,-5.22,-5.05,-0.84,2021-22
8477361,Calvin Petersen,2022,1021,109,76.99,0.89,-32.01,-10.73,-6.41,-1.07,2021-22
8471418,Anton Khudobin,2022,232,28,15.52,0.88,-12.48,-7.64,-6.66,-1.11,2021-22
8478492,Ilya Samsonov,2022,1270,128,89.37,0.9,-38.63,-12.16,-6.79,-1.13,2021-22
8477202,Andrew Hammond,2022,314,38,23.32,0.88,-14.68,-8.14,-6.81,-1.14,2021-22
8482076,Nico Daws,2022,616,66,43.44,0.89,-22.56,-9.73,-7.12,-1.19,2021-22
8478406,Mackenzie Blackwood,2022,733,79,52.93,0.89,-26.07,-10.8,-7.69,-1.28,2021-22
8475852,Petr Mrazek,2022,520,58,36.62,0.89,-21.38,-10.54,-8.34,-1.39,2021-22
8481033,Akira Schmid,2022,114,19,7.72,0.83,-11.28,-8.9,-8.42,-1.4,2021-22
8476434,John Gibson,2022,1787,172,118.42,0.9,-53.58,-16.34,-8.78,-1.46,2021-22
8476914,Joonas Korpisalo,2022,634,78,53.37,0.88,-24.63,-11.42,-8.74,-1.46,2021-22
8475622,Carter Hutton,2022,58,15,4.4,0.74,-10.6,-9.39,-9.14,-1.52,2021-22
8479496,David Rittich,2022,446,54,33.7,0.88,-20.3,-11.0,-9.11,-1.52,2021-22
8476903,Jon Gillies,2022,549,61,37.08,0.89,-23.92,-12.48,-10.15,-1.69,2021-22
8471306,Thomas Greiss,2022,843,92,60.35,0.89,-31.65,-14.09,-10.52,-1.75,2021-22
8480051,Cayden Primeau,2022,303,40,20.99,0.87,-19.01,-12.69,-11.41,-1.9,2021-22
8478872,Karel Vejmelka,2022,1671,170,116.36,0.9,-53.64,-18.82,-11.74,-1.96,2021-22
8478470,Sam Montembeault,2022,1124,121,80.76,0.89,-40.24,-16.81,-12.05,-2.01,2021-22
8477992,Jonas Johansson,2022,265,39,19.44,0.85,-19.56,-14.04,-12.91,-2.15,2021-22
8480947,Kevin Lankinen,2022,972,106,61.28,0.89,-44.72,-24.46,-20.35,-3.39,2021-22
8475831,Philipp Grubauer,2022,1477,164,102.2,0.89,-61.8,-31.02,-24.77,-4.13,2021-22
8476999,Linus Ullmark,2023,1614,109,118.41,0.93,9.41,43.08,49.91,8.32,2022-23
8477424,Juuse Saros,2023,2024,163,160.88,0.92,-2.12,40.11,48.68,8.11,2022-23
8478009,Ilya Sorokin,2023,1990,150,144.98,0.92,-5.02,36.5,44.92,7.49,2022-23
8478048,Igor Shesterkin,2023,1870,152,144.22,0.92,-7.78,31.24,39.16,6.53,2022-23
8476945,Connor Hellebuyck,2023,2086,170,151.91,0.92,-18.09,25.43,34.27,5.71,2022-23
8475683,Sergei Bobrovsky,2023,2098,194,170.46,0.91,-23.54,20.23,29.12,4.85,2022-23
8480382,Alexandar Georgiev,2023,2040,170,147.73,0.92,-22.27,20.29,28.93,4.82,2022-23
8476883,Andrei Vasilevskiy,2023,2045,181,157.68,0.91,-23.32,19.35,28.01,4.67,2022-23
8479406,Filip Gustavsson,2023,1260,89,84.95,0.93,-4.05,22.24,27.58,4.6,2022-23
8478492,Ilya Samsonov,2023,1412,118,101.97,0.92,-16.03,13.43,19.41,3.24,2022-23
8480280,Jeremy Swayman,2023,953,78,72.76,0.92,-5.24,14.65,18.68,3.11,2022-23
8476914,Joonas Korpisalo,2023,1328,120,102.84,0.91,-17.16,10.55,16.17,2.7,2022-23
8479973,Stuart Skinner,2023,1760,157,125.77,0.91,-31.23,5.49,12.94,2.16,2022-23
8475311,Darcy Kuemper,2023,1653,151,120.46,0.91,-30.54,3.95,10.94,1.82,2022-23
8478470,Sam Montembeault,2023,1337,131,108.03,0.9,-22.97,4.92,10.58,1.76,2022-23
8481033,Akira Schmid,2023,628,49,43.09,0.92,-5.91,7.19,9.85,1.64,2022-23
8478499,Adin Hill,2023,1116,89,70.53,0.92,-18.47,4.82,9.54,1.59,2022-23
8479394,Carter Hart,2023,1639,152,120.36,0.91,-31.64,2.55,9.49,1.58,2022-23
8476341,Anton Forsberg,2023,817,79,67.61,0.9,-11.39,5.65,9.11,1.52,2022-23
8479193,Casey Desmith,2023,1090,103,84.38,0.91,-18.62,4.13,8.74,1.46,2022-23
8480947,Kevin Lankinen,2023,566,49,42.78,0.91,-6.22,5.59,7.98,1.33,2022-23
8470594,Marc Andre Fleury,2023,1332,129,103.45,0.9,-25.55,2.24,7.88,1.31,2022-23
8478872,Karel Vejmelka,2023,1601,160,127.64,0.9,-32.36,1.04,7.82,1.3,2022-23
8480313,Logan Thompson,2023,1114,95,74.77,0.91,-20.23,3.01,7.73,1.29,2022-23
8479979,Jake Oettinger,2023,2242,194,145.02,0.91,-48.98,-2.2,7.29,1.22,2022-23
8467950,Craig Anderson,2023,807,71,57.77,0.91,-13.23,3.61,7.02,1.17,2022-23
8477465,Tristan Jarry,2023,1392,124,95.86,0.91,-28.14,0.9,6.79,1.13,2022-23
8479361,Joseph Woll,2023,274,20,19.5,0.93,-0.5,5.22,6.38,1.06,2022-23
8476316,Laurent Brossoit,2023,464,40,34.36,0.91,-5.64,4.04,6.01,1.0,2022-23
8473575,Semyon Varlamov,2023,688,60,48.37,0.91,-11.63,2.72,5.64,0.94,2022-23
8479312,Alex Lyon,2023,595,55,44.87,0.91,-10.13,2.29,4.8,0.8,2022-23
8478971,Connor Ingram,2023,873,82,64.27,0.91,-17.73,0.49,4.18,0.7,2022-23
8471774,Alex Stalock,2023,791,71,55.06,0.91,-15.94,0.57,3.92,0.65,2022-23
8481611,Pyotr Kochetkov,2023,649,61,48.51,0.91,-12.49,1.05,3.8,0.63,2022-23
8477992,Jonas Johansson,2023,63,5,7.13,0.92,2.13,3.45,3.71,0.62,2022-23
8475883,Frederik Andersen,2023,1093,100,75.89,0.91,-24.11,-1.31,3.32,0.55,2022-23
8480867,Kevin Mandolese,2023,120,10,10.3,0.92,0.3,2.81,3.32,0.55,2022-23
8477293,Antti Raanta,2023,806,72,54.91,0.91,-17.09,-0.27,3.14,0.52,2022-23
8477831,Pheonix Copley,2023,757,72,56.04,0.9,-15.96,-0.17,3.04,0.51,2022-23
8470860,Jaroslav Halak,2023,670,65,51.03,0.9,-13.97,0.01,2.84,0.47,2022-23
8482221,Devon Levi,2023,222,21,18.24,0.91,-2.76,1.87,2.81,0.47,2022-23
8480263,Dylan Ferguson,2023,83,5,5.6,0.94,0.6,2.33,2.68,0.45,2022-23
8482982,Jet Greaves,2023,49,3,4.46,0.94,1.46,2.48,2.69,0.45,2022-23
8476434,John Gibson,2023,1842,183,139.36,0.9,-43.64,-5.21,2.59,0.43,2022-23
8481031,Ivan Prosvetov,2023,183,19,16.93,0.9,-2.07,1.75,2.52,0.42,2022-23
8480238,Jiri Patera,2023,70,5,5.61,0.93,0.61,2.07,2.37,0.4,2022-23
8474682,Dustin Tokarski,2023,101,9,8.66,0.91,-0.34,1.77,2.19,0.36,2022-23
8477180,Aaron Dell,2023,85,8,7.89,0.91,-0.11,1.66,2.02,0.34,2022-23
8476899,Matt Murray,2023,819,82,63.22,0.9,-18.78,-1.69,1.78,0.3,2022-23
8476234,Keith Kinkaid,2023,40,2,2.66,0.95,0.66,1.49,1.66,0.28,2022-23
8475809,Scott Wedgewood,2023,600,55,41.48,0.91,-13.52,-1.0,1.54,0.26,2022-23
8480925,Pavel Francouz,2023,487,42,31.14,0.91,-10.86,-0.7,1.36,0.23,2022-23
8481692,Dustin Wolf,2023,25,1,1.38,0.96,0.38,0.9,1.01,0.17,2022-23
8480981,Joel Hofer,2023,179,17,13.39,0.9,-3.61,0.12,0.88,0.15,2022-23
8483530,Jaxson Stauber,2023,179,17,13.35,0.9,-3.65,0.08,0.84,0.14,2022-23
8475831,Philipp Grubauer,2023,1253,127,96.11,0.9,-30.89,-4.75,0.56,0.09,2022-23
8479380,Dylan Wells,2023,13,1,1.11,0.92,0.11,0.38,0.44,0.07,2022-23
8480199,Eetu Makiniemi,2023,32,3,2.36,0.91,-0.64,0.03,0.16,0.03,2022-23
8475660,Cam Talbot,2023,937,95,71.32,0.9,-23.68,-4.13,-0.16,-0.03,2022-23
8478916,Joey Daccord,2023,130,13,9.46,0.9,-3.54,-0.83,-0.28,-0.05,2022-23
8477970,Vitek Vanecek,2023,1440,137,100.26,0.9,-36.74,-6.7,-0.6,-0.1,2022-23
8482137,Yaroslav Askarov,2023,35,4,2.46,0.89,-1.54,-0.81,-0.66,-0.11,2022-23
8482447,Leevi Merilainen,2023,49,6,4.0,0.88,-2.0,-0.97,-0.77,-0.13,2022-23
8478902,Erik Kallgren,2023,246,25,17.95,0.9,-7.05,-1.92,-0.87,-0.14,2022-23
8480843,Lukas Dostal,2023,604,59,42.84,0.9,-16.16,-3.56,-1.0,-0.17,2022-23
8481035,Samuel Ersson,2023,317,32,23.04,0.9,-8.96,-2.35,-1.0,-0.17,2022-23
8481519,Spencer Knight,2023,625,61,44.29,0.9,-16.71,-3.67,-1.02,-0.17,2022-23
8476932,Anthony Stolarz,2023,471,51,37.93,0.89,-13.07,-3.25,-1.25,-0.21,2022-23
8480051,Cayden Primeau,2023,54,8,5.05,0.85,-2.95,-1.82,-1.6,-0.27,2022-23
8471306,Thomas Greiss,2023,605,63,46.15,0.9,-16.85,-4.23,-1.66,-0.28,2022-23
8481020,Justus Annunen,2023,48,7,4.0,0.85,-3.0,-2.0,-1.79,-0.3,2022-23
8482821,Arvid Soderblom,2023,453,48,34.81,0.89,-13.19,-3.74,-1.82,-0.3,2022-23
8474596,Jake Allen,2023,1285,142,107.55,0.89,-34.45,-7.64,-2.2,-0.37,2022-23
8476903,Jon Gillies,2023,66,9,4.71,0.86,-4.29,-2.91,-2.63,-0.44,2022-23
8479292,Charlie Lindgren,2023,846,85,61.16,0.9,-23.84,-6.19,-2.61,-0.44,2022-23
8481668,Arturs Silovs,2023,110,12,6.56,0.89,-5.44,-3.15,-2.68,-0.45,2022-23
8474593,Jacob Markstrom,2023,1484,156,115.7,0.89,-40.3,-9.33,-3.05,-0.51,2022-23
8471418,Anton Khudobin,2023,28,6,2.16,0.79,-3.84,-3.25,-3.14,-0.52,2022-23
8477967,Thatcher Demko,2023,925,93,66.67,0.9,-26.33,-7.03,-3.11,-0.52,2022-23
8480045,Ukko Pekka Luukkonen,2023,1032,114,84.42,0.89,-29.58,-8.05,-3.68,-0.61,2022-23
8480420,Collin Delia,2023,470,56,40.5,0.88,-15.5,-5.7,-3.71,-0.62,2022-23
8479496,David Rittich,2023,505,50,33.38,0.9,-16.62,-6.08,-3.94,-0.66,2022-23
8470880,Brian Elliott,2023,681,75,53.88,0.89,-21.12,-6.91,-4.03,-0.67,2022-23
8478406,Mackenzie Blackwood,2023,532,57,39.56,0.89,-17.44,-6.34,-4.09,-0.68,2022-23
8481544,Mads Sogaard,2023,501,56,39.21,0.89,-16.79,-6.33,-4.21,-0.7,2022-23
8477968,Alex Nedeljkovic,2023,466,48,31.37,0.9,-16.63,-6.91,-4.93,-0.82,2022-23
8476433,Magnus Hellberg,2023,447,50,33.79,0.89,-16.21,-6.88,-4.99,-0.83,2022-23
8480193,Daniil Tarasov,2023,504,53,35.17,0.89,-17.83,-7.32,-5.18,-0.86,2022-23
8477480,Eric Comrie,2023,584,68,47.8,0.88,-20.2,-8.02,-5.55,-0.92,2022-23
8478435,Dan Vladar,2023,626,68,46.05,0.89,-21.95,-8.89,-6.24,-1.04,2022-23
8475852,Petr Mrazek,2023,1160,126,90.6,0.89,-35.4,-11.2,-6.28,-1.05,2022-23
8477361,Calvin Petersen,2023,257,34,19.45,0.87,-14.55,-9.19,-8.1,-1.35,2022-23
8473503,James Reimer,2023,1130,120,83.27,0.89,-36.73,-13.15,-8.37,-1.39,2022-23
8474636,Michael Hutchinson,2023,412,52,32.95,0.87,-19.05,-10.45,-8.71,-1.45,2022-23
8476412,Jordan Binnington,2023,1772,189,135.35,0.89,-53.65,-16.68,-9.18,-1.53,2022-23
8475789,Jack Campbell,2023,980,109,73.78,0.89,-35.22,-14.78,-10.63,-1.77,2022-23
8478024,Ville Husso,2023,1541,160,110.59,0.9,-49.41,-17.25,-10.73,-1.79,2022-23
8471734,Jonathan Quick,2023,1000,114,77.95,0.89,-36.05,-15.19,-10.95,-1.82,2022-23
8474889,Martin Jones,2023,1111,126,85.76,0.89,-40.24,-17.06,-12.36,-2.06,2022-23
8478433,Felix Sandstrom,2023,575,69,42.15,0.88,-26.85,-14.85,-12.42,-2.07,2022-23
8478039,Kaapo Kahkonen,2023,966,114,68.33,0.88,-45.67,-25.52,-21.43,-3.57,2022-23
8477484,Spencer Martin,2023,816,106,63.11,0.87,-42.89,-25.87,-22.41,-3.74,2022-23
8478007,Elvis Merzlikins,2023,884,109,64.18,0.88,-44.82,-26.38,-22.63,-3.77,2022-23
8477967,Thatcher Demko,2024,266,13,21.67,0.95,8.67,14.35,15.48,2.58,2023-24
8480280,Jeremy Swayman,2024,185,9,12.9,0.95,3.9,7.85,8.63,1.44,2023-24
8473575,Semyon Varlamov,2024,108,3,8.43,0.97,5.43,7.74,8.19,1.36,2023-24
8479361,Joseph Woll,2024,212,15,17.47,0.93,2.47,7.0,7.89,1.32,2023-24
8475660,Cam Talbot,2024,247,19,20.24,0.92,1.24,6.51,7.56,1.26,2023-24
8479979,Jake Oettinger,2024,254,17,17.13,0.93,0.13,5.56,6.63,1.1,2023-24
8478499,Adin Hill,2024,210,13,13.97,0.94,0.97,5.45,6.34,1.06,2023-24
8474596,Jake Allen,2024,190,12,13.06,0.94,1.06,5.12,5.92,0.99,2023-24
8480313,Logan Thompson,2024,182,14,15.14,0.92,1.14,5.03,5.8,0.97,2023-24
8471734,Jonathan Quick,2024,97,5,7.3,0.95,2.3,4.37,4.78,0.8,2023-24
8477992,Jonas Johansson,2024,343,32,27.7,0.91,-4.3,3.02,4.47,0.74,2023-24
8475852,Petr Mrazek,2024,232,18,16.07,0.92,-1.93,3.03,4.01,0.67,2023-24
8476412,Jordan Binnington,2024,224,17,15.05,0.92,-1.95,2.84,3.78,0.63,2023-24
8480843,Lukas Dostal,2024,201,16,14.32,0.92,-1.68,2.61,3.46,0.58,2023-24
8477484,Spencer Martin,2024,118,9,8.85,0.92,-0.15,2.37,2.87,0.48,2023-24
8475683,Sergei Bobrovsky,2024,250,24,20.4,0.9,-3.6,1.74,2.79,0.46,2023-24
8475311,Darcy Kuemper,2024,205,20,17.1,0.9,-2.9,1.47,2.34,0.39,2023-24
8478048,Igor Shesterkin,2024,204,18,14.98,0.91,-3.02,1.33,2.2,0.37,2023-24
8473503,James Reimer,2024,104,6,5.42,0.94,-0.58,1.65,2.09,0.35,2023-24
8476999,Linus Ullmark,2024,189,14,11.12,0.93,-2.88,1.16,1.96,0.33,2023-24
8477480,Eric Comrie,2024,70,6,6.1,0.91,0.1,1.59,1.89,0.32,2023-24
8479292,Charlie Lindgren,2024,46,4,4.32,0.91,0.32,1.3,1.49,0.25,2023-24
8480382,Alexandar Georgiev,2024,257,26,20.86,0.9,-5.14,0.35,1.44,0.24,2023-24
8480981,Joel Hofer,2024,102,9,7.8,0.91,-1.2,0.98,1.41,0.24,2023-24
8481031,Ivan Prosvetov,2024,33,1,1.33,0.97,0.33,1.04,1.18,0.2,2023-24
8479193,Casey Desmith,2024,106,10,8.36,0.91,-1.64,0.63,1.07,0.18,2023-24
8476434,John Gibson,2024,156,14,10.96,0.91,-3.04,0.29,0.95,0.16,2023-24
8478009,Ilya Sorokin,2024,248,22,16.57,0.91,-5.43,-0.14,0.91,0.15,2023-24
8479394,Carter Hart,2024,200,17,12.77,0.92,-4.23,0.04,0.88,0.15,2023-24
8476914,Joonas Korpisalo,2024,231,23,17.72,0.9,-5.28,-0.35,0.63,0.1,2023-24
8480947,Kevin Lankinen,2024,63,5,3.93,0.92,-1.07,0.28,0.54,0.09,2023-24
8478872,Karel Vejmelka,2024,218,21,15.93,0.9,-5.07,-0.41,0.51,0.08,2023-24
8477424,Juuse Saros,2024,241,20,14.23,0.92,-5.77,-0.63,0.39,0.06,2023-24
8478039,Kaapo Kahkonen,2024,137,17,13.72,0.88,-3.28,-0.35,0.23,0.04,2023-24
8474593,Jacob Markstrom,2024,232,24,18.19,0.9,-5.81,-0.86,0.13,0.02,2023-24
8475809,Scott Wedgewood,2024,112,10,7.25,0.91,-2.75,-0.36,0.12,0.02,2023-24
8475831,Philipp Grubauer,2024,215,21,15.65,0.9,-5.35,-0.76,0.15,0.02,2023-24
8477970,Vitek Vanecek,2024,230,23,17.19,0.9,-5.81,-0.9,0.07,0.01,2023-24
8482821,Arvid Soderblom,2024,152,18,14.17,0.88,-3.83,-0.59,0.06,0.01,2023-24
8476945,Connor Hellebuyck,2024,255,28,21.36,0.89,-6.64,-1.2,-0.12,-0.02,2023-24
8481033,Akira Schmid,2024,106,12,9.1,0.89,-2.9,-0.64,-0.19,-0.03,2023-24
8476433,Magnus Hellberg,2024,17,2,1.33,0.88,-0.67,-0.3,-0.23,-0.04,2023-24
8480051,Cayden Primeau,2024,33,4,2.78,0.88,-1.22,-0.52,-0.38,-0.06,2023-24
8477968,Alex Nedeljkovic,2024,70,6,3.7,0.91,-2.3,-0.8,-0.51,-0.08,2023-24
